Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 03/27  14:00:00,,,,,,,,,1584835.147059761,0.0,1712339.9184327582 
 03/27  15:00:00,,,,,,,,,676657.5960187276,0.0,4442269.181819754 
 03/27  16:00:00,,,,,,,,,490410.47203335154,0.0,1712339.9184327582 
 03/27  17:00:00,,,,,,,,,1088632.7256940077,0.0,4442195.53620392 
 03/27  18:00:00,,,,,,,,,2867765.7779481863,0.0,4068745.375723659 
 03/27  19:00:00,,,,,,,,,5419274.484785404,0.0,2289038.772982541 
 03/27  20:00:00,,,,,,,,,0.0,0.0,4645058.313051034 
 03/27  21:00:00,,,,,,,,,0.0,0.0,4645385.160096548 
 03/27  22:00:00,,,,,,,,,202172.2541509642,0.0,4614965.679586001 
 03/27  23:00:00,,,,,,,,,68071.01246717661,0.0,1712339.9184327582 
 03/27  24:00:00,3.4255208333333322,-1.2322916666666663,1.7346135485956158,58.494791666666664,203.765625,171.2392290575411,2.0578537639236925,33650338.700158805,468332.28668391705,0.0,4614326.498476655 
 03/28  01:00:00,,,,,,,,,776035.080006883,0.0,1712339.9184327582 
 03/28  02:00:00,,,,,,,,,1183488.653850506,0.0,4366989.087535054 
 03/28  03:00:00,,,,,,,,,1619868.9454664825,0.0,1712339.9184327582 
 03/28  04:00:00,,,,,,,,,1828443.196013837,0.0,1712339.9184327582 
 03/28  05:00:00,,,,,,,,,1969661.084488582,0.0,1712339.9184327582 
 03/28  06:00:00,,,,,,,,,2234879.3344820966,0.0,4366742.128216864 
 03/28  07:00:00,,,,,,,,,3280060.4504825743,0.0,1892695.8476673495 
 03/28  08:00:00,,,,,,,,,12034399.138785852,0.0,4433608.164626803 
 03/28  09:00:00,,,,,,,,,9421563.492541613,0.0,4781516.106930571 
 03/28  10:00:00,,,,,,,,,7688621.500630513,0.0,4781369.399289773 
 03/28  11:00:00,,,,,,,,,6530792.723936061,0.0,3054482.706785562 
 03/28  12:00:00,,,,,,,,,5689610.899138011,0.0,3099497.33756613 
 03/28  13:00:00,,,,,,,,,4998396.012233713,0.0,1712339.9184327582 
 03/28  14:00:00,,,,,,,,,4517287.413238207,0.0,4442187.108058522 
 03/28  15:00:00,,,,,,,,,4173125.005984159,0.0,1712339.9184327582 
 03/28  16:00:00,,,,,,,,,4260209.0845998805,0.0,4442217.350409901 
 03/28  17:00:00,,,,,,,,,4806426.965709601,0.0,1712339.9184327582 
 03/28  18:00:00,,,,,,,,,5569532.158913337,0.0,4645484.700589143 
 03/28  19:00:00,,,,,,,,,6545571.538581749,0.0,4645991.271201277 
 03/28  20:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 03/28  21:00:00,,,,,,,,,0.0,0.0,4645373.781288921 
 03/28  22:00:00,,,,,,,,,97801.39337907961,0.0,4614466.851922862 
 03/28  23:00:00,,,,,,,,,4296.021885310937,0.0,4614942.8235590365 
 03/28  24:00:00,4.580208333333333,1.5385416666666665,3.3403606805535695,79.98958333333333,25.729166666666668,171.30998878471362,2.40485622952903,33428219.300240763,209489.53139638214,0.0,1712339.9184327582 
 03/29  01:00:00,,,,,,,,,477116.598790567,0.0,4366986.253738047 
 03/29  02:00:00,,,,,,,,,731472.1987482389,0.0,1712339.9184327582 
 03/29  03:00:00,,,,,,,,,788999.2373552476,0.0,1712339.9184327582 
 03/29  04:00:00,,,,,,,,,908073.9472529759,0.0,2033335.2352130616 
 03/29  05:00:00,,,,,,,,,1008929.7092668675,0.0,4045797.404989155 
 03/29  06:00:00,,,,,,,,,998765.2229746775,0.0,1712339.9184327582 
 03/29  07:00:00,,,,,,,,,1776969.9960709983,0.0,4614944.812554379 
 03/29  08:00:00,,,,,,,,,12795846.349338336,0.0,2837529.5043659145 
 03/29  09:00:00,,,,,,,,,9580463.557805946,0.0,3876598.5062751854 
 03/29  10:00:00,,,,,,,,,7614577.245376593,0.0,4496788.769006779 
 03/29  11:00:00,,,,,,,,,5970879.353772901,0.0,4442155.657085773 
 03/29  12:00:00,,,,,,,,,5008399.798465841,0.0,1712339.9184327582 
 03/29  13:00:00,,,,,,,,,4259871.302522032,0.0,4441638.84781419 
 03/29  14:00:00,,,,,,,,,3885971.1889798567,0.0,1712339.9184327582 
 03/29  15:00:00,,,,,,,,,4132274.048155984,0.0,4442098.655336694 
 03/29  16:00:00,,,,,,,,,6770512.332078091,0.0,1712339.9184327582 
 03/29  17:00:00,,,,,,,,,7117982.695122299,0.0,1712339.9184327582 
 03/29  18:00:00,,,,,,,,,6494058.229641035,0.0,4645936.657592296 
 03/29  19:00:00,,,,,,,,,7042759.281890998,0.0,4645845.843330499 
 03/29  20:00:00,,,,,,,,,0.0,0.0,4645193.710576053 
 03/29  21:00:00,,,,,,,,,507469.4966340095,0.0,3181846.653045929 
 03/29  22:00:00,,,,,,,,,637596.0615115862,0.0,3160111.5467352364 
 03/29  23:00:00,,,,,,,,,8682.295992189409,0.0,4614981.969273423 
 03/29  24:00:00,6.946354166666667,4.6104163100794135,5.837048557536117,68.49479166666667,24.333333333333332,171.38073584824315,2.751008612054388,35996691.953879714,704069.692632441,0.0,4614312.979623951 
 03/30  01:00:00,,,,,,,,,848967.1054666564,0.0,1712339.9184327582 
 03/30  02:00:00,,,,,,,,,595541.2967215952,0.0,1712339.9184327582 
 03/30  03:00:00,,,,,,,,,737202.6936828346,0.0,1712339.9184327582 
 03/30  04:00:00,,,,,,,,,890356.6161096765,0.0,4367037.916540152 
 03/30  05:00:00,,,,,,,,,1254151.6069587474,0.0,1712339.9184327582 
 03/30  06:00:00,,,,,,,,,1384970.7558262404,0.0,1712339.9184327582 
 03/30  07:00:00,,,,,,,,,1982554.6989973022,0.0,4614674.178044052 
 03/30  08:00:00,,,,,,,,,13852316.61501908,0.0,4614655.126907043 
 03/30  09:00:00,,,,,,,,,9431888.506648298,0.0,4780955.377156002 
 03/30  10:00:00,,,,,,,,,7492776.082774632,0.0,4781531.262305441 
 03/30  11:00:00,,,,,,,,,6328364.953475947,0.0,1712339.9184327582 
 03/30  12:00:00,,,,,,,,,4221790.702420073,0.0,1712339.9184327582 
 03/30  13:00:00,,,,,,,,,3382690.6311467336,0.0,4442271.401817431 
 03/30  14:00:00,,,,,,,,,2701936.019680797,0.0,1712339.9184327582 
 03/30  15:00:00,,,,,,,,,1989307.1839720309,0.0,4442197.7578975875 
 03/30  16:00:00,,,,,,,,,1196307.3876247453,0.0,1712339.9184327582 
 03/30  17:00:00,,,,,,,,,1212558.3934212397,0.0,4441643.768479709 
 03/30  18:00:00,,,,,,,,,4686880.663457159,0.0,1712339.9184327582 
 03/30  19:00:00,,,,,,,,,5573705.78151642,0.0,4645944.9081794135 
 03/30  20:00:00,,,,,,,,,0.0,0.0,4645054.787328746 
 03/30  21:00:00,,,,,,,,,0.0,0.0,4645407.432105551 
 03/30  22:00:00,,,,,,,,,93994.46384675961,0.0,2114637.6002177983 
 03/30  23:00:00,,,,,,,,,199926.9592488125,0.0,4212418.0124359485 
 03/30  24:00:00,9.047395833333333,3.8895833333333325,6.535330717220954,48.8125,224.97916666666666,171.4513921078885,3.096221464528854,33651259.25051458,505554.7605208772,0.0,4614617.384771043 
 03/31  01:00:00,,,,,,,,,332127.90575366246,0.0,1712339.9184327582 
 03/31  02:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 03/31  03:00:00,,,,,,,,,79537.99718797335,0.0,4366828.9096745085 
 03/31  04:00:00,,,,,,,,,290466.3128540551,0.0,1712339.9184327582 
 03/31  05:00:00,,,,,,,,,382982.73986597604,0.0,1712339.9184327582 
 03/31  06:00:00,,,,,,,,,385784.85856185097,0.0,4366949.61540038 
 03/31  07:00:00,,,,,,,,,523553.7424701576,0.0,1712339.9184327582 
 03/31  08:00:00,,,,,,,,,10492872.015015462,0.0,4614260.5603839485 
 03/31  09:00:00,,,,,,,,,6707693.203334707,0.0,4780729.8240747405 
 03/31  10:00:00,,,,,,,,,5695742.106331865,0.0,4780892.186017625 
 03/31  11:00:00,,,,,,,,,4890165.9423881695,0.0,1712339.9184327582 
 03/31  12:00:00,,,,,,,,,4062078.4249746394,0.0,4442178.270640252 
 03/31  13:00:00,,,,,,,,,3844132.780103581,0.0,1712339.9184327582 
 03/31  14:00:00,,,,,,,,,3908203.144334078,0.0,4442217.974603729 
 03/31  15:00:00,,,,,,,,,4151230.764062582,0.0,1712339.9184327582 
 03/31  16:00:00,,,,,,,,,4650728.400350785,0.0,3593907.1911049383 
 03/31  17:00:00,,,,,,,,,5024637.163354091,0.0,2560141.265901531 
 03/31  18:00:00,,,,,,,,,5262033.534013387,0.0,4645324.297728739 
 03/31  19:00:00,,,,,,,,,5686853.583196053,0.0,3039229.950481264 
 03/31  20:00:00,,,,,,,,,0.0,0.0,3318132.545243062 
 03/31  21:00:00,,,,,,,,,0.0,0.0,4645586.169189565 
 03/31  22:00:00,,,,,,,,,0.0,0.0,4614966.174901422 
 03/31  23:00:00,,,,,,,,,10178.105436549493,0.0,3027326.242860824 
 03/31  24:00:00,9.057291666666666,4.879166666666667,7.014343238859614,71.73697916666667,21.838541666666668,171.52187995941514,3.44040577128194,33426514.866210673,522348.3890386871,0.0,3299339.5902850097 
 04/01  01:00:00,,,,,,,,,1549967.2696722276,0.0,4032177.344848142 
 04/01  02:00:00,,,,,,,,,2293287.9235830605,0.0,2046903.7588063697 
 04/01  03:00:00,,,,,,,,,2588265.552808145,0.0,1712339.9184327582 
 04/01  04:00:00,,,,,,,,,2753873.0725108804,0.0,1712339.9184327582 
 04/01  05:00:00,,,,,,,,,2828494.162145213,0.0,4367041.987596606 
 04/01  06:00:00,,,,,,,,,2861554.159618629,0.0,1712339.9184327582 
 04/01  07:00:00,,,,,,,,,3910689.5135997497,0.0,4614875.5852717515 
 04/01  08:00:00,,,,,,,,,16844479.269194264,0.0,1712339.9184327582 
 04/01  09:00:00,,,,,,,,,14707875.517016504,0.0,4781175.379497456 
 04/01  10:00:00,,,,,,,,,13107681.127958212,0.0,4780750.073163718 
 04/01  11:00:00,,,,,,,,,9539435.989857255,0.0,4441900.5239431495 
 04/01  12:00:00,,,,,,,,,8818816.584847368,0.0,1712339.9184327582 
 04/01  13:00:00,,,,,,,,,9130481.645997228,0.0,4442241.43447853 
 04/01  14:00:00,,,,,,,,,9015348.463035738,0.0,1712339.9184327582 
 04/01  15:00:00,,,,,,,,,9088797.390582295,0.0,1712339.9184327582 
 04/01  16:00:00,,,,,,,,,9317079.125632986,0.0,4441875.812092536 
 04/01  17:00:00,,,,,,,,,9828862.554557014,0.0,1712339.9184327582 
 04/01  18:00:00,,,,,,,,,10899196.683955342,0.0,4645664.011349971 
 04/01  19:00:00,,,,,,,,,12082329.548005011,0.0,4645957.461927554 
 04/01  20:00:00,,,,,,,,,487807.1943208091,0.0,4645866.556905501 
 04/01  21:00:00,,,,,,,,,1319289.741783508,0.0,1712339.9184327582 
 04/01  22:00:00,,,,,,,,,2012837.6101657487,0.0,4614473.358995457 
 04/01  23:00:00,,,,,,,,,3287016.2818816733,0.0,4614929.871280486 
 04/01  24:00:00,2.521875,-1.4442708333333334,0.8932341207715101,90.2734375,61.09375,171.59212237887596,3.7834729405095007,35450954.044302896,4452831.136381178,0.0,3959214.554448477 
 04/02  01:00:00,,,,,,,,,3719217.445350983,0.0,2310656.5628156634 
 04/02  02:00:00,,,,,,,,,2734585.468034397,0.0,1712339.9184327582 
 04/02  03:00:00,,,,,,,,,2881229.978817663,0.0,1712339.9184327582 
 04/02  04:00:00,,,,,,,,,3164652.6693070056,0.0,4367032.429094132 
 04/02  05:00:00,,,,,,,,,3418887.575057769,0.0,1712339.9184327582 
 04/02  06:00:00,,,,,,,,,3641453.2326389444,0.0,1712339.9184327582 
 04/02  07:00:00,,,,,,,,,4595796.744374386,0.0,4614322.501041128 
 04/02  08:00:00,,,,,,,,,13479904.95228399,0.0,4615011.902419149 
 04/02  09:00:00,,,,,,,,,10568026.398371395,0.0,4551064.057570018 
 04/02  10:00:00,,,,,,,,,7674637.077605385,0.0,3877707.422374611 
 04/02  11:00:00,,,,,,,,,5552492.434996789,0.0,2718445.3776073074 
 04/02  12:00:00,,,,,,,,,4534849.70736915,0.0,1712339.9184327582 
 04/02  13:00:00,,,,,,,,,4489198.408290166,0.0,4441913.11073545 
 04/02  14:00:00,,,,,,,,,3586703.3584033633,0.0,1712339.9184327582 
 04/02  15:00:00,,,,,,,,,6061156.399119731,0.0,4442240.152418107 
 04/02  16:00:00,,,,,,,,,7131486.546036523,0.0,1712339.9184327582 
 04/02  17:00:00,,,,,,,,,6980904.545319913,0.0,3964469.519529392 
 04/02  18:00:00,,,,,,,,,8075651.418568225,0.0,2226076.4030286684 
 04/02  19:00:00,,,,,,,,,10055115.451298477,0.0,4645243.788552122 
 04/02  20:00:00,,,,,,,,,1037408.691193924,0.0,4645197.830601571 
 04/02  21:00:00,,,,,,,,,3535224.324285309,0.0,4645825.299299046 
 04/02  22:00:00,,,,,,,,,4898939.410449726,0.0,1712339.9184327582 
 04/02  23:00:00,,,,,,,,,4688514.528770495,0.0,4614539.245694361 
 04/02  24:00:00,3.0885416666666665,-3.8333333333333335,0.3416036930660766,72.44270833333333,200.375,171.66204296670693,4.125334796809317,34107411.83774653,5421817.717928123,0.0,4614817.356306215 
 04/03  01:00:00,,,,,,,,,4611743.769520124,0.0,1712339.9184327582 
 04/03  02:00:00,,,,,,,,,3315234.1898590513,0.0,1712339.9184327582 
 04/03  03:00:00,,,,,,,,,3511195.154859444,0.0,4366891.654363041 
 04/03  04:00:00,,,,,,,,,3803058.8567711497,0.0,1712339.9184327582 
 04/03  05:00:00,,,,,,,,,4188759.260717295,0.0,1712339.9184327582 
 04/03  06:00:00,,,,,,,,,4692218.936104827,0.0,1712339.9184327582 
 04/03  07:00:00,,,,,,,,,5377869.8130781185,0.0,4614972.263834775 
 04/03  08:00:00,,,,,,,,,14855894.858507004,0.0,4614432.04762747 
 04/03  09:00:00,,,,,,,,,12549165.098621361,0.0,4781266.778744321 
 04/03  10:00:00,,,,,,,,,10958847.105550513,0.0,4780776.271842536 
 04/03  11:00:00,,,,,,,,,7181480.457590999,0.0,1712339.9184327582 
 04/03  12:00:00,,,,,,,,,2997481.346343906,0.0,4441699.926939277 
 04/03  13:00:00,,,,,,,,,1374672.7334811771,0.0,1712339.9184327582 
 04/03  14:00:00,,,,,,,,,489016.2173856214,0.0,1712339.9184327582 
 04/03  15:00:00,,,,,,,,,98231.30123636866,0.0,4442269.226830131 
 04/03  16:00:00,,,,,,,,,110967.13021348894,0.0,1712339.9184327582 
 04/03  17:00:00,,,,,,,,,560360.9488846266,0.0,4442195.577417303 
 04/03  18:00:00,,,,,,,,,2301248.9123413046,0.0,4069060.0570828468 
 04/03  19:00:00,,,,,,,,,6652195.752692033,0.0,2288724.242720538 
 04/03  20:00:00,,,,,,,,,0.0,0.0,4645009.481481602 
 04/03  21:00:00,,,,,,,,,505741.1767766538,0.0,4645487.168372318 
 04/03  22:00:00,,,,,,,,,1882509.2978585584,0.0,4614965.941407675 
 04/03  23:00:00,,,,,,,,,1953981.099339218,0.0,1712339.9184327582 
 04/03  24:00:00,2.9213541666666667,-0.4765625000000002,1.4870566715339972,62.638020833333336,244.1875,171.73156599181917,4.4659035737685455,33650386.16991738,2613920.398590955,0.0,4614326.18596965 
 04/04  01:00:00,,,,,,,,,2238081.4965759227,0.0,1712339.9184327582 
 04/04  02:00:00,,,,,,,,,1610037.4662400973,0.0,4366989.319841007 
 04/04  03:00:00,,,,,,,,,1629865.7466443668,0.0,1712339.9184327582 
 04/04  04:00:00,,,,,,,,,1506917.702600355,0.0,1712339.9184327582 
 04/04  05:00:00,,,,,,,,,1445451.3124246923,0.0,1712339.9184327582 
 04/04  06:00:00,,,,,,,,,1517352.6829437455,0.0,4366738.255405831 
 04/04  07:00:00,,,,,,,,,2197928.0376246353,0.0,1894853.2869358654 
 04/04  08:00:00,,,,,,,,,11894506.552218106,0.0,4431450.393764021 
 04/04  09:00:00,,,,,,,,,10617173.604038931,0.0,4781516.354234674 
 04/04  10:00:00,,,,,,,,,9766045.68952949,0.0,4781369.647017598 
 04/04  11:00:00,,,,,,,,,11051695.982866164,0.0,3058350.0594196846 
 04/04  12:00:00,,,,,,,,,10590421.402142651,0.0,3095629.8088467345 
 04/04  13:00:00,,,,,,,,,9473910.04088533,0.0,1712339.9184327582 
 04/04  14:00:00,,,,,,,,,8327756.6182718575,0.0,4442183.855536458 
 04/04  15:00:00,,,,,,,,,8306063.778869089,0.0,1712339.9184327582 
 04/04  16:00:00,,,,,,,,,7605590.411149949,0.0,4442217.58343258 
 04/04  17:00:00,,,,,,,,,7292944.212610146,0.0,1712339.9184327582 
 04/04  18:00:00,,,,,,,,,7301916.307629154,0.0,4645483.585430726 
 04/04  19:00:00,,,,,,,,,7287256.022808481,0.0,4645991.527368803 
 04/04  20:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 04/04  21:00:00,,,,,,,,,39566.82104365405,0.0,4645373.6312824935 
 04/04  22:00:00,,,,,,,,,366008.5836911822,0.0,4614467.765797372 
 04/04  23:00:00,,,,,,,,,580944.6769083532,0.0,4614940.9668057235 
 04/04  24:00:00,6.652604166666666,5.303125,6.027662113475853,27.080729166666668,2.0651041666666665,171.80061643586646,4.805091906685029,33428211.53816539,132146.34729964295,0.0,1712339.9184327582 
 04/05  01:00:00,,,,,,,,,292728.43712997704,0.0,4366986.484942698 
 04/05  02:00:00,,,,,,,,,431509.6086596452,0.0,1712339.9184327582 
 04/05  03:00:00,,,,,,,,,525498.8327158114,0.0,1712339.9184327582 
 04/05  04:00:00,,,,,,,,,608735.8321998497,0.0,2039348.81027493 
 04/05  05:00:00,,,,,,,,,1564717.6587380813,0.0,4039779.786176675 
 04/05  06:00:00,,,,,,,,,2015804.5998352063,0.0,1712339.9184327582 
 04/05  07:00:00,,,,,,,,,1970174.8168493013,0.0,4614945.037782577 
 04/05  08:00:00,,,,,,,,,11914731.953366622,0.0,2839605.7819540584 
 04/05  09:00:00,,,,,,,,,8581446.099633723,0.0,3876598.603855524 
 04/05  10:00:00,,,,,,,,,6990416.71053181,0.0,4494591.578725856 
 04/05  11:00:00,,,,,,,,,6194670.642957432,0.0,4442160.1105444785 
 04/05  12:00:00,,,,,,,,,4997987.639101297,0.0,1712339.9184327582 
 04/05  13:00:00,,,,,,,,,4266455.335706294,0.0,4441638.987678629 
 04/05  14:00:00,,,,,,,,,4522067.147046162,0.0,1712339.9184327582 
 04/05  15:00:00,,,,,,,,,4808849.675643703,0.0,4442094.446114511 
 04/05  16:00:00,,,,,,,,,5234842.960937099,0.0,1712339.9184327582 
 04/05  17:00:00,,,,,,,,,5593555.825933131,0.0,1712339.9184327582 
 04/05  18:00:00,,,,,,,,,5775710.079807961,0.0,4645936.991421296 
 04/05  19:00:00,,,,,,,,,5990831.071839226,0.0,4645846.193938296 
 04/05  20:00:00,,,,,,,,,0.0,0.0,4645231.115544509 
 04/05  21:00:00,,,,,,,,,0.0,0.0,3184661.6248378665 
 04/05  22:00:00,,,,,,,,,67240.3995255772,0.0,3157326.1238019103 
 04/05  23:00:00,,,,,,,,,125974.5942710952,0.0,4614982.296115208 
 04/05  24:00:00,9.195833333333331,8.082291499440998,8.595422570555106,50.299479166666664,18.658854166666668,171.86912003785505,5.142812825504611,35996641.36541046,394924.31527387525,0.0,4614312.82343726 
 04/06  01:00:00,,,,,,,,,282253.2444458083,0.0,1712339.9184327582 
 04/06  02:00:00,,,,,,,,,44034.414419939785,0.0,1712339.9184327582 
 04/06  03:00:00,,,,,,,,,114510.31433182943,0.0,1712339.9184327582 
 04/06  04:00:00,,,,,,,,,209022.13256760366,0.0,4367038.246744849 
 04/06  05:00:00,,,,,,,,,305405.4906296694,0.0,1712339.9184327582 
 04/06  06:00:00,,,,,,,,,414439.10223453515,0.0,1712339.9184327582 
 04/06  07:00:00,,,,,,,,,628370.7255871358,0.0,4614672.016415951 
 04/06  08:00:00,,,,,,,,,11617058.759256663,0.0,4614657.2189311525 
 04/06  09:00:00,,,,,,,,,9029205.779365273,0.0,4780954.133065427 
 04/06  10:00:00,,,,,,,,,7728375.00608038,0.0,4781531.637144696 
 04/06  11:00:00,,,,,,,,,7812114.207371442,0.0,1712339.9184327582 
 04/06  12:00:00,,,,,,,,,6592127.270187689,0.0,1712339.9184327582 
 04/06  13:00:00,,,,,,,,,5123049.951671429,0.0,4442271.749160714 
 04/06  14:00:00,,,,,,,,,5161098.1143832505,0.0,1712339.9184327582 
 04/06  15:00:00,,,,,,,,,6370847.84145274,0.0,4442198.099601128 
 04/06  16:00:00,,,,,,,,,5957615.258482224,0.0,1712339.9184327582 
 04/06  17:00:00,,,,,,,,,5921428.234030653,0.0,4441644.251924533 
 04/06  18:00:00,,,,,,,,,6314373.070802275,0.0,1712339.9184327582 
 04/06  19:00:00,,,,,,,,,6597648.620439816,0.0,4645945.261618916 
 04/06  20:00:00,,,,,,,,,0.0,0.0,4645075.91131854 
 04/06  21:00:00,,,,,,,,,0.0,0.0,4645408.693657034 
 04/06  22:00:00,,,,,,,,,23043.217522431514,0.0,2117571.5010900106 
 04/06  23:00:00,,,,,,,,,1235.1591396201381,0.0,4209482.008238563 
 04/06  24:00:00,9.593229166666665,7.475520833333334,8.475755571086555,46.005208333333336,11.119791666666666,171.937003339262,5.4789797480557,33651279.9770606,0.0,0.0,4614619.214769984 
 04/07  01:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 04/07  02:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 04/07  03:00:00,,,,,,,,,23906.261304710977,0.0,4366834.990959945 
 04/07  04:00:00,,,,,,,,,264169.48477498017,0.0,1712339.9184327582 
 04/07  05:00:00,,,,,,,,,381080.62341354863,0.0,1712339.9184327582 
 04/07  06:00:00,,,,,,,,,662548.9566075865,0.0,4366942.687453087 
 04/07  07:00:00,,,,,,,,,1695987.8033311572,0.0,1712339.9184327582 
 04/07  08:00:00,,,,,,,,,12682932.332435384,0.0,4614259.530783146 
 04/07  09:00:00,,,,,,,,,11928631.556458704,0.0,4780729.960517561 
 04/07  10:00:00,,,,,,,,,8440960.817041738,0.0,4780891.50972319 
 04/07  11:00:00,,,,,,,,,4428341.146838406,0.0,1712339.9184327582 
 04/07  12:00:00,,,,,,,,,2179451.825766621,0.0,4442175.301953637 
 04/07  13:00:00,,,,,,,,,789269.9802759343,0.0,1712339.9184327582 
 04/07  14:00:00,,,,,,,,,45004.63336702351,0.0,4442218.190627342 
 04/07  15:00:00,,,,,,,,,1366219.982800996,0.0,1712339.9184327582 
 04/07  16:00:00,,,,,,,,,2991327.462479329,0.0,3597311.8439016184 
 04/07  17:00:00,,,,,,,,,1733332.7094565658,0.0,2556737.6460728077 
 04/07  18:00:00,,,,,,,,,3171358.199459769,0.0,4645324.882025076 
 04/07  19:00:00,,,,,,,,,5285136.423640499,0.0,3040997.117218228 
 04/07  20:00:00,,,,,,,,,0.0,0.0,3316365.7126336712 
 04/07  21:00:00,,,,,,,,,0.0,0.0,4645533.41734732 
 04/07  22:00:00,,,,,,,,,0.0,0.0,4614966.405023064 
 04/07  23:00:00,,,,,,,,,0.0,0.0,3029465.2724320646 
 04/07  24:00:00,8.47083333333333,5.210416666666666,6.8504331560794105,51.705729166666664,174.14583333333334,172.00419372981182,5.813506473662483,33426464.438497383,0.0,0.0,3297200.2690272424 
 04/08  01:00:00,,,,,,,,,348991.1586647777,0.0,4038322.958592307 
 04/08  02:00:00,,,,,,,,,699323.6239945402,0.0,2040675.9255775874 
 04/08  03:00:00,,,,,,,,,404877.6564598192,0.0,1712339.9184327582 
 04/08  04:00:00,,,,,,,,,971197.483531774,0.0,1712339.9184327582 
 04/08  05:00:00,,,,,,,,,1334517.2761145388,0.0,4367042.21519721 
 04/08  06:00:00,,,,,,,,,2513004.75238801,0.0,1712339.9184327582 
 04/08  07:00:00,,,,,,,,,2898065.911632112,0.0,4614873.748085072 
 04/08  08:00:00,,,,,,,,,12503398.540194925,0.0,1712339.9184327582 
 04/08  09:00:00,,,,,,,,,9977590.819108723,0.0,4781176.6764987325 
 04/08  10:00:00,,,,,,,,,8023442.440064974,0.0,4780750.400941694 
 04/08  11:00:00,,,,,,,,,5598278.413761558,0.0,4441898.038259789 
 04/08  12:00:00,,,,,,,,,5266168.74572576,0.0,1712339.9184327582 
 04/08  13:00:00,,,,,,,,,5448405.512703017,0.0,4442241.690240461 
 04/08  14:00:00,,,,,,,,,4970160.043434935,0.0,1712339.9184327582 
 04/08  15:00:00,,,,,,,,,4760087.355171865,0.0,1712339.9184327582 
 04/08  16:00:00,,,,,,,,,5009312.000795541,0.0,4441878.186232964 
 04/08  17:00:00,,,,,,,,,5680327.769122612,0.0,1712339.9184327582 
 04/08  18:00:00,,,,,,,,,6735104.570901927,0.0,4645662.394122659 
 04/08  19:00:00,,,,,,,,,8096225.361926859,0.0,4645957.739503486 
 04/08  20:00:00,,,,,,,,,0.0,0.0,4645418.606058235 
 04/08  21:00:00,,,,,,,,,687300.9531100197,0.0,1712339.9184327582 
 04/08  22:00:00,,,,,,,,,1467654.2713978253,0.0,4614474.639658931 
 04/08  23:00:00,,,,,,,,,1373033.2602888427,0.0,4614927.356866364 
 04/08  24:00:00,6.265625,2.3083333333333336,4.433042306117124,93.34375,129.0703125,172.07061949405724,6.146307177216911,35453025.33296199,1928078.3765338287,0.0,3962048.5706136534 
 04/09  01:00:00,,,,,,,,,1539826.0495379646,0.0,2308068.807353555 
 04/09  02:00:00,,,,,,,,,2048033.4645569364,0.0,1712339.9184327582 
 04/09  03:00:00,,,,,,,,,2768008.8162362534,0.0,1712339.9184327582 
 04/09  04:00:00,,,,,,,,,2290547.1112207817,0.0,4367032.524805632 
 04/09  05:00:00,,,,,,,,,1648351.7167900975,0.0,1712339.9184327582 
 04/09  06:00:00,,,,,,,,,1690139.9545491925,0.0,1712339.9184327582 
 04/09  07:00:00,,,,,,,,,2033671.6096285817,0.0,4614322.615397963 
 04/09  08:00:00,,,,,,,,,12295408.312299855,0.0,4615011.992792381 
 04/09  09:00:00,,,,,,,,,7966168.690641756,0.0,4551561.029229232 
 04/09  10:00:00,,,,,,,,,5713576.696459476,0.0,3877708.0640054448 
 04/09  11:00:00,,,,,,,,,4243626.1304834,0.0,2718003.5316305254 
 04/09  12:00:00,,,,,,,,,2760466.2084825085,0.0,1712339.9184327582 
 04/09  13:00:00,,,,,,,,,1583087.6189566017,0.0,4441912.852688013 
 04/09  14:00:00,,,,,,,,,706454.1449263761,0.0,1712339.9184327582 
 04/09  15:00:00,,,,,,,,,15390.517397114127,0.0,4442240.167190139 
 04/09  16:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 04/09  17:00:00,,,,,,,,,188394.94688297296,0.0,3964911.4928489877 
 04/09  18:00:00,,,,,,,,,3996419.0375300143,0.0,2225601.1884730617 
 04/09  19:00:00,,,,,,,,,6926249.425592383,0.0,4645243.8278763555 
 04/09  20:00:00,,,,,,,,,0.0,0.0,4645200.252178129 
 04/09  21:00:00,,,,,,,,,502667.518942478,0.0,4645825.26570003 
 04/09  22:00:00,,,,,,,,,1472029.434650977,0.0,1712339.9184327582 
