Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 06/04  17:00:00,0.0,5537997.709121862,3965042.4986933228 
 06/04  18:00:00,0.0,3383057.07573755,2225460.329845908 
 06/04  19:00:00,0.0,1601141.04066528,4645243.8325695135 
 06/04  20:00:00,0.0,0.0,4645359.15246686 
 06/04  21:00:00,0.0,0.0,4645826.015512042 
 06/04  22:00:00,0.0,0.0,1712339.9184327582 
 06/04  23:00:00,0.0,0.0,4614538.77971001 
 06/04  24:00:00,0.0,0.0,4614818.071107654 
 06/05  01:00:00,0.0,0.0,1712339.9184327582 
 06/05  02:00:00,0.0,0.0,1712339.9184327582 
 06/05  03:00:00,0.0,0.0,4366893.585630621 
 06/05  04:00:00,0.0,0.0,1712339.9184327582 
 06/05  05:00:00,0.0,0.0,1712339.9184327582 
 06/05  06:00:00,0.0,0.0,1712339.9184327582 
 06/05  07:00:00,0.0,0.0,4614432.0735020535 
 06/05  08:00:00,1563848.2596315932,0.0,4614319.4879261935 
 06/05  09:00:00,1162115.8759898662,0.0,4781266.851883613 
 06/05  10:00:00,459905.9593947299,0.0,4780776.300984393 
 06/05  11:00:00,0.0,0.0,1712339.9184327582 
 06/05  12:00:00,0.0,0.0,4441699.868131358 
 06/05  13:00:00,0.0,0.0,1712339.9184327582 
 06/05  14:00:00,0.0,0.0,1712339.9184327582 
 06/05  15:00:00,0.0,0.0,4442269.238403274 
 06/05  16:00:00,0.0,0.0,1712339.9184327582 
 06/05  17:00:00,272708.4559749152,0.0,4442195.595926059 
 06/05  18:00:00,1187723.552888764,0.0,4069169.298669745 
 06/05  19:00:00,2283124.13545225,0.0,2288615.0669638035 
 06/05  20:00:00,0.0,0.0,4645241.956441952 
 06/05  21:00:00,0.0,0.0,4645384.898266948 
 06/05  22:00:00,0.0,0.0,4614965.749013636 
 06/05  23:00:00,0.0,0.0,1712339.9184327582 
 06/05  24:00:00,0.0,0.0,4614326.400525947 
 06/06  01:00:00,0.0,0.0,1712339.9184327582 
 06/06  02:00:00,0.0,0.0,4366989.155113364 
 06/06  03:00:00,0.0,0.0,1712339.9184327582 
 06/06  04:00:00,0.0,0.0,1712339.9184327582 
 06/06  05:00:00,0.0,0.0,1712339.9184327582 
 06/06  06:00:00,0.0,0.0,4366752.672141865 
 06/06  07:00:00,0.0,0.0,1893251.1582455873 
 06/06  08:00:00,1980009.6946008843,0.0,4433164.367852039 
 06/06  09:00:00,549238.2392740387,0.0,4781516.154950269 
 06/06  10:00:00,17060.98131605213,0.0,4780965.075067261 
 06/06  11:00:00,0.0,0.0,3054791.3197889915 
 06/06  12:00:00,0.0,0.0,3099188.709118302 
 06/06  13:00:00,0.0,6372.777849223415,1712339.9184327582 
 06/06  14:00:00,0.0,649138.8676791474,4442186.846828284 
 06/06  15:00:00,0.0,2069465.4389656065,1712339.9184327582 
 06/06  16:00:00,0.0,2812607.8008697936,4442217.366897657 
 06/06  17:00:00,0.0,2933035.6949752234,1712339.9184327582 
 06/06  18:00:00,0.0,2567610.6921743713,4645484.6102133915 
 06/06  19:00:00,0.0,1191175.7680730969,4645991.2985656625 
 06/06  20:00:00,0.0,0.0,1712339.9184327582 
 06/06  21:00:00,0.0,0.0,4645373.716631127 
 06/06  22:00:00,0.0,0.0,4614467.005196764 
 06/06  23:00:00,0.0,0.0,4614942.495705035 
 06/06  24:00:00,0.0,0.0,1712339.9184327582 
 06/07  01:00:00,0.0,0.0,4366986.308295299 
 06/07  02:00:00,0.0,0.0,1712339.9184327582 
 06/07  03:00:00,0.0,0.0,1712339.9184327582 
 06/07  04:00:00,0.0,0.0,2034395.1983642345 
 06/07  05:00:00,0.0,0.0,4044736.7293143617 
 06/07  06:00:00,0.0,0.0,1712339.9184327582 
 06/07  07:00:00,0.0,0.0,4614944.828957014 
 06/07  08:00:00,310138.8861898544,0.0,2838172.4051102726 
 06/07  09:00:00,0.0,0.0,3876055.5139867924 
 06/07  10:00:00,0.0,0.0,4496316.036955231 
 06/07  11:00:00,0.0,0.0,4441865.016648235 
 06/07  12:00:00,0.0,539367.0385617316,1712339.9184327582 
 06/07  13:00:00,0.0,2042944.3956132855,4441638.8837941745 
 06/07  14:00:00,0.0,3264927.368647457,1712339.9184327582 
 06/07  15:00:00,0.0,4403843.5223935535,4442097.3770363685 
 06/07  16:00:00,0.0,5093813.772936685,1712339.9184327582 
 06/07  17:00:00,0.0,5337705.716954688,1712339.9184327582 
 06/07  18:00:00,0.0,4386428.231728453,4645936.7479322795 
 06/07  19:00:00,0.0,3163022.601325744,4645845.950263391 
 06/07  20:00:00,0.0,0.0,4645378.071056822 
 06/07  21:00:00,0.0,0.0,3182618.0217140457 
 06/07  22:00:00,0.0,0.0,3159476.4253859874 
 06/07  23:00:00,0.0,0.0,4614982.04430807 
 06/07  24:00:00,0.0,0.0,4614312.92106859 
 06/08  01:00:00,0.0,0.0,1712339.9184327582 
 06/08  02:00:00,0.0,0.0,1712339.9184327582 
 06/08  03:00:00,0.0,0.0,1712339.9184327582 
 06/08  04:00:00,0.0,0.0,4367038.014506628 
 06/08  05:00:00,0.0,0.0,1712339.9184327582 
 06/08  06:00:00,0.0,0.0,1712339.9184327582 
 06/08  07:00:00,0.0,0.0,4614673.517994993 
 06/08  08:00:00,0.0,0.0,4614656.169565604 
 06/08  09:00:00,0.0,0.0,4780936.558501534 
 06/08  10:00:00,0.0,351438.68855207035,4780978.900886786 
 06/08  11:00:00,0.0,2795836.5223811185,1712339.9184327582 
 06/08  12:00:00,0.0,5360192.6661678925,1712339.9184327582 
 06/08  13:00:00,0.0,7302424.00048607,4442271.765966479 
 06/08  14:00:00,0.0,9297790.687448539,1712339.9184327582 
 06/08  15:00:00,0.0,11437685.609622447,4442198.133078612 
 06/08  16:00:00,0.0,12216269.581826692,1712339.9184327582 
 06/08  17:00:00,0.0,11481310.061321152,4441644.296595509 
 06/08  18:00:00,0.0,10101058.736482091,1712339.9184327582 
 06/08  19:00:00,0.0,8376939.5344748795,4645945.3198858835 
 06/08  20:00:00,0.0,403597.40020844043,4645447.12277259 
 06/08  21:00:00,0.0,0.0,4645479.307530275 
 06/08  22:00:00,0.0,0.0,2118296.0013681464 
 06/08  23:00:00,0.0,0.0,4208757.002797523 
 06/08  24:00:00,0.0,0.0,4614619.661491347 
 06/09  01:00:00,0.0,0.0,1712339.9184327582 
 06/09  02:00:00,0.0,0.0,1712339.9184327582 
 06/09  03:00:00,0.0,0.0,4366836.483176498 
 06/09  04:00:00,0.0,0.0,1712339.9184327582 
 06/09  05:00:00,0.0,0.0,1712339.9184327582 
 06/09  06:00:00,0.0,0.0,4366941.149564043 
 06/09  07:00:00,0.0,0.0,1712339.9184327582 
 06/09  08:00:00,0.0,0.0,4614318.560745158 
 06/09  09:00:00,0.0,434011.8555082943,4780931.060314255 
 06/09  10:00:00,0.0,3435256.678302775,4780891.163701215 
 06/09  11:00:00,0.0,6620303.695902763,1712339.9184327582 
 06/09  12:00:00,0.0,9058268.698704593,4442173.76703118 
 06/09  13:00:00,0.0,10684215.969240751,1712339.9184327582 
 06/09  14:00:00,0.0,12350681.993995706,4442218.301712627 
 06/09  15:00:00,0.0,14052243.261770042,1712339.9184327582 
 06/09  16:00:00,0.0,14588257.191142464,3599308.8480152236 
 06/09  17:00:00,0.0,13673780.993800946,2554741.249629969 
 06/09  18:00:00,0.0,12145183.242338296,4645325.220587063 
 06/09  19:00:00,0.0,10637114.600256294,3042033.660129032 
 06/09  20:00:00,0.0,2905164.886723146,3315329.371390124 
 06/09  21:00:00,0.0,208161.05682225164,4645532.240980984 
 06/09  22:00:00,0.0,0.0,4614966.579746557 
 06/09  23:00:00,0.0,0.0,3031043.6882950626 
 06/09  24:00:00,0.0,0.0,3295621.637635418 
 06/10  01:00:00,0.0,0.0,4042964.0406759754 
 06/10  02:00:00,0.0,0.0,2036123.821855356 
 06/10  03:00:00,0.0,0.0,1712339.9184327582 
 06/10  04:00:00,0.0,0.0,1712339.9184327582 
 06/10  05:00:00,0.0,0.0,4366680.673681611 
 06/10  06:00:00,0.0,0.0,1712339.9184327582 
 06/10  07:00:00,0.0,0.0,4614872.05467961 
 06/10  08:00:00,0.0,887566.7497992889,1712339.9184327582 
 06/10  09:00:00,0.0,2662234.403916875,4781177.983882143 
 06/10  10:00:00,0.0,5724491.511729725,4780750.728383908 
 06/10  11:00:00,0.0,8877514.850649528,4441895.539907052 
 06/10  12:00:00,0.0,11433626.933613326,1712339.9184327582 
 06/10  13:00:00,0.0,12906713.48090003,4442241.9489919515 
 06/10  14:00:00,0.0,14682355.291238857,1712339.9184327582 
 06/10  15:00:00,0.0,16654464.201954676,1712339.9184327582 
 06/10  16:00:00,0.0,17390729.22236403,4441880.58987284 
 06/10  17:00:00,0.0,16731769.881865786,1712339.9184327582 
 06/10  18:00:00,0.0,15505209.992465567,4645660.750666586 
 06/10  19:00:00,0.0,13902567.533699099,4645958.005404744 
 06/10  20:00:00,0.0,5705956.888064492,4645867.170531556 
 06/10  21:00:00,0.0,2316916.5778026823,1712339.9184327582 
 06/10  22:00:00,0.0,867962.0664814445,4614475.959687843 
 06/10  23:00:00,0.0,524417.272208047,4614924.816900057 
 06/10  24:00:00,0.0,132179.65069640876,3964923.2129141083 
 06/11  01:00:00,0.0,0.0,2305443.959915123 
 06/11  02:00:00,0.0,0.0,1712339.9184327582 
 06/11  03:00:00,0.0,0.0,1712339.9184327582 
 06/11  04:00:00,0.0,0.0,4367032.617910936 
 06/11  05:00:00,0.0,0.0,1712339.9184327582 
 06/11  06:00:00,0.0,389884.3934570131,1712339.9184327582 
 06/11  07:00:00,0.0,754751.395872606,4614322.722417572 
 06/11  08:00:00,0.0,5080582.755199201,4615012.115706154 
 06/11  09:00:00,0.0,6207145.758025162,4552350.452821104 
 06/11  10:00:00,0.0,8712100.96607801,3877709.0958964685 
 06/11  11:00:00,0.0,11559541.605243728,2717301.6091289 
 06/11  12:00:00,0.0,14100630.273903131,1712339.9184327582 
 06/11  13:00:00,0.0,15635491.2675131,4441912.43329673 
 06/11  14:00:00,0.0,17389214.28809248,1712339.9184327582 
 06/11  15:00:00,0.0,19443596.297969937,4442240.226184623 
 06/11  16:00:00,0.0,20095454.27376893,1712339.9184327582 
 06/11  17:00:00,0.0,19242723.729941983,3965613.5911202524 
 06/11  18:00:00,0.0,17803058.19300757,2224846.2674348624 
 06/11  19:00:00,0.0,16001834.719613437,4645243.87207155 
 06/11  20:00:00,0.0,7384925.2839437425,4645359.053603305 
 06/11  21:00:00,0.0,3786820.0926583945,4645825.207269553 
 06/11  22:00:00,0.0,1906092.9904150811,1712339.9184327582 
 06/11  23:00:00,0.0,1257331.428741214,4614539.315620588 
 06/11  24:00:00,0.0,605911.8040922355,4614817.28710768 
 06/12  01:00:00,0.0,215100.9990940272,1712339.9184327582 
 06/12  02:00:00,0.0,10811.874109924787,1712339.9184327582 
 06/12  03:00:00,0.0,0.0,4366891.415840587 
 06/12  04:00:00,0.0,0.0,1712339.9184327582 
 06/12  05:00:00,0.0,7110.476060452883,1712339.9184327582 
 06/12  06:00:00,0.0,927210.9993033791,1712339.9184327582 
 06/12  07:00:00,0.0,1291716.9903406766,4614972.275463673 
 06/12  08:00:00,0.0,5835283.9007871635,4614319.468448824 
 06/12  09:00:00,0.0,6887986.029738521,4781266.950356003 
 06/12  10:00:00,0.0,9157242.924366903,4780776.329797588 
 06/12  11:00:00,0.0,11839115.48247943,1712339.9184327582 
 06/12  12:00:00,0.0,14242350.788317522,4441699.782190412 
 06/12  13:00:00,0.0,15839020.220208045,1712339.9184327582 
 06/12  14:00:00,0.0,17671483.982309043,1712339.9184327582 
 06/12  15:00:00,0.0,19747516.197973642,4442269.239139217 
 06/12  16:00:00,0.0,20583553.743282326,1712339.9184327582 
 06/12  17:00:00,0.0,19846588.85768338,4442195.616817333 
 06/12  18:00:00,0.0,18398135.22549205,4069315.2783328304 
 06/12  19:00:00,0.0,16590672.736076117,2288469.1622274052 
 06/12  20:00:00,0.0,7978804.581127859,4645195.241966997 
 06/12  21:00:00,0.0,4381028.980503067,4645385.097718012 
 06/12  22:00:00,0.0,2176888.833752747,4614965.709695926 
 06/12  23:00:00,0.0,1668989.1713605474,1712339.9184327582 
 06/12  24:00:00,0.0,906655.2371204068,4614326.471641126 
 06/13  01:00:00,0.0,150532.27853399765,1712339.9184327582 
 06/13  02:00:00,0.0,0.0,4366989.104810956 
 06/13  03:00:00,0.0,0.0,1712339.9184327582 
 06/13  04:00:00,0.0,0.0,1712339.9184327582 
 06/13  05:00:00,0.0,78661.25437657948,1712339.9184327582 
 06/13  06:00:00,0.0,1232068.6815641695,4366753.499514712 
 06/13  07:00:00,0.0,1794859.2105946303,1892773.2286885967 
 06/13  08:00:00,0.0,6399510.516580181,4433685.102818709 
 06/13  09:00:00,0.0,7703820.210512919,4781516.087432447 
 06/13  10:00:00,0.0,10471925.488936797,4781369.3797638565 
 06/13  11:00:00,0.0,13419030.48679278,3054347.1209044857 
 06/13  12:00:00,0.0,15679461.798712373,3099632.925699952 
 06/13  13:00:00,0.0,17151272.10448824,1712339.9184327582 
 06/13  14:00:00,0.0,18666876.628124647,4442187.221895954 
 06/13  15:00:00,0.0,20320560.442683004,1712339.9184327582 
 06/13  16:00:00,0.0,21045372.09931954,4442217.33392327 
 06/13  17:00:00,0.0,19157792.503281694,1712339.9184327582 
 06/13  18:00:00,0.0,16819022.835207086,4645484.74427675 
 06/13  19:00:00,0.0,14950162.867993794,4645991.2631424 
 06/13  20:00:00,0.0,6684453.046905547,1712339.9184327582 
 06/13  21:00:00,0.0,3470426.83933448,4645900.467243909 
 06/13  22:00:00,0.0,1789339.1813832372,4614466.911290181 
 06/13  23:00:00,0.0,1208136.3977195995,4614942.685452547 
 06/13  24:00:00,0.0,566522.1508305498,1712339.9184327582 
 06/14  01:00:00,0.0,159943.54812249367,4366986.282183724 
 06/14  02:00:00,0.0,37826.17775404415,1712339.9184327582 
 06/14  03:00:00,0.0,4279.144954009464,1712339.9184327582 
 06/14  04:00:00,0.0,0.0,2033667.8328411216 
 06/14  05:00:00,0.0,0.0,4045464.5782670295 
 06/14  06:00:00,0.0,0.0,1712339.9184327582 
 06/14  07:00:00,0.0,0.0,4614944.827530733 
 06/14  08:00:00,0.0,513204.55065837863,2838245.8932280084 
 06/14  09:00:00,0.0,944034.4728241019,3876598.5445598327 
 06/14  10:00:00,0.0,1893261.9882393335,4496030.647571809 
 06/14  11:00:00,0.0,3011605.1141272685,4442157.1866318695 
 06/14  12:00:00,0.0,4476658.357122772,1712339.9184327582 
 06/14  13:00:00,0.0,5308418.069154227,4441638.894634664 
 06/14  14:00:00,0.0,4758626.927666155,1712339.9184327582 
 06/14  15:00:00,0.0,4748197.341111379,4442097.203752302 
 06/14  16:00:00,0.0,4778455.573154461,1712339.9184327582 
 06/14  17:00:00,0.0,2758262.60339443,1712339.9184327582 
 06/14  18:00:00,0.0,869148.2058619447,4645936.765904874 
 06/14  19:00:00,0.0,119241.9536566986,4645845.92207797 
 06/14  20:00:00,0.0,0.0,4645378.087697189 
 06/14  21:00:00,0.0,0.0,3183061.8109101206 
 06/14  22:00:00,0.0,0.0,3158909.1315188473 
 06/14  23:00:00,0.0,0.0,4614982.055102535 
 06/14  24:00:00,0.0,0.0,4614312.910658831 
 06/15  01:00:00,0.0,0.0,1712339.9184327582 
 06/15  02:00:00,0.0,0.0,1712339.9184327582 
 06/15  03:00:00,0.0,0.0,1712339.9184327582 
 06/15  04:00:00,0.0,0.0,4367038.024285594 
 06/15  05:00:00,0.0,0.0,1712339.9184327582 
 06/15  06:00:00,0.0,0.0,1712339.9184327582 
 06/15  07:00:00,0.0,0.0,4614673.44428333 
 06/15  08:00:00,0.0,0.0,4614656.236087414 
 06/15  09:00:00,0.0,0.0,4780954.7183640525 
 06/15  10:00:00,0.0,0.0,4781531.466779779 
 06/15  11:00:00,0.0,0.0,1712339.9184327582 
 06/15  12:00:00,0.0,0.0,1712339.9184327582 
 06/15  13:00:00,0.0,0.0,4442271.579060065 
 06/15  14:00:00,0.0,0.0,1712339.9184327582 
 06/15  15:00:00,0.0,0.0,4442197.923956267 
 06/15  16:00:00,0.0,0.0,1712339.9184327582 
 06/15  17:00:00,0.0,0.0,4441643.998688232 
 06/15  18:00:00,11644.952986767796,0.0,1712339.9184327582 
 06/15  19:00:00,531532.457206836,0.0,4645945.085782142 
 06/15  20:00:00,0.0,0.0,4645447.663446658 
 06/15  21:00:00,0.0,0.0,4645408.323943501 
 06/15  22:00:00,0.0,0.0,2116717.136518555 
 06/15  23:00:00,0.0,0.0,4210336.9982963065 
 06/15  24:00:00,0.0,0.0,4614618.684135854 
 06/16  01:00:00,0.0,0.0,1712339.9184327582 
 06/16  02:00:00,0.0,0.0,1712339.9184327582 
 06/16  03:00:00,0.0,0.0,4366833.14028097 
 06/16  04:00:00,0.0,0.0,1712339.9184327582 
 06/16  05:00:00,0.0,0.0,1712339.9184327582 
 06/16  06:00:00,0.0,0.0,4366944.789164769 
 06/16  07:00:00,0.0,0.0,1712339.9184327582 
 06/16  08:00:00,725186.7208801926,0.0,4614367.721158813 
 06/16  09:00:00,113333.8751267231,0.0,4780729.899046046 
 06/16  10:00:00,0.0,0.0,4780891.848113774 
 06/16  11:00:00,0.0,0.0,1712339.9184327582 
 06/16  12:00:00,0.0,0.0,4442176.741931349 
 06/16  13:00:00,0.0,0.0,1712339.9184327582 
 06/16  14:00:00,0.0,0.0,4441626.237433443 
 06/16  15:00:00,0.0,0.0,1712339.9184327582 
 06/16  16:00:00,0.0,0.0,3596361.3145940015 
 06/16  17:00:00,0.0,0.0,2557687.885477719 
 06/16  18:00:00,0.0,0.0,4645324.718414605 
 06/16  19:00:00,0.0,0.0,3040503.7400416816 
 06/16  20:00:00,0.0,0.0,3317090.4951054268 
 06/16  21:00:00,0.0,0.0,4645448.392570113 
 06/16  22:00:00,0.0,0.0,4614966.380055516 
 06/16  23:00:00,0.0,0.0,3029169.076873498 
 06/16  24:00:00,0.0,0.0,3297496.496065976 
 06/17  01:00:00,0.0,0.0,4037463.4962526783 
 06/17  02:00:00,0.0,0.0,2041535.4406675082 
 06/17  03:00:00,0.0,0.0,1712339.9184327582 
 06/17  04:00:00,0.0,0.0,1712339.9184327582 
 06/17  05:00:00,0.0,0.0,4367042.183158656 
 06/17  06:00:00,0.0,0.0,1712339.9184327582 
 06/17  07:00:00,0.0,0.0,4614874.004225218 
 06/17  08:00:00,0.0,0.0,1712339.9184327582 
 06/17  09:00:00,0.0,0.0,4781176.710292915 
 06/17  10:00:00,0.0,0.0,4780966.609664849 
 06/17  11:00:00,0.0,749462.1007668097,4441923.116450322 
 06/17  12:00:00,0.0,3173756.10690595,1712339.9184327582 
 06/17  13:00:00,0.0,5046824.356567225,4442241.573618829 
 06/17  14:00:00,0.0,7095736.058272023,1712339.9184327582 
 06/17  15:00:00,0.0,9190169.762012998,1712339.9184327582 
 06/17  16:00:00,0.0,10390398.008128721,4441877.051918684 
 06/17  17:00:00,0.0,10093325.554078706,1712339.9184327582 
 06/17  18:00:00,0.0,8876974.67231214,4645663.162772017 
 06/17  19:00:00,0.0,7447720.620878134,4645957.60941991 
 06/17  20:00:00,0.0,602013.6511378492,4645866.753516942 
 06/17  21:00:00,0.0,0.0,1712339.9184327582 
 06/17  22:00:00,0.0,0.0,4614556.2026238255 
 06/17  23:00:00,0.0,0.0,4614929.23088296 
 06/17  24:00:00,0.0,0.0,3959937.1731873415 
 06/18  01:00:00,0.0,0.0,2309996.737251793 
 06/18  02:00:00,0.0,0.0,1712339.9184327582 
 06/18  03:00:00,0.0,0.0,1712339.9184327582 
 06/18  04:00:00,0.0,0.0,4367032.46099696 
 06/18  05:00:00,0.0,0.0,1712339.9184327582 
 06/18  06:00:00,0.0,0.0,1712339.9184327582 
 06/18  07:00:00,0.0,0.0,4614322.529592955 
 06/18  08:00:00,0.0,22440.026332102254,4615011.976643449 
 06/18  09:00:00,0.0,1175517.0097137382,4551496.035735818 
 06/18  10:00:00,0.0,3512825.009499125,3877707.980464408 
 06/18  11:00:00,0.0,6018716.01310496,2718061.314837084 
 06/18  12:00:00,0.0,8446475.950765437,1712339.9184327582 
 06/18  13:00:00,0.0,10501457.68339469,4441912.885357335 
 06/18  14:00:00,0.0,12675210.910848029,1712339.9184327582 
 06/18  15:00:00,0.0,14234385.647157308,4442240.169803371 
 06/18  16:00:00,0.0,14264898.292914487,1712339.9184327582 
 06/18  17:00:00,0.0,13516552.967402395,3964853.752908933 
 06/18  18:00:00,0.0,12371695.59639351,2225663.271691837 
 06/18  19:00:00,0.0,10698554.845284011,4645243.814982065 
 06/18  20:00:00,0.0,3615717.228818367,4645359.376307164 
 06/18  21:00:00,0.0,829243.471116583,4645825.936659792 
 06/18  22:00:00,0.0,73619.92334422148,1712339.9184327582 
 06/18  23:00:00,0.0,0.0,4614538.821171946 
 06/18  24:00:00,0.0,0.0,4614817.978350502 
 06/19  01:00:00,0.0,0.0,1712339.9184327582 
 06/19  02:00:00,0.0,0.0,1712339.9184327582 
 06/19  03:00:00,0.0,0.0,4366893.370323532 
 06/19  04:00:00,0.0,0.0,1712339.9184327582 
 06/19  05:00:00,0.0,0.0,1712339.9184327582 
 06/19  06:00:00,0.0,0.0,1712339.9184327582 
 06/19  07:00:00,0.0,0.0,4614972.183740709 
 06/19  08:00:00,0.0,2718471.258941616,4614319.545281075 
 06/19  09:00:00,0.0,4261701.909138216,4781266.446561959 
 06/19  10:00:00,0.0,4957534.231231969,4780776.168246684 
 06/19  11:00:00,0.0,4527891.553303872,1712339.9184327582 
 06/19  12:00:00,0.0,3540942.2193000983,4441700.208317603 
 06/19  13:00:00,0.0,5416089.654701281,1712339.9184327582 
 06/19  14:00:00,0.0,7141945.805380986,1712339.9184327582 
 06/19  15:00:00,0.0,8220913.030508321,4442269.164509155 
 06/19  16:00:00,0.0,8505578.50883707,1712339.9184327582 
 06/19  17:00:00,0.0,8055892.613924015,4442195.5129026 
 06/19  18:00:00,0.0,6950389.247125808,4068542.9888643418 
 06/19  19:00:00,0.0,4828955.194635365,2289241.051274583 
 06/19  20:00:00,0.0,0.0,4645242.079754936 
 06/19  21:00:00,0.0,0.0,4645462.022491551 
 06/19  22:00:00,0.0,0.0,4614965.83051389 
 06/19  23:00:00,0.0,0.0,1712339.9184327582 
 06/19  24:00:00,0.0,0.0,4614326.325008105 
 06/20  01:00:00,0.0,0.0,1712339.9184327582 
 06/20  02:00:00,0.0,0.0,4366989.2078522 
 06/20  03:00:00,0.0,0.0,1712339.9184327582 
 06/20  04:00:00,0.0,0.0,1712339.9184327582 
 06/20  05:00:00,0.0,0.0,1712339.9184327582 
 06/20  06:00:00,0.0,0.0,4366739.998294651 
 06/20  07:00:00,0.0,0.0,1893868.8411621137 
 06/20  08:00:00,0.0,329488.58309894695,4433360.715907471 
 06/20  09:00:00,0.0,1168251.482254275,4781515.972942557 
 06/20  10:00:00,0.0,2721964.0239146436,4781369.265079876 
 06/20  11:00:00,0.0,4188715.46612671,3052619.6266026404 
 06/20  12:00:00,0.0,5253005.16228091,3101360.501963012 
 06/20  13:00:00,0.0,5844240.8306280365,1712339.9184327582 
 06/20  14:00:00,0.0,6487169.83594826,4442188.677876644 
 06/20  15:00:00,0.0,7683113.166801479,1712339.9184327582 
 06/20  16:00:00,0.0,8198962.910557663,4442217.2407141095 
 06/20  17:00:00,0.0,7928164.77604707,1712339.9184327582 
 06/20  18:00:00,0.0,7629236.940150488,4645485.240086065 
 06/20  19:00:00,0.0,6466741.129258538,4645991.150139659 
 06/20  20:00:00,0.0,412354.8527343649,1712339.9184327582 
 06/20  21:00:00,0.0,0.0,4645373.796036021 
 06/20  22:00:00,0.0,0.0,4614466.500237578 
 06/20  23:00:00,0.0,0.0,4614943.516654298 
 06/20  24:00:00,0.0,0.0,1712339.9184327582 
 06/21  01:00:00,0.0,0.0,4366986.192876534 
 06/21  02:00:00,0.0,0.0,1712339.9184327582 
 06/21  03:00:00,0.0,0.0,1712339.9184327582 
 06/21  04:00:00,0.0,0.0,2031090.8108778126 
 06/21  05:00:00,0.0,0.0,4048043.3481001956 
 06/21  06:00:00,0.0,0.0,1712339.9184327582 
 06/21  07:00:00,0.0,0.0,4614456.156301641 
 06/21  08:00:00,0.0,0.0,2837688.4453738024 
 06/21  09:00:00,0.0,0.0,3876598.519563712 
 06/21  10:00:00,0.0,0.0,4496620.569249125 
 06/21  11:00:00,0.0,0.0,4442155.974338501 
 06/21  12:00:00,0.0,0.0,1712339.9184327582 
 06/21  13:00:00,0.0,0.0,4441638.853893456 
 06/21  14:00:00,0.0,0.0,1712339.9184327582 
 06/21  15:00:00,0.0,0.0,4442098.333209488 
 06/21  16:00:00,0.0,178215.54032735212,1712339.9184327582 
 06/21  17:00:00,0.0,1306705.1825652127,1712339.9184327582 
 06/21  18:00:00,0.0,2406406.0858037593,4645936.658308841 
 06/21  19:00:00,0.0,2796724.2848587376,4645845.867768716 
 06/21  20:00:00,0.0,0.0,4645377.674039421 
 06/21  21:00:00,0.0,0.0,3181337.222425757 
 06/21  22:00:00,0.0,0.0,3160743.6716953935 
 06/21  23:00:00,0.0,0.0,4614981.837953543 
 06/21  24:00:00,0.0,0.0,4614313.019367538 
 06/22  01:00:00,0.0,0.0,1712339.9184327582 
 06/22  02:00:00,0.0,0.0,1712339.9184327582 
 06/22  03:00:00,0.0,0.0,1712339.9184327582 
 06/22  04:00:00,0.0,0.0,4367037.819716539 
 06/22  05:00:00,0.0,0.0,1712339.9184327582 
 06/22  06:00:00,0.0,0.0,1712339.9184327582 
 06/22  07:00:00,0.0,0.0,4614674.869196806 
 06/22  08:00:00,0.0,0.0,4614654.8480235515 
 06/22  09:00:00,0.0,0.0,4780955.545208805 
 06/22  10:00:00,0.0,0.0,4781531.216448567 
 06/22  11:00:00,0.0,0.0,1712339.9184327582 
 06/22  12:00:00,0.0,186343.21543202235,1712339.9184327582 
 06/22  13:00:00,0.0,1280389.5319936005,4442271.359406543 
 06/22  14:00:00,0.0,2814336.2323722453,1712339.9184327582 
 06/22  15:00:00,0.0,4015445.483217662,4442197.715452412 
 06/22  16:00:00,0.0,4780610.096923815,1712339.9184327582 
 06/22  17:00:00,0.0,4923061.813236755,4441643.70668442 
 06/22  18:00:00,0.0,1195637.8665559292,1712339.9184327582 
 06/22  19:00:00,0.0,0.0,4645944.863610736 
 06/22  20:00:00,0.0,0.0,4645854.072192498 
 06/22  21:00:00,0.0,0.0,4645480.076615416 
 06/22  22:00:00,0.0,0.0,2113990.8631309466 
 06/22  23:00:00,0.0,0.0,4213065.211668825 
 06/22  24:00:00,0.0,0.0,4614616.977710898 
 06/23  01:00:00,0.0,0.0,1712339.9184327582 
 06/23  02:00:00,0.0,0.0,1712339.9184327582 
 06/23  03:00:00,0.0,0.0,4366827.582589079 
 06/23  04:00:00,0.0,0.0,1712339.9184327582 
 06/23  05:00:00,0.0,0.0,1712339.9184327582 
 06/23  06:00:00,0.0,0.0,4366951.239461248 
 06/23  07:00:00,0.0,0.0,1712339.9184327582 
 06/23  08:00:00,0.0,0.0,4614318.97542075 
 06/23  09:00:00,0.0,0.0,4780729.701978888 
 06/23  10:00:00,0.0,82220.1114482153,4780892.7222048165 
 06/23  11:00:00,0.0,1164135.8325101428,1712339.9184327582 
 06/23  12:00:00,0.0,2471483.2714767023,4442181.259123032 
 06/23  13:00:00,0.0,2866773.0254223123,1712339.9184327582 
 06/23  14:00:00,0.0,3020537.705229342,4442217.771521802 
 06/23  15:00:00,0.0,4060264.8243214116,1712339.9184327582 
 06/23  16:00:00,0.0,4159457.6071507186,3590334.326736388 
