ogc_fid,param_name,assigned_value
4136732,fenez_top_opq.Conductivity_range,"(1.4, 1.7)"
4136732,fenez_top_opq.Density_range,"(600, 700)"
4136732,fenez_top_opq.Specific_Heat_range,"(2200, 2400)"
4136732,fenez_top_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_top_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_top_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_top_opq.Thickness,0.1427511830744934
4136732,fenez_top_opq.Conductivity,1.4825087955107357
4136732,fenez_top_opq.Density,622.3210738148823
4136732,fenez_top_opq.Specific_Heat,2347.2942428328024
4136732,fenez_top_opq.Thermal_Absorptance,0.9
4136732,fenez_top_opq.Solar_Absorptance,0.7
4136732,fenez_top_opq.Visible_Absorptance,0.7
4136732,fenez_top_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_top_win.Name,Glazing_Clear_3mm
4136732,fenez_top_win.Optical_Data_Type,SpectralAverage
4136732,fenez_top_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_top_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_top_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_top_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_top_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_top_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_top_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_top_win.IR_Transmittance,0.0
4136732,fenez_top_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_top_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_top_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_top_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_top_win.Solar_Diffusing,No
4136732,fenez_top_win.Thickness,0.003
4136732,fenez_top_win.Solar_Transmittance,0.7735339897484582
4136732,fenez_top_win.Front_Solar_Reflectance,0.07892179567704846
4136732,fenez_top_win.Back_Solar_Reflectance,0.07086938832629416
4136732,fenez_top_win.Visible_Transmittance,0.8684384363937054
4136732,fenez_top_win.Front_Visible_Reflectance,0.060297972194380704
4136732,fenez_top_win.Back_Visible_Reflectance,0.062186379748036036
4136732,fenez_top_win.Front_IR_Emissivity,0.84
4136732,fenez_top_win.Back_IR_Emissivity,0.84
4136732,fenez_top_win.Conductivity,1.0005355288103361
4136732,fenez_top_win.Dirt_Correction_Factor,1.0
4136732,fenez_ground_floor_R_value,3.5
4136732,fenez_ground_floor_R_value_range_used,"(3.5, 3.5)"
4136732,fenez_ground_floor_U_value,0.28
4136732,fenez_ground_floor_U_value_range_used,"(0.28, 0.28)"
4136732,fenez_ground_floor_area_m2,80.0
4136732,fenez_ground_floor_opq.obj_type,MATERIAL
4136732,fenez_ground_floor_opq.Name,GroundContactFloor_Generic
4136732,fenez_ground_floor_opq.Roughness,MediumRough
4136732,fenez_ground_floor_opq.Thickness_range,"(0.1, 0.12)"
4136732,fenez_ground_floor_opq.Conductivity_range,"(1.0, 1.2)"
4136732,fenez_ground_floor_opq.Density_range,"(2100, 2300)"
4136732,fenez_ground_floor_opq.Specific_Heat_range,"(850, 900)"
4136732,fenez_ground_floor_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_ground_floor_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_ground_floor_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_ground_floor_opq.Thickness,0.10053071939367728
4136732,fenez_ground_floor_opq.Conductivity,0.028723062683907792
4136732,fenez_ground_floor_opq.Density,2229.976887555905
4136732,fenez_ground_floor_opq.Specific_Heat,877.2470740301609
4136732,fenez_ground_floor_opq.Thermal_Absorptance,0.9
4136732,fenez_ground_floor_opq.Solar_Absorptance,0.7
4136732,fenez_ground_floor_opq.Visible_Absorptance,0.7
4136732,fenez_ground_floor_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_ground_floor_win.Name,Glazing_Clear_3mm
4136732,fenez_ground_floor_win.Optical_Data_Type,SpectralAverage
4136732,fenez_ground_floor_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_ground_floor_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_ground_floor_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_ground_floor_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_ground_floor_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_ground_floor_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_ground_floor_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_ground_floor_win.IR_Transmittance,0.0
4136732,fenez_ground_floor_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_ground_floor_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_ground_floor_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_ground_floor_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_ground_floor_win.Solar_Diffusing,No
4136732,fenez_ground_floor_win.Thickness,0.003
4136732,fenez_ground_floor_win.Solar_Transmittance,0.7644088124408139
4136732,fenez_ground_floor_win.Front_Solar_Reflectance,0.07589265683875909
4136732,fenez_ground_floor_win.Back_Solar_Reflectance,0.07809430456677827
4136732,fenez_ground_floor_win.Visible_Transmittance,0.8601299751935612
4136732,fenez_ground_floor_win.Front_Visible_Reflectance,0.06805819251832808
4136732,fenez_ground_floor_win.Back_Visible_Reflectance,0.06698139394988227
4136732,fenez_ground_floor_win.Front_IR_Emissivity,0.84
4136732,fenez_ground_floor_win.Back_IR_Emissivity,0.84
4136732,fenez_ground_floor_win.Conductivity,0.0008400000000000001
4136732,fenez_ground_floor_win.Dirt_Correction_Factor,1.0
4136732,fenez_exterior_wall_R_value,3.5
4136732,fenez_exterior_wall_R_value_range_used,"(3.5, 3.5)"
4136732,fenez_exterior_wall_U_value,0.32
4136732,fenez_exterior_wall_U_value_range_used,"(0.32, 0.32)"
4136732,fenez_exterior_wall_area_m2,120.0
4136732,fenez_exterior_wall_opq.obj_type,MATERIAL
4136732,fenez_exterior_wall_opq.Name,Concrete_200mm
4136732,fenez_exterior_wall_opq.Roughness,MediumRough
4136732,fenez_exterior_wall_opq.Thickness_range,"(0.195, 0.205)"
4136732,fenez_exterior_wall_opq.Conductivity_range,"(1.5, 1.7)"
4136732,fenez_exterior_wall_opq.Density_range,"(2250, 2350)"
4136732,fenez_exterior_wall_opq.Specific_Heat_range,"(850, 950)"
4136732,fenez_exterior_wall_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_exterior_wall_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_exterior_wall_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_exterior_wall_opq.Thickness,0.19655479499811782
4136732,fenez_exterior_wall_opq.Conductivity,0.05615851285660509
4136732,fenez_exterior_wall_opq.Density,2283.6594545112625
4136732,fenez_exterior_wall_opq.Specific_Heat,859.2745843380148
4136732,fenez_exterior_wall_opq.Thermal_Absorptance,0.9
4136732,fenez_exterior_wall_opq.Solar_Absorptance,0.7
4136732,fenez_exterior_wall_opq.Visible_Absorptance,0.7
4136732,fenez_exterior_wall_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_exterior_wall_win.Name,Glazing_Clear_3mm
4136732,fenez_exterior_wall_win.Optical_Data_Type,SpectralAverage
4136732,fenez_exterior_wall_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_exterior_wall_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_exterior_wall_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_exterior_wall_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_exterior_wall_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_exterior_wall_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_exterior_wall_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_exterior_wall_win.IR_Transmittance,0.0
4136732,fenez_exterior_wall_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_exterior_wall_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_exterior_wall_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_exterior_wall_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_exterior_wall_win.Solar_Diffusing,No
4136732,fenez_exterior_wall_win.Thickness,0.003
4136732,fenez_exterior_wall_win.Solar_Transmittance,0.7619343275366693
4136732,fenez_exterior_wall_win.Front_Solar_Reflectance,0.0784749436634746
4136732,fenez_exterior_wall_win.Back_Solar_Reflectance,0.07603726031366892
4136732,fenez_exterior_wall_win.Visible_Transmittance,0.8761425654654876
4136732,fenez_exterior_wall_win.Front_Visible_Reflectance,0.06729731786693818
4136732,fenez_exterior_wall_win.Back_Visible_Reflectance,0.06536228091454702
4136732,fenez_exterior_wall_win.Front_IR_Emissivity,0.84
4136732,fenez_exterior_wall_win.Back_IR_Emissivity,0.84
4136732,fenez_exterior_wall_win.Conductivity,0.00096
4136732,fenez_exterior_wall_win.Dirt_Correction_Factor,1.0
4136732,fenez_flat_roof_R_value,3.5
4136732,fenez_flat_roof_R_value_range_used,"(3.5, 3.5)"
4136732,fenez_flat_roof_U_value,0.32
4136732,fenez_flat_roof_U_value_range_used,"(0.32, 0.32)"
4136732,fenez_flat_roof_area_m2,95.0
4136732,fenez_flat_roof_opq.obj_type,MATERIAL:NOMASS
4136732,fenez_flat_roof_opq.Name,Insulated_Roof_R5
4136732,fenez_flat_roof_opq.Roughness,MediumRough
4136732,fenez_flat_roof_opq.Thermal_Resistance_range,"(4.0, 5.0)"
4136732,fenez_flat_roof_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_flat_roof_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_flat_roof_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_flat_roof_opq.Thermal_Resistance,3.5
4136732,fenez_flat_roof_opq.Thermal_Absorptance,0.9
4136732,fenez_flat_roof_opq.Solar_Absorptance,0.7
4136732,fenez_flat_roof_opq.Visible_Absorptance,0.7
4136732,fenez_flat_roof_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_flat_roof_win.Name,Glazing_Clear_3mm
4136732,fenez_flat_roof_win.Optical_Data_Type,SpectralAverage
4136732,fenez_flat_roof_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_flat_roof_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_flat_roof_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_flat_roof_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_flat_roof_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_flat_roof_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_flat_roof_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_flat_roof_win.IR_Transmittance,0.0
4136732,fenez_flat_roof_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_flat_roof_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_flat_roof_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_flat_roof_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_flat_roof_win.Solar_Diffusing,No
4136732,fenez_flat_roof_win.Thickness,0.003
4136732,fenez_flat_roof_win.Solar_Transmittance,0.7710408126254645
4136732,fenez_flat_roof_win.Front_Solar_Reflectance,0.07829404664252995
4136732,fenez_flat_roof_win.Back_Solar_Reflectance,0.07618519752364246
4136732,fenez_flat_roof_win.Visible_Transmittance,0.8772341380062155
4136732,fenez_flat_roof_win.Front_Visible_Reflectance,0.06577352145256762
4136732,fenez_flat_roof_win.Back_Visible_Reflectance,0.06704571836214923
4136732,fenez_flat_roof_win.Front_IR_Emissivity,0.84
4136732,fenez_flat_roof_win.Back_IR_Emissivity,0.84
4136732,fenez_flat_roof_win.Conductivity,0.00096
4136732,fenez_flat_roof_win.Dirt_Correction_Factor,1.0
4136732,fenez_inter_floor_R_value,2.0
4136732,fenez_inter_floor_R_value_range_used,"(2.0, 2.0)"
4136732,fenez_inter_floor_U_value,0.5
4136732,fenez_inter_floor_U_value_range_used,"(0.5, 0.5)"
4136732,fenez_inter_floor_area_m2,60.0
4136732,fenez_inter_floor_opq.obj_type,MATERIAL
4136732,fenez_inter_floor_opq.Name,InternalFloor_Generic
4136732,fenez_inter_floor_opq.Roughness,MediumSmooth
4136732,fenez_inter_floor_opq.Thickness_range,"(0.12, 0.15)"
4136732,fenez_inter_floor_opq.Conductivity_range,"(0.7, 1.2)"
4136732,fenez_inter_floor_opq.Density_range,"(1800, 2000)"
4136732,fenez_inter_floor_opq.Specific_Heat_range,"(800, 900)"
4136732,fenez_inter_floor_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_inter_floor_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_inter_floor_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_inter_floor_opq.Thickness,0.1268369482695464
4136732,fenez_inter_floor_opq.Conductivity,0.0634184741347732
4136732,fenez_inter_floor_opq.Density,1815.9583953847255
4136732,fenez_inter_floor_opq.Specific_Heat,823.279088636103
4136732,fenez_inter_floor_opq.Thermal_Absorptance,0.9
4136732,fenez_inter_floor_opq.Solar_Absorptance,0.7
4136732,fenez_inter_floor_opq.Visible_Absorptance,0.7
4136732,fenez_inter_floor_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_inter_floor_win.Name,Glazing_Clear_3mm
4136732,fenez_inter_floor_win.Optical_Data_Type,SpectralAverage
4136732,fenez_inter_floor_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_inter_floor_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_inter_floor_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_inter_floor_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_inter_floor_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_inter_floor_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_inter_floor_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_inter_floor_win.IR_Transmittance,0.0
4136732,fenez_inter_floor_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_inter_floor_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_inter_floor_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_inter_floor_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_inter_floor_win.Solar_Diffusing,No
4136732,fenez_inter_floor_win.Thickness,0.003
4136732,fenez_inter_floor_win.Solar_Transmittance,0.7620200285881946
4136732,fenez_inter_floor_win.Front_Solar_Reflectance,0.07277973603110093
4136732,fenez_inter_floor_win.Back_Solar_Reflectance,0.07635684444264401
4136732,fenez_inter_floor_win.Visible_Transmittance,0.8672966435794017
4136732,fenez_inter_floor_win.Front_Visible_Reflectance,0.06370180967116883
4136732,fenez_inter_floor_win.Back_Visible_Reflectance,0.06209507030771488
4136732,fenez_inter_floor_win.Front_IR_Emissivity,0.84
4136732,fenez_inter_floor_win.Back_IR_Emissivity,0.84
4136732,fenez_inter_floor_win.Conductivity,0.0015
4136732,fenez_inter_floor_win.Dirt_Correction_Factor,1.0
4136732,fenez_interior_wall_R_value,1.5
4136732,fenez_interior_wall_R_value_range_used,"(1.5, 1.5)"
4136732,fenez_interior_wall_U_value,0.67
4136732,fenez_interior_wall_U_value_range_used,"(0.67, 0.67)"
4136732,fenez_interior_wall_area_m2,50.0
4136732,fenez_interior_wall_opq.obj_type,MATERIAL
4136732,fenez_interior_wall_opq.Name,InteriorWall_Generic
4136732,fenez_interior_wall_opq.Roughness,MediumSmooth
4136732,fenez_interior_wall_opq.Thickness_range,"(0.1, 0.15)"
4136732,fenez_interior_wall_opq.Conductivity_range,"(0.4, 0.6)"
4136732,fenez_interior_wall_opq.Density_range,"(700, 900)"
4136732,fenez_interior_wall_opq.Specific_Heat_range,"(800, 1000)"
4136732,fenez_interior_wall_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_interior_wall_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_interior_wall_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_interior_wall_opq.Thickness,0.1468327293856247
4136732,fenez_interior_wall_opq.Conductivity,0.09788848625708313
4136732,fenez_interior_wall_opq.Density,821.8262011333976
4136732,fenez_interior_wall_opq.Specific_Heat,834.2277296396194
4136732,fenez_interior_wall_opq.Thermal_Absorptance,0.9
4136732,fenez_interior_wall_opq.Solar_Absorptance,0.7
4136732,fenez_interior_wall_opq.Visible_Absorptance,0.7
4136732,fenez_interior_wall_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_interior_wall_win.Name,Glazing_Clear_3mm
4136732,fenez_interior_wall_win.Optical_Data_Type,SpectralAverage
4136732,fenez_interior_wall_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_interior_wall_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_interior_wall_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_interior_wall_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_interior_wall_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_interior_wall_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_interior_wall_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_interior_wall_win.IR_Transmittance,0.0
4136732,fenez_interior_wall_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_interior_wall_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_interior_wall_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_interior_wall_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_interior_wall_win.Solar_Diffusing,No
4136732,fenez_interior_wall_win.Thickness,0.003
4136732,fenez_interior_wall_win.Solar_Transmittance,0.7745825359590071
4136732,fenez_interior_wall_win.Front_Solar_Reflectance,0.07163402493761929
4136732,fenez_interior_wall_win.Back_Solar_Reflectance,0.07379455441757649
4136732,fenez_interior_wall_win.Visible_Transmittance,0.8797904670127319
4136732,fenez_interior_wall_win.Front_Visible_Reflectance,0.06639999759854093
4136732,fenez_interior_wall_win.Back_Visible_Reflectance,0.06556949743774647
4136732,fenez_interior_wall_win.Front_IR_Emissivity,0.84
4136732,fenez_interior_wall_win.Back_IR_Emissivity,0.84
4136732,fenez_interior_wall_win.Conductivity,0.00201
4136732,fenez_interior_wall_win.Dirt_Correction_Factor,1.0
4136732,fenez_windows_R_value,
4136732,fenez_windows_R_value_range_used,"(None, None)"
4136732,fenez_windows_U_value,2.9
4136732,fenez_windows_U_value_range_used,"(3.5, 3.5)"
4136732,fenez_windows_area_m2,35.0
4136732,fenez_windows_opq.obj_type,MATERIAL
4136732,fenez_windows_opq.Name,DoorPanel_Range
4136732,fenez_windows_opq.Roughness,MediumRough
4136732,fenez_windows_opq.Thickness_range,"(0.14, 0.25)"
4136732,fenez_windows_opq.Conductivity_range,"(1.4, 1.7)"
4136732,fenez_windows_opq.Density_range,"(600, 700)"
4136732,fenez_windows_opq.Specific_Heat_range,"(2200, 2400)"
4136732,fenez_windows_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_windows_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_windows_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_windows_opq.Thickness,0.23271371122087905
4136732,fenez_windows_opq.Conductivity,0.6748697625405492
4136732,fenez_windows_opq.Density,622.9048071964104
4136732,fenez_windows_opq.Specific_Heat,2206.4200487808075
4136732,fenez_windows_opq.Thermal_Absorptance,0.9
4136732,fenez_windows_opq.Solar_Absorptance,0.7
4136732,fenez_windows_opq.Visible_Absorptance,0.7
4136732,fenez_windows_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_windows_win.Name,Glazing_Clear_3mm
4136732,fenez_windows_win.Optical_Data_Type,SpectralAverage
4136732,fenez_windows_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_windows_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_windows_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_windows_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_windows_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_windows_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_windows_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_windows_win.IR_Transmittance,0.0
4136732,fenez_windows_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_windows_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_windows_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_windows_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_windows_win.Solar_Diffusing,No
4136732,fenez_windows_win.Thickness,0.003
4136732,fenez_windows_win.Solar_Transmittance,0.7663090609611817
4136732,fenez_windows_win.Front_Solar_Reflectance,0.07267740875975703
4136732,fenez_windows_win.Back_Solar_Reflectance,0.07210982843586328
4136732,fenez_windows_win.Visible_Transmittance,0.8788581942867011
4136732,fenez_windows_win.Front_Visible_Reflectance,0.0687636762647267
4136732,fenez_windows_win.Back_Visible_Reflectance,0.06314677880798478
4136732,fenez_windows_win.Front_IR_Emissivity,0.84
4136732,fenez_windows_win.Back_IR_Emissivity,0.84
4136732,fenez_windows_win.Conductivity,0.0087
4136732,fenez_windows_win.Dirt_Correction_Factor,1.0
4136732,fenez_doors_R_value,
4136732,fenez_doors_R_value_range_used,"(None, None)"
4136732,fenez_doors_U_value,3.5
4136732,fenez_doors_U_value_range_used,"(3.5, 3.5)"
4136732,fenez_doors_area_m2,10.0
4136732,fenez_doors_opq.obj_type,MATERIAL
4136732,fenez_doors_opq.Name,DoorPanel_Range
4136732,fenez_doors_opq.Roughness,MediumRough
4136732,fenez_doors_opq.Thickness_range,"(0.14, 0.25)"
4136732,fenez_doors_opq.Conductivity_range,"(1.4, 1.7)"
4136732,fenez_doors_opq.Density_range,"(600, 700)"
4136732,fenez_doors_opq.Specific_Heat_range,"(2200, 2400)"
4136732,fenez_doors_opq.Thermal_Absorptance_range,"(0.9, 0.9)"
4136732,fenez_doors_opq.Solar_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_doors_opq.Visible_Absorptance_range,"(0.7, 0.7)"
4136732,fenez_doors_opq.Thickness,0.18351950911667309
4136732,fenez_doors_opq.Conductivity,0.6423182819083558
4136732,fenez_doors_opq.Density,645.8851852587399
4136732,fenez_doors_opq.Specific_Heat,2252.9760332996107
4136732,fenez_doors_opq.Thermal_Absorptance,0.9
4136732,fenez_doors_opq.Solar_Absorptance,0.7
4136732,fenez_doors_opq.Visible_Absorptance,0.7
4136732,fenez_doors_win.obj_type,WINDOWMATERIAL:GLAZING
4136732,fenez_doors_win.Name,Glazing_Clear_3mm
4136732,fenez_doors_win.Optical_Data_Type,SpectralAverage
4136732,fenez_doors_win.Thickness_range,"(0.003, 0.003)"
4136732,fenez_doors_win.Solar_Transmittance_range,"(0.76, 0.78)"
4136732,fenez_doors_win.Front_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_doors_win.Back_Solar_Reflectance_range,"(0.07, 0.08)"
4136732,fenez_doors_win.Visible_Transmittance_range,"(0.86, 0.88)"
4136732,fenez_doors_win.Front_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_doors_win.Back_Visible_Reflectance_range,"(0.06, 0.07)"
4136732,fenez_doors_win.IR_Transmittance,0.0
4136732,fenez_doors_win.Front_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_doors_win.Back_IR_Emissivity_range,"(0.84, 0.84)"
4136732,fenez_doors_win.Conductivity_range,"(0.95, 1.05)"
4136732,fenez_doors_win.Dirt_Correction_Factor_range,"(1.0, 1.0)"
4136732,fenez_doors_win.Solar_Diffusing,No
4136732,fenez_doors_win.Thickness,0.003
4136732,fenez_doors_win.Solar_Transmittance,0.7649325501538797
4136732,fenez_doors_win.Front_Solar_Reflectance,0.07561368134163152
4136732,fenez_doors_win.Back_Solar_Reflectance,0.07262741608522935
4136732,fenez_doors_win.Visible_Transmittance,0.8716917198044708
4136732,fenez_doors_win.Front_Visible_Reflectance,0.06897822883602478
4136732,fenez_doors_win.Back_Visible_Reflectance,0.06399400505140397
4136732,fenez_doors_win.Front_IR_Emissivity,0.84
4136732,fenez_doors_win.Back_IR_Emissivity,0.84
4136732,fenez_doors_win.Conductivity,0.0105
4136732,fenez_doors_win.Dirt_Correction_Factor,1.0
4136732,fenez_top_opaque_material_name,DoorPanel_Range
4136732,fenez_top_window_material_name,Glazing_Clear_3mm
4136732,fenez_window1C_construction,WINDOW1C
4136732,fenez_ground_floor_opq_material_name,ground_floor_OpaqueMat
4136732,fenez_ground_floor_win_material_name,ground_floor_WindowMat
4136732,fenez_ground_floor_construction_name,ground_floor_Construction
4136732,fenez_ground_floor_window_construction_name,ground_floor_WindowConst
4136732,fenez_exterior_wall_opq_material_name,exterior_wall_OpaqueMat
4136732,fenez_exterior_wall_win_material_name,exterior_wall_WindowMat
4136732,fenez_exterior_wall_construction_name,exterior_wall_Construction
4136732,fenez_exterior_wall_window_construction_name,exterior_wall_WindowConst
4136732,fenez_flat_roof_opq_material_name,flat_roof_OpaqueMat
4136732,fenez_flat_roof_win_material_name,flat_roof_WindowMat
4136732,fenez_flat_roof_construction_name,flat_roof_Construction
4136732,fenez_flat_roof_window_construction_name,flat_roof_WindowConst
4136732,fenez_inter_floor_opq_material_name,inter_floor_OpaqueMat
4136732,fenez_inter_floor_win_material_name,inter_floor_WindowMat
4136732,fenez_inter_floor_construction_name,inter_floor_Construction
4136732,fenez_inter_floor_window_construction_name,inter_floor_WindowConst
4136732,fenez_interior_wall_opq_material_name,interior_wall_OpaqueMat
4136732,fenez_interior_wall_win_material_name,interior_wall_WindowMat
4136732,fenez_interior_wall_construction_name,interior_wall_Construction
4136732,fenez_interior_wall_window_construction_name,interior_wall_WindowConst
4136732,fenez_windows_opq_material_name,windows_OpaqueMat
4136732,fenez_windows_win_material_name,windows_WindowMat
4136732,fenez_windows_construction_name,windows_Construction
4136732,fenez_windows_window_construction_name,windows_WindowConst
4136732,fenez_doors_opq_material_name,doors_OpaqueMat
4136732,fenez_doors_win_material_name,doors_WindowMat
4136732,fenez_doors_construction_name,doors_Construction
4136732,fenez_doors_window_construction_name,doors_WindowConst
4136732,fenez_final_wwr,0.32
4136732,fenez_fenestration_objects,"['Zone1_RearPerimeter_Wall_0 window', 'Zone1_LeftPerimeter_Wall_0 window', 'Zone2_RearPerimeter_Wall_0 window', 'Zone2_LeftPerimeter_Wall_0 window']"
