Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),SCENARIO_0_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 03/14  05:00:00,,,,,,,,,,146488305.524892,0.0,3307854.1251308587 
 03/14  06:00:00,,,,,,,,,,154154563.6860868,0.0,5962257.608777938 
 03/14  07:00:00,,,,,,,,,,166227856.3441664,0.0,3487497.5384599036 
 03/14  08:00:00,,,,,,,,,,74999832.79371735,0.0,6029844.757688528 
 03/14  09:00:00,,,,,,,,,,59317991.33759526,0.0,6377030.22527663 
 03/14  10:00:00,,,,,,,,,,46392243.64886345,0.0,6376883.517487707 
 03/14  11:00:00,,,,,,,,,,35678892.8827798,0.0,4648713.290407704 
 03/14  12:00:00,,,,,,,,,,30205270.676730394,0.0,4696295.224234015 
 03/14  13:00:00,,,,,,,,,,30944757.42794075,0.0,3307854.1251308587 
 03/14  14:00:00,,,,,,,,,,25278195.852008373,0.0,6037702.396227941 
 03/14  15:00:00,,,,,,,,,,20471634.60820581,0.0,3307854.1251308587 
 03/14  16:00:00,,,,,,,,,,25622770.670591183,0.0,6037731.476861819 
 03/14  17:00:00,,,,,,,,,,32613277.75931613,0.0,3307854.1251308587 
 03/14  18:00:00,,,,,,,,,,39383898.872960165,0.0,6240999.2732809195 
 03/14  19:00:00,,,,,,,,,,46727313.89737895,0.0,6241505.388555067 
 03/14  20:00:00,,,,,,,,,,148847851.9089235,0.0,3307854.1251308587 
 03/14  21:00:00,,,,,,,,,,154644303.00610036,0.0,6241414.595838049 
 03/14  22:00:00,,,,,,,,,,148362530.99919313,0.0,6209980.809346038 
 03/14  23:00:00,,,,,,,,,,141963157.22776073,0.0,6210457.488529928 
 03/14  24:00:00,7.479166666666667,3.5984374999999997,5.634040505489373,53.106770833333336,156.3125,170.37109449940564,-2.48901117722001,33428704.44214824,0.0,140819413.90036193,0.0,3307854.1251308587 
 03/15  01:00:00,,,,,,,,,,143906625.37133518,0.0,5962500.414555637 
 03/15  02:00:00,,,,,,,,,,146586823.68083864,0.0,3307854.1251308587 
 03/15  03:00:00,,,,,,,,,,146784466.1541081,0.0,3307854.1251308587 
 03/15  04:00:00,,,,,,,,,,148776402.91391432,0.0,3627345.359703147 
 03/15  05:00:00,,,,,,,,,,155566634.85954797,0.0,5642816.710825056 
 03/15  06:00:00,,,,,,,,,,159041495.67925435,0.0,3307854.1251308587 
 03/15  07:00:00,,,,,,,,,,155234594.35448483,0.0,6210458.952794824 
 03/15  08:00:00,,,,,,,,,,53659757.72332426,0.0,4432734.994370777 
 03/15  09:00:00,,,,,,,,,,47067350.29641595,0.0,5472112.697036697 
 03/15  10:00:00,,,,,,,,,,38717465.33361224,0.0,6092629.686641895 
 03/15  11:00:00,,,,,,,,,,27852884.62627061,0.0,6037669.202802803 
 03/15  12:00:00,,,,,,,,,,17566793.928355075,0.0,3307854.1251308587 
 03/15  13:00:00,,,,,,,,,,14916800.879579054,0.0,6037153.040561448 
 03/15  14:00:00,,,,,,,,,,15751174.22203699,0.0,3307854.1251308587 
 03/15  15:00:00,,,,,,,,,,15911324.582630074,0.0,6037613.488508431 
 03/15  16:00:00,,,,,,,,,,18341493.28774647,0.0,3307854.1251308587 
 03/15  17:00:00,,,,,,,,,,27764164.0591726,0.0,3307854.1251308587 
 03/15  18:00:00,,,,,,,,,,42936484.33245891,0.0,6241450.812407504 
 03/15  19:00:00,,,,,,,,,,65077419.71410805,0.0,6241359.999596304 
 03/15  20:00:00,,,,,,,,,,166905560.44935766,0.0,6240891.657885208 
 03/15  21:00:00,,,,,,,,,,178534488.65746555,0.0,4777066.053034261 
 03/15  22:00:00,,,,,,,,,,186611768.3665077,0.0,4755917.457301975 
 03/15  23:00:00,,,,,,,,,,192947348.4581055,0.0,6210496.17179744 
 03/15  24:00:00,7.1187499999999995,4.214062500000001,5.719993087851531,40.671875,240.26041666666666,170.43277869419052,-2.139305379406981,35996871.3611002,0.0,203675804.81798208,0.0,6209827.16195696 
 03/16  01:00:00,,,,,,,,,,210878771.88038436,0.0,3307854.1251308587 
 03/16  02:00:00,,,,,,,,,,209077068.34786317,0.0,3307854.1251308587 
 03/16  03:00:00,,,,,,,,,,206755421.57110563,0.0,3307854.1251308587 
 03/16  04:00:00,,,,,,,,,,207681278.77635103,0.0,5962552.145397329 
 03/16  05:00:00,,,,,,,,,,218596879.51068777,0.0,3307854.1251308587 
 03/16  06:00:00,,,,,,,,,,220019375.72655153,0.0,3307854.1251308587 
 03/16  07:00:00,,,,,,,,,,208701630.14487627,0.0,6210188.290050402 
 03/16  08:00:00,,,,,,,,,,106013245.16213724,0.0,6210169.560883064 
 03/16  09:00:00,,,,,,,,,,87920415.38850494,0.0,6376469.457014041 
 03/16  10:00:00,,,,,,,,,,64594278.51340804,0.0,6377045.520272629 
 03/16  11:00:00,,,,,,,,,,47451204.73884489,0.0,3307854.1251308587 
 03/16  12:00:00,,,,,,,,,,29155935.850215744,0.0,3307854.1251308587 
 03/16  13:00:00,,,,,,,,,,3010672.9411736876,0.0,6037785.6418084055 
 03/16  14:00:00,,,,,,,,,,0.0,0.0,3307854.1251308587 
 03/16  15:00:00,,,,,,,,,,0.0,0.0,6037711.99326195 
 03/16  16:00:00,,,,,,,,,,0.0,0.0,3307854.1251308587 
 03/16  17:00:00,,,,,,,,,,0.0,0.0,6037158.0093220845 
 03/16  18:00:00,,,,,,,,,,0.0,0.0,3307854.1251308587 
 03/16  19:00:00,,,,,,,,,,0.0,0.0,6241459.145651943 
 03/16  20:00:00,,,,,,,,,,114675696.5496786,0.0,6241368.304373774 
 03/16  21:00:00,,,,,,,,,,137983884.20361865,0.0,6240921.677263919 
 03/16  22:00:00,,,,,,,,,,146318665.3993607,0.0,3710257.31381378 
 03/16  23:00:00,,,,,,,,,,148555315.74234724,0.0,5807826.63766435 
 03/16  24:00:00,7.217187499999998,5.194791666666667,6.184642114209274,66.47916666666667,28.973958333333332,170.49548685141588,-1.789244780967901,33651978.84669512,0.0,150374101.087306,0.0,6210131.66249336 
 03/17  01:00:00,,,,,,,,,,140154632.78832516,0.0,3307854.1251308587 
 03/17  02:00:00,,,,,,,,,,134217012.73009121,0.0,3307854.1251308587 
 03/17  03:00:00,,,,,,,,,,139049369.3287132,0.0,5962343.382652042 
 03/17  04:00:00,,,,,,,,,,145933791.61353853,0.0,3307854.1251308587 
 03/17  05:00:00,,,,,,,,,,149578670.79562902,0.0,3307854.1251308587 
 03/17  06:00:00,,,,,,,,,,155925736.6431957,0.0,5962463.528491655 
 03/17  07:00:00,,,,,,,,,,159888350.70606142,0.0,3307854.1251308587 
 03/17  08:00:00,,,,,,,,,,72694768.66007283,0.0,6209776.0584378205 
 03/17  09:00:00,,,,,,,,,,72882520.34766127,0.0,6376243.968136494 
 03/17  10:00:00,,,,,,,,,,69149273.09390637,0.0,6376406.6798339235 
 03/17  11:00:00,,,,,,,,,,68886286.67633332,0.0,3307854.1251308587 
 03/17  12:00:00,,,,,,,,,,65590977.30055268,0.0,6037693.779050242 
 03/17  13:00:00,,,,,,,,,,63317159.142781265,0.0,3307854.1251308587 
 03/17  14:00:00,,,,,,,,,,62536377.86362083,0.0,6037732.09568716 
 03/17  15:00:00,,,,,,,,,,59871058.286869206,0.0,3307854.1251308587 
 03/17  16:00:00,,,,,,,,,,58731044.14599532,0.0,5187861.775825468 
 03/17  17:00:00,,,,,,,,,,57882906.67655734,0.0,4157214.6368915224 
 03/17  18:00:00,,,,,,,,,,55273717.79891081,0.0,6240838.244953131 
 03/17  19:00:00,,,,,,,,,,60950248.90381556,0.0,4633934.615870802 
 03/17  20:00:00,,,,,,,,,,156390321.3746864,0.0,4914405.204930185 
 03/17  21:00:00,,,,,,,,,,164528326.37278295,0.0,6241048.618507626 
 03/17  22:00:00,,,,,,,,,,173998743.62839475,0.0,6210480.407147787 
 03/17  23:00:00,,,,,,,,,,177900634.41726726,0.0,4623232.805581699 
 03/17  24:00:00,6.422916666666667,5.413541666666666,5.922775772362628,24.4140625,0.75,170.5591407398148,-1.4389249510945128,33426424.0675323,0.0,176776527.82965994,0.0,4894461.386243185 
 03/18  01:00:00,,,,,,,,,,172833294.55040845,0.0,5628830.028408582 
 03/18  02:00:00,,,,,,,,,,173453316.70713785,0.0,3641280.2036047042 
 03/18  03:00:00,,,,,,,,,,176978172.99185506,0.0,3307854.1251308587 
 03/18  04:00:00,,,,,,,,,,173700711.7251225,0.0,3307854.1251308587 
 03/18  05:00:00,,,,,,,,,,174628385.30499643,0.0,5962556.231055505 
 03/18  06:00:00,,,,,,,,,,180211662.13335985,0.0,3307854.1251308587 
 03/18  07:00:00,,,,,,,,,,181901812.70671096,0.0,6210389.444457054 
 03/18  08:00:00,,,,,,,,,,89105290.31860974,0.0,3307854.1251308587 
 03/18  09:00:00,,,,,,,,,,88504876.70446849,0.0,6376689.909137024 
 03/18  10:00:00,,,,,,,,,,85010928.6231019,0.0,6376264.35535684 
 03/18  11:00:00,,,,,,,,,,88908855.5464716,0.0,6037414.083433273 
 03/18  12:00:00,,,,,,,,,,74545318.13470623,0.0,3307854.1251308587 
 03/18  13:00:00,,,,,,,,,,66165440.26370091,0.0,6037755.713406844 
 03/18  14:00:00,,,,,,,,,,72190949.0518175,0.0,3307854.1251308587 
 03/18  15:00:00,,,,,,,,,,77527260.71442337,0.0,3307854.1251308587 
 03/18  16:00:00,,,,,,,,,,81435287.57907626,0.0,6037390.627288735 
 03/18  17:00:00,,,,,,,,,,85333593.38916487,0.0,3307854.1251308587 
 03/18  18:00:00,,,,,,,,,,109842935.9749771,0.0,6241177.8043201575 
 03/18  19:00:00,,,,,,,,,,122786881.65012366,0.0,6241471.734517206 
 03/18  20:00:00,,,,,,,,,,219531763.1583697,0.0,6241380.913209826 
 03/18  21:00:00,,,,,,,,,,210651543.04894033,0.0,3307854.1251308587 
 03/18  22:00:00,,,,,,,,,,203601795.17646712,0.0,6209988.23738274 
 03/18  23:00:00,,,,,,,,,,212669853.6015059,0.0,6210442.74476392 
 03/18  24:00:00,4.889583333333334,0.6442708333333333,3.088219671673001,57.940104166666664,146.140625,170.62366192883817,-1.0884409704666098,35452307.66037434,0.0,224689205.33036372,0.0,5556232.802591955 
 03/19  01:00:00,,,,,,,,,,226860683.26017454,0.0,3904797.424905478 
 03/19  02:00:00,,,,,,,,,,228311825.1740623,0.0,3307854.1251308587 
 03/19  03:00:00,,,,,,,,,,234233255.03261867,0.0,3307854.1251308587 
 03/19  04:00:00,,,,,,,,,,235691008.80817828,0.0,5962546.681854267 
 03/19  05:00:00,,,,,,,,,,233463752.828007,0.0,3307854.1251308587 
 03/19  06:00:00,,,,,,,,,,232444159.05131963,0.0,3307854.1251308587 
 03/19  07:00:00,,,,,,,,,,221987962.68337843,0.0,6209836.773132191 
 03/19  08:00:00,,,,,,,,,,119910169.47753419,0.0,6210526.174252389 
 03/19  09:00:00,,,,,,,,,,106533684.65911134,0.0,6146923.121373253 
 03/19  10:00:00,,,,,,,,,,87192777.03056131,0.0,5473222.081000277 
 03/19  11:00:00,,,,,,,,,,75560450.87450042,0.0,4313652.9579356415 
 03/19  12:00:00,,,,,,,,,,63951485.73837733,0.0,3307854.1251308587 
 03/19  13:00:00,,,,,,,,,,61121957.00621909,0.0,6037427.146286507 
 03/19  14:00:00,,,,,,,,,,64840294.59791282,0.0,3307854.1251308587 
 03/19  15:00:00,,,,,,,,,,60535028.97602432,0.0,6037754.383773928 
 03/19  16:00:00,,,,,,,,,,70903834.26856665,0.0,3307854.1251308587 
 03/19  17:00:00,,,,,,,,,,87576660.61031166,0.0,5560290.477404557 
 03/19  18:00:00,,,,,,,,,,91663667.33525923,0.0,3821260.7827436114 
 03/19  19:00:00,,,,,,,,,,112980174.35503684,0.0,6240758.015509678 
 03/19  20:00:00,,,,,,,,,,208582642.58798635,0.0,6240873.62006094 
 03/19  21:00:00,,,,,,,,,,201270179.34909105,0.0,6241340.225010471 
 03/19  22:00:00,,,,,,,,,,206322956.15779018,0.0,3307854.1251308587 
 03/19  23:00:00,,,,,,,,,,207159508.29862583,0.0,6210052.975979913 
 03/19  24:00:00,4.2411458333333325,0.9609375,2.749776085187687,49.7578125,210.09375,170.68897185177772,-0.7378874310227391,34106336.220373146,0.0,207157455.60024318,0.0,6210332.294618574 
 03/20  01:00:00,,,,,,,,,,206340417.56300053,0.0,3307854.1251308587 
 03/20  02:00:00,,,,,,,,,,211194555.35545865,0.0,3307854.1251308587 
 03/20  03:00:00,,,,,,,,,,221407338.00157097,0.0,5962407.854143306 
 03/20  04:00:00,,,,,,,,,,220699938.1428594,0.0,3307854.1251308587 
 03/20  05:00:00,,,,,,,,,,217759392.62286747,0.0,3307854.1251308587 
 03/20  06:00:00,,,,,,,,,,223478511.07979,0.0,3307854.1251308587 
 03/20  07:00:00,,,,,,,,,,225891541.7304616,0.0,6210486.370071305 
 03/20  08:00:00,,,,,,,,,,126911856.49495839,0.0,6209833.7783767395 
 03/20  09:00:00,,,,,,,,,,109732238.69056638,0.0,6376780.558478715 
 03/20  10:00:00,,,,,,,,,,86739843.76852126,0.0,6376290.335610202 
 03/20  11:00:00,,,,,,,,,,83844789.4082618,0.0,3307854.1251308587 
 03/20  12:00:00,,,,,,,,,,80803853.87224731,0.0,6037214.483725438 
 03/20  13:00:00,,,,,,,,,,86183901.45757492,0.0,3307854.1251308587 
 03/20  14:00:00,,,,,,,,,,83919181.63595502,0.0,3307854.1251308587 
 03/20  15:00:00,,,,,,,,,,71224722.13312465,0.0,6037783.342964816 
 03/20  16:00:00,,,,,,,,,,75817053.25555255,0.0,3307854.1251308587 
 03/20  17:00:00,,,,,,,,,,82626400.98282656,0.0,6037709.703587751 
 03/20  18:00:00,,,,,,,,,,81600470.6590445,0.0,5663920.7152781645 
 03/20  19:00:00,,,,,,,,,,91033821.67982656,0.0,3884891.674378679 
 03/20  20:00:00,,,,,,,,,,198308621.2883947,0.0,6240643.38939032 
 03/20  21:00:00,,,,,,,,,,199897521.98461875,0.0,6240899.668487893 
 03/20  22:00:00,,,,,,,,,,199918114.17651305,0.0,6210479.808655895 
 03/20  23:00:00,,,,,,,,,,196265022.87883466,0.0,3307854.1251308587 
 03/20  24:00:00,4.374479166666666,0.7859374999999998,2.8415065455933806,46.815104166666664,244.453125,170.7549918665742,-0.3873584367782552,33650302.267055176,0.0,208865830.00894368,0.0,6209840.809855218 
 03/21  01:00:00,,,,,,,,,,215282065.96927837,0.0,3307854.1251308587 
 03/21  02:00:00,,,,,,,,,,217059096.16914144,0.0,5962503.211590445 
 03/21  03:00:00,,,,,,,,,,218891226.96982756,0.0,3307854.1251308587 
 03/21  04:00:00,,,,,,,,,,223300031.00760302,0.0,3307854.1251308587 
 03/21  05:00:00,,,,,,,,,,224981754.65326145,0.0,3307854.1251308587 
 03/21  06:00:00,,,,,,,,,,220681842.8404324,0.0,5962257.7501330245 
 03/21  07:00:00,,,,,,,,,,224075433.47252336,0.0,3487419.0337386387 
 03/21  08:00:00,,,,,,,,,,119643145.6063367,0.0,6029928.904845105 
 03/21  09:00:00,,,,,,,,,,108421395.12210919,0.0,6377030.211584772 
 03/21  10:00:00,,,,,,,,,,86582566.07298954,0.0,6376883.503774062 
 03/21  11:00:00,,,,,,,,,,71379253.50329188,0.0,4648549.705712861 
 03/21  12:00:00,,,,,,,,,,57277578.51283396,0.0,4696458.815600719 
 03/21  13:00:00,,,,,,,,,,47869921.352495335,0.0,3307854.1251308587 
 03/21  14:00:00,,,,,,,,,,48980191.32758701,0.0,6037702.534037232 
 03/21  15:00:00,,,,,,,,,,71750144.50591436,0.0,3307854.1251308587 
 03/21  16:00:00,,,,,,,,,,86910695.65061395,0.0,6037731.464720297 
 03/21  17:00:00,,,,,,,,,,90557316.76007375,0.0,3307854.1251308587 
 03/21  18:00:00,,,,,,,,,,89687364.11334252,0.0,6240999.327374748 
 03/21  19:00:00,,,,,,,,,,91743347.46708108,0.0,6241505.390021789 
 03/21  20:00:00,,,,,,,,,,184550438.92689157,0.0,3307854.1251308587 
 03/21  21:00:00,,,,,,,,,,175088710.82449692,0.0,6241414.582782676 
 03/21  22:00:00,,,,,,,,,,151200382.15310046,0.0,6209980.780307206 
 03/21  23:00:00,,,,,,,,,,130249445.37289621,0.0,6210457.585186435 
 03/21  24:00:00,4.979166666666667,3.140625,4.141131982351118,73.35677083333333,23.7421875,170.82164331442962,-0.03694760561828284,33428709.832002424,0.0,152083565.26921695,0.0,3307854.1251308587 
 03/22  01:00:00,,,,,,,,,,173750111.48473072,0.0,5962500.40275784 
 03/22  02:00:00,,,,,,,,,,172138276.90279004,0.0,3307854.1251308587 
 03/22  03:00:00,,,,,,,,,,172524190.30075863,0.0,3307854.1251308587 
 03/22  04:00:00,,,,,,,,,,172986607.89897862,0.0,3627081.355100047 
 03/22  05:00:00,,,,,,,,,,177304019.3425709,0.0,5643080.8935674755 
 03/22  06:00:00,,,,,,,,,,183555228.4278582,0.0,3307854.1251308587 
 03/22  07:00:00,,,,,,,,,,200857911.7611171,0.0,6210458.939835856 
 03/22  08:00:00,,,,,,,,,,119251441.56713136,0.0,4432643.860951807 
 03/22  09:00:00,,,,,,,,,,113083141.2245804,0.0,5472112.689324263 
 03/22  10:00:00,,,,,,,,,,116442500.79883991,0.0,6092726.147418254 
 03/22  11:00:00,,,,,,,,,,116546877.84055915,0.0,6037669.004107719 
 03/22  12:00:00,,,,,,,,,,104118172.58460355,0.0,3307854.1251308587 
 03/22  13:00:00,,,,,,,,,,97162382.6614773,0.0,6037153.033788269 
 03/22  14:00:00,,,,,,,,,,86838683.87584746,0.0,3307854.1251308587 
 03/22  15:00:00,,,,,,,,,,103016517.43724364,0.0,6037613.673282545 
 03/22  16:00:00,,,,,,,,,,108673449.67036098,0.0,3307854.1251308587 
 03/22  17:00:00,,,,,,,,,,105480387.70464635,0.0,3307854.1251308587 
 03/22  18:00:00,,,,,,,,,,108837717.12490028,0.0,6241450.793286011 
 03/22  19:00:00,,,,,,,,,,111873341.7774558,0.0,6241359.9804610545 
 03/22  20:00:00,,,,,,,,,,216365761.5018959,0.0,6240891.6156593375 
 03/22  21:00:00,,,,,,,,,,228125917.95011413,0.0,4776944.980576134 
 03/22  22:00:00,,,,,,,,,,233575104.68523598,0.0,4756037.256835183 
 03/22  23:00:00,,,,,,,,,,237563270.7060533,0.0,6210496.154788702 
 03/22  24:00:00,3.8156250000000003,2.1548382253981098,3.116868149445018,65.91145833333333,133.84895833333334,170.88884757634938,0.3132519280076407,35996875.0547925,0.0,241625593.14579725,0.0,6209827.184142431 
 03/23  01:00:00,,,,,,,,,,249467852.9981363,0.0,3307854.1251308587 
 03/23  02:00:00,,,,,,,,,,260101888.62889975,0.0,3307854.1251308587 
 03/23  03:00:00,,,,,,,,,,251502126.94910976,0.0,3307854.1251308587 
 03/23  04:00:00,,,,,,,,,,245034156.1767301,0.0,5962552.129987967 
 03/23  05:00:00,,,,,,,,,,246896237.4097928,0.0,3307854.1251308587 
 03/23  06:00:00,,,,,,,,,,249934948.87400517,0.0,3307854.1251308587 
 03/23  07:00:00,,,,,,,,,,296809133.93760514,0.0,6210188.377547165 
 03/23  08:00:00,,,,,,,,,,184176751.12634677,0.0,6210169.483102176 
 03/23  09:00:00,,,,,,,,,,145373687.69067708,0.0,6376469.509499727 
 03/23  10:00:00,,,,,,,,,,115921577.23949802,0.0,6377045.503134771 
 03/23  11:00:00,,,,,,,,,,102477517.59283173,0.0,3307854.1251308587 
 03/23  12:00:00,,,,,,,,,,108560546.00410178,0.0,3307854.1251308587 
 03/23  13:00:00,,,,,,,,,,114592173.1387637,0.0,6037785.638484629 
 03/23  14:00:00,,,,,,,,,,120840142.26686877,0.0,3307854.1251308587 
 03/23  15:00:00,,,,,,,,,,128388803.3370694,0.0,6037711.994584328 
 03/23  16:00:00,,,,,,,,,,133689431.55803609,0.0,3307854.1251308587 
 03/23  17:00:00,,,,,,,,,,138889361.64793736,0.0,6037158.009431096 
 03/23  18:00:00,,,,,,,,,,146269216.27741554,0.0,3307854.1251308587 
 03/23  19:00:00,,,,,,,,,,155430203.30558133,0.0,6241459.147076385 
 03/23  20:00:00,,,,,,,,,,257285429.3216294,0.0,6241368.306237284 
 03/23  21:00:00,,,,,,,,,,263604504.6155023,0.0,6240921.682567828 
 03/23  22:00:00,,,,,,,,,,268667360.81632507,0.0,3710270.275738498 
 03/23  23:00:00,,,,,,,,,,277439197.3207195,0.0,5807813.664152189 
 03/23  24:00:00,1.5359375000000002,-0.42552110236448054,0.7591726273497309,63.033854166666664,175.08854166666666,170.9576425597759,0.6631475095643538,33651978.8762227,0.0,278558670.30609727,0.0,6210131.670535418 
 03/24  01:00:00,,,,,,,,,,287672698.75111544,0.0,3307854.1251308587 
 03/24  02:00:00,,,,,,,,,,295401190.9657719,0.0,3307854.1251308587 
 03/24  03:00:00,,,,,,,,,,301795634.31261295,0.0,5962343.4096643 
 03/24  04:00:00,,,,,,,,,,319437838.8256223,0.0,3307854.1251308587 
 03/24  05:00:00,,,,,,,,,,332666401.38253504,0.0,3307854.1251308587 
 03/24  06:00:00,,,,,,,,,,334186444.1022838,0.0,5962463.493743675 
 03/24  07:00:00,,,,,,,,,,338466350.76598656,0.0,3307854.1251308587 
 03/24  08:00:00,,,,,,,,,,220834745.20930204,0.0,6209787.786263121 
 03/24  09:00:00,,,,,,,,,,188277762.03105572,0.0,6376243.968267768 
 03/24  10:00:00,,,,,,,,,,166910438.91164348,0.0,6376406.677693305 
 03/24  11:00:00,,,,,,,,,,151167591.64999712,0.0,3307854.1251308587 
 03/24  12:00:00,,,,,,,,,,134510251.96352592,0.0,6037693.770104006 
 03/24  13:00:00,,,,,,,,,,112086486.76284185,0.0,3307854.1251308587 
 03/24  14:00:00,,,,,,,,,,107340439.2032726,0.0,6037732.096335705 
 03/24  15:00:00,,,,,,,,,,110220435.08754459,0.0,3307854.1251308587 
 03/24  16:00:00,,,,,,,,,,110468636.18901575,0.0,5187870.511033198 
 03/24  17:00:00,,,,,,,,,,119715412.8546975,0.0,4157205.9043873274 
 03/24  18:00:00,,,,,,,,,,134482466.67040363,0.0,6240838.246261492 
 03/24  19:00:00,,,,,,,,,,144825200.9463303,0.0,4633939.149743363 
 03/24  20:00:00,,,,,,,,,,245248982.87331438,0.0,4914403.213809858 
 03/24  21:00:00,,,,,,,,,,250167337.59884232,0.0,6241048.621503148 
 03/24  22:00:00,,,,,,,,,,251858042.9405568,0.0,6210480.406393953 
 03/24  23:00:00,,,,,,,,,,253095268.44893986,0.0,4623227.501935942 
 03/24  24:00:00,0.6859375,-2.018229166666667,-0.3690794612804343,78.31770833333333,125.390625,171.02766239487948,1.0126469601589372,33426436.901576918,0.0,256266122.72539657,0.0,4894466.6911501475 
 03/25  01:00:00,,,,,,,,,,259534509.15061516,0.0,5628814.638054521 
 03/25  02:00:00,,,,,,,,,,260593355.24905488,0.0,3641295.5846214816 
 03/25  03:00:00,,,,,,,,,,260274013.33761784,0.0,3307854.1251308587 
 03/25  04:00:00,,,,,,,,,,260276067.1661178,0.0,3307854.1251308587 
 03/25  05:00:00,,,,,,,,,,261110007.52957267,0.0,5962556.230368854 
 03/25  06:00:00,,,,,,,,,,261441654.07607675,0.0,3307854.1251308587 
 03/25  07:00:00,,,,,,,,,,264768588.71816728,0.0,6210389.449996309 
 03/25  08:00:00,,,,,,,,,,168280860.383415,0.0,3307854.1251308587 
 03/25  09:00:00,,,,,,,,,,155167288.63736385,0.0,6376689.907441525 
 03/25  10:00:00,,,,,,,,,,141740314.9680377,0.0,6376264.355058916 
 03/25  11:00:00,,,,,,,,,,130566772.44662689,0.0,6037414.087435576 
 03/25  12:00:00,,,,,,,,,,132402826.58889526,0.0,3307854.1251308587 
 03/25  13:00:00,,,,,,,,,,133820668.74796776,0.0,6037755.713004599 
 03/25  14:00:00,,,,,,,,,,133820498.55967312,0.0,3307854.1251308587 
 03/25  15:00:00,,,,,,,,,,131341075.08794536,0.0,3307854.1251308587 
 03/25  16:00:00,,,,,,,,,,129517501.79289588,0.0,6037390.624400464 
 03/25  17:00:00,,,,,,,,,,132083358.85440157,0.0,3307854.1251308587 
 03/25  18:00:00,,,,,,,,,,138363583.21120152,0.0,6241177.80688613 
 03/25  19:00:00,,,,,,,,,,156358717.79033944,0.0,6241471.734084608 
 03/25  20:00:00,,,,,,,,,,258866935.03233105,0.0,6241380.912776937 
 03/25  21:00:00,,,,,,,,,,263409479.2291793,0.0,3307854.1251308587 
 03/25  22:00:00,,,,,,,,,,266585780.57651085,0.0,6209988.23608874 
 03/25  23:00:00,,,,,,,,,,265426007.0479969,0.0,6210442.748033007 
 03/25  24:00:00,1.3567708333333333,0.1359836929687541,0.8809671390171219,63.752604166666664,189.15625,171.0979865847945,1.361658571595055,35452304.945624486,0.0,268352798.02682683,0.0,5556229.788293977 
 03/26  01:00:00,,,,,,,,,,264273558.35585803,0.0,3904800.17733914 
 03/26  02:00:00,,,,,,,,,,266389112.16262168,0.0,3307854.1251308587 
 03/26  03:00:00,,,,,,,,,,278019809.0913339,0.0,3307854.1251308587 
 03/26  04:00:00,,,,,,,,,,273569812.73404527,0.0,5962546.681731383 
 03/26  05:00:00,,,,,,,,,,265555686.14952463,0.0,3307854.1251308587 
 03/26  06:00:00,,,,,,,,,,261844458.47026473,0.0,3307854.1251308587 
 03/26  07:00:00,,,,,,,,,,259323880.75886118,0.0,6209836.773082321 
 03/26  08:00:00,,,,,,,,,,155379457.39681354,0.0,6210526.174443466 
 03/26  09:00:00,,,,,,,,,,140749891.5002161,0.0,6146924.097081878 
 03/26  10:00:00,,,,,,,,,,125760088.67597228,0.0,5473222.082293742 
 03/26  11:00:00,,,,,,,,,,117803107.25983804,0.0,4313652.090374567 
 03/26  12:00:00,,,,,,,,,,121393337.25702584,0.0,3307854.1251308587 
 03/26  13:00:00,,,,,,,,,,125593175.34389606,0.0,6037427.145626006 
 03/26  14:00:00,,,,,,,,,,115137146.69205809,0.0,3307854.1251308587 
 03/26  15:00:00,,,,,,,,,,111956564.31196909,0.0,6037754.383840245 
 03/26  16:00:00,,,,,,,,,,124499514.26201148,0.0,3307854.1251308587 
 03/26  17:00:00,,,,,,,,,,135557057.41406584,0.0,5560291.371090576 
 03/26  18:00:00,,,,,,,,,,144381090.25877392,0.0,3821259.8218052224 
 03/26  19:00:00,,,,,,,,,,152838785.3301069,0.0,6240758.0155173475 
 03/26  20:00:00,,,,,,,,,,248089009.63164744,0.0,6240873.619555307 
 03/26  21:00:00,,,,,,,,,,248299075.83791703,0.0,6241340.22398983 
 03/26  22:00:00,,,,,,,,,,245839067.2053131,0.0,3307854.1251308587 
 03/26  23:00:00,,,,,,,,,,240452505.53045934,0.0,6210052.9765211195 
 03/26  24:00:00,1.8010416666666667,-0.4645833622715611,0.8870962347528607,65.49479166666667,178.58854166666666,171.16853529832167,1.7100911008314317,34106338.73321178,0.0,238587508.83585837,0.0,6210332.2935924595 
 03/27  01:00:00,,,,,,,,,,238219878.96565753,0.0,3307854.1251308587 
 03/27  02:00:00,,,,,,,,,,241442421.9636917,0.0,3307854.1251308587 
 03/27  03:00:00,,,,,,,,,,243269807.45386818,0.0,5962407.851320677 
