Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),SCENARIO_4_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 03/19  22:00:00,,,,,,,,,,206385895.1153059,0.0,3237382.5153654446 
 03/19  23:00:00,,,,,,,,,,207221660.8943556,0.0,6139581.364083486 
 03/19  24:00:00,4.2411458333333325,0.9609375,2.749776085187687,49.7578125,210.09375,170.68897185177772,-0.7378874310227391,34106338.72036126,0.0,207219096.7775288,0.0,6139860.687896139 
 03/20  01:00:00,,,,,,,,,,206401621.4640157,0.0,3237382.5153654446 
 03/20  02:00:00,,,,,,,,,,211255357.42914718,0.0,3237382.5153654446 
 03/20  03:00:00,,,,,,,,,,221467880.84061974,0.0,5891936.240686344 
 03/20  04:00:00,,,,,,,,,,220760278.08995008,0.0,3237382.5153654446 
 03/20  05:00:00,,,,,,,,,,217819542.2195116,0.0,3237382.5153654446 
 03/20  06:00:00,,,,,,,,,,223538516.44267744,0.0,3237382.5153654446 
 03/20  07:00:00,,,,,,,,,,225950288.18848807,0.0,6140014.75976912 
 03/20  08:00:00,,,,,,,,,,126965668.46991944,0.0,6139362.169418987 
 03/20  09:00:00,,,,,,,,,,109803625.03512129,0.0,6306308.946368547 
 03/20  10:00:00,,,,,,,,,,86806953.65219593,0.0,6305818.725039216 
 03/20  11:00:00,,,,,,,,,,83912475.6029967,0.0,3237382.5153654446 
 03/20  12:00:00,,,,,,,,,,80867475.50246882,0.0,5966742.876684553 
 03/20  13:00:00,,,,,,,,,,86242853.04879312,0.0,3237382.5153654446 
 03/20  14:00:00,,,,,,,,,,83976699.56576025,0.0,3237382.5153654446 
 03/20  15:00:00,,,,,,,,,,71286483.24091966,0.0,5967311.732688044 
 03/20  16:00:00,,,,,,,,,,75876480.49955897,0.0,3237382.5153654446 
 03/20  17:00:00,,,,,,,,,,82687077.2158373,0.0,5967238.09331066 
 03/20  18:00:00,,,,,,,,,,81661065.91584338,0.0,5593445.597593216 
 03/20  19:00:00,,,,,,,,,,91094086.19842075,0.0,3814423.5708074453 
 03/20  20:00:00,,,,,,,,,,198368818.34544888,0.0,6170171.780715933 
 03/20  21:00:00,,,,,,,,,,199959630.13309988,0.0,6170428.060691759 
 03/20  22:00:00,,,,,,,,,,199979721.77865356,0.0,6140008.198147031 
 03/20  23:00:00,,,,,,,,,,196326570.88048768,0.0,3237382.5153654446 
 03/20  24:00:00,4.374479166666666,0.7859374999999998,2.8415065455933806,46.815104166666664,244.453125,170.7549918665742,-0.3873584367782552,33650302.264739946,0.0,208926904.838233,0.0,6139369.20179531 
 03/21  01:00:00,,,,,,,,,,215342770.89938426,0.0,3237382.5153654446 
 03/21  02:00:00,,,,,,,,,,217119540.13867456,0.0,5892031.601163502 
 03/21  03:00:00,,,,,,,,,,218951414.58155316,0.0,3237382.5153654446 
 03/21  04:00:00,,,,,,,,,,223360057.68496317,0.0,3237382.5153654446 
 03/21  05:00:00,,,,,,,,,,225040575.1982543,0.0,3237382.5153654446 
 03/21  06:00:00,,,,,,,,,,220740192.90462416,0.0,5891786.147197057 
 03/21  07:00:00,,,,,,,,,,224133638.1958734,0.0,3416943.637188212 
 03/21  08:00:00,,,,,,,,,,119715409.63927194,0.0,5959455.447438374 
 03/21  09:00:00,,,,,,,,,,108494162.72148791,0.0,6306558.602934318 
 03/21  10:00:00,,,,,,,,,,86654259.49771652,0.0,6306411.895125499 
 03/21  11:00:00,,,,,,,,,,71449835.15557095,0.0,4578094.201508134 
 03/21  12:00:00,,,,,,,,,,57346605.84915349,0.0,4625971.099638605 
 03/21  13:00:00,,,,,,,,,,47937756.98888696,0.0,3237382.5153654446 
 03/21  14:00:00,,,,,,,,,,49047476.24175149,0.0,5967230.91069369 
 03/21  15:00:00,,,,,,,,,,71816330.83196223,0.0,3237382.5153654446 
 03/21  16:00:00,,,,,,,,,,86975719.63857454,0.0,5967259.855966834 
 03/21  17:00:00,,,,,,,,,,90621568.94902588,0.0,3237382.5153654446 
 03/21  18:00:00,,,,,,,,,,89750897.15746224,0.0,6170527.719205065 
 03/21  19:00:00,,,,,,,,,,91806206.26886937,0.0,6171033.781327462 
 03/21  20:00:00,,,,,,,,,,184612440.3389026,0.0,3237382.5153654446 
 03/21  21:00:00,,,,,,,,,,175153196.88599676,0.0,6170942.974089102 
 03/21  22:00:00,,,,,,,,,,151263505.6848632,0.0,6139509.174548872 
 03/21  23:00:00,,,,,,,,,,130311697.52505285,0.0,6139985.960141046 
 03/21  24:00:00,4.979166666666667,3.140625,4.141131982351118,73.35677083333333,23.7421875,170.82164331442962,-0.03694760561828284,33428704.74991569,0.0,152144928.75053445,0.0,3237382.5153654446 
 03/22  01:00:00,,,,,,,,,,173812034.0964638,0.0,5892028.793980006 
 03/22  02:00:00,,,,,,,,,,172199640.33698606,0.0,3237382.5153654446 
 03/22  03:00:00,,,,,,,,,,172584457.00960606,0.0,3237382.5153654446 
 03/22  04:00:00,,,,,,,,,,173046799.6051885,0.0,3556635.723884469 
 03/22  05:00:00,,,,,,,,,,177364507.68886176,0.0,5572583.287699974 
 03/22  06:00:00,,,,,,,,,,183615501.48293442,0.0,3237382.5153654446 
 03/22  07:00:00,,,,,,,,,,200917248.6500787,0.0,6139987.331137328 
 03/22  08:00:00,,,,,,,,,,119308329.80740474,0.0,4362181.220218644 
 03/22  09:00:00,,,,,,,,,,113157247.56359364,0.0,5401641.080237497 
 03/22  10:00:00,,,,,,,,,,116515418.51075035,0.0,6022245.042897732 
 03/22  11:00:00,,,,,,,,,,116615411.43021306,0.0,5967197.41363431 
 03/22  12:00:00,,,,,,,,,,104186916.33166483,0.0,3237382.5153654446 
 03/22  13:00:00,,,,,,,,,,97232704.7213259,0.0,5966681.42460377 
 03/22  14:00:00,,,,,,,,,,86907447.67148489,0.0,3237382.5153654446 
 03/22  15:00:00,,,,,,,,,,103085946.28397281,0.0,5967142.045324274 
 03/22  16:00:00,,,,,,,,,,108742969.40240905,0.0,3237382.5153654446 
 03/22  17:00:00,,,,,,,,,,105548449.93206704,0.0,3237382.5153654446 
 03/22  18:00:00,,,,,,,,,,108903499.25339316,0.0,6170979.18509126 
 03/22  19:00:00,,,,,,,,,,111936397.11704928,0.0,6170888.372575625 
 03/22  20:00:00,,,,,,,,,,216454748.39487168,0.0,6170420.009782249 
 03/22  21:00:00,,,,,,,,,,228188790.7464568,0.0,4706482.688353432 
 03/22  22:00:00,,,,,,,,,,233636574.20366833,0.0,4685556.427487419 
 03/22  23:00:00,,,,,,,,,,237623828.14081818,0.0,6140024.546052308 
 03/22  24:00:00,3.8156250000000003,2.1548382253981098,3.116868149445018,65.91145833333333,133.84895833333334,170.88884757634938,0.3132519280076407,35996874.66510822,0.0,241685473.462083,0.0,6139355.573928059 
 03/23  01:00:00,,,,,,,,,,249528020.04898766,0.0,3237382.5153654446 
 03/23  02:00:00,,,,,,,,,,260162529.8725504,0.0,3237382.5153654446 
 03/23  03:00:00,,,,,,,,,,251562546.08503148,0.0,3237382.5153654446 
 03/23  04:00:00,,,,,,,,,,245094362.7429614,0.0,5892080.5211761845 
 03/23  05:00:00,,,,,,,,,,246956271.93440485,0.0,3237382.5153654446 
 03/23  06:00:00,,,,,,,,,,249994891.17024443,0.0,3237382.5153654446 
 03/23  07:00:00,,,,,,,,,,296869304.5621121,0.0,6139716.76159881 
 03/23  08:00:00,,,,,,,,,,184231304.62086725,0.0,6139697.879163534 
 03/23  09:00:00,,,,,,,,,,145449848.55154583,0.0,6305997.895135356 
 03/23  10:00:00,,,,,,,,,,115995764.35502976,0.0,6306573.894434847 
 03/23  11:00:00,,,,,,,,,,102549581.9721444,0.0,3237382.5153654446 
 03/23  12:00:00,,,,,,,,,,108631379.39112665,0.0,3237382.5153654446 
 03/23  13:00:00,,,,,,,,,,114662139.7999682,0.0,5967314.029690849 
 03/23  14:00:00,,,,,,,,,,120909914.96009487,0.0,3237382.5153654446 
 03/23  15:00:00,,,,,,,,,,128458554.29185303,0.0,5967240.385791362 
 03/23  16:00:00,,,,,,,,,,133758677.95609376,0.0,3237382.5153654446 
 03/23  17:00:00,,,,,,,,,,138957123.7803019,0.0,5966686.399632788 
 03/23  18:00:00,,,,,,,,,,146331626.31155872,0.0,3237382.5153654446 
 03/23  19:00:00,,,,,,,,,,155491609.9220248,0.0,6170987.538679749 
 03/23  20:00:00,,,,,,,,,,257348514.34614098,0.0,6170896.697500867 
 03/23  21:00:00,,,,,,,,,,263667059.51428896,0.0,6170450.076538144 
 03/23  22:00:00,,,,,,,,,,268728558.84571457,0.0,3639807.797583731 
 03/23  23:00:00,,,,,,,,,,277499505.9046747,0.0,5737332.929233491 
 03/23  24:00:00,1.5359375000000002,-0.42552110236448054,0.7591726273497309,63.033854166666664,175.08854166666666,170.9576425597759,0.6631475095643538,33651978.89150581,0.0,278618336.3876984,0.0,6139660.066185184 
 03/24  01:00:00,,,,,,,,,,287732846.54879797,0.0,3237382.5153654446 
 03/24  02:00:00,,,,,,,,,,295462006.9681542,0.0,3237382.5153654446 
 03/24  03:00:00,,,,,,,,,,301856244.04598546,0.0,5891871.818566946 
 03/24  04:00:00,,,,,,,,,,319498327.64438635,0.0,3237382.5153654446 
 03/24  05:00:00,,,,,,,,,,332726788.44175154,0.0,3237382.5153654446 
 03/24  06:00:00,,,,,,,,,,334246733.7727214,0.0,5891991.856325654 
 03/24  07:00:00,,,,,,,,,,338527022.95786774,0.0,3237382.5153654446 
 03/24  08:00:00,,,,,,,,,,220888677.6768661,0.0,6139316.170860225 
 03/24  09:00:00,,,,,,,,,,188352915.70496824,0.0,6305772.359411806 
 03/24  10:00:00,,,,,,,,,,166984477.9600292,0.0,6305935.058037259 
 03/24  11:00:00,,,,,,,,,,151240596.06419128,0.0,3237382.5153654446 
 03/24  12:00:00,,,,,,,,,,134581818.22146267,0.0,5967222.1449492695 
 03/24  13:00:00,,,,,,,,,,112156493.25256099,0.0,3237382.5153654446 
 03/24  14:00:00,,,,,,,,,,107409903.55677725,0.0,5967260.487429084 
 03/24  15:00:00,,,,,,,,,,110289442.4248662,0.0,3237382.5153654446 
 03/24  16:00:00,,,,,,,,,,110536468.19000033,0.0,5117415.406206667 
 03/24  17:00:00,,,,,,,,,,119782599.64833947,0.0,4086717.7945387857 
 03/24  18:00:00,,,,,,,,,,134547895.57154387,0.0,6170366.638670766 
 03/24  19:00:00,,,,,,,,,,144888529.3097517,0.0,4563476.107939287 
 03/24  20:00:00,,,,,,,,,,245313940.56357324,0.0,4843923.037895292 
 03/24  21:00:00,,,,,,,,,,250232894.66924933,0.0,6170577.005937456 
 03/24  22:00:00,,,,,,,,,,251922130.9070773,0.0,6140008.797932547 
 03/24  23:00:00,,,,,,,,,,253158412.80265385,0.0,4552765.084193295 
 03/24  24:00:00,0.6859375,-2.018229166666667,-0.3690794612804343,78.31770833333333,125.390625,171.02766239487948,1.0126469601589372,33426436.869808562,0.0,256328560.95884538,0.0,4823985.8878511675 
 03/25  01:00:00,,,,,,,,,,259596399.39526898,0.0,5558369.701322022 
 03/25  02:00:00,,,,,,,,,,260654826.99355736,0.0,3570797.3177061467 
 03/25  03:00:00,,,,,,,,,,260335177.3017959,0.0,3237382.5153654446 
 03/25  04:00:00,,,,,,,,,,260335836.48544723,0.0,3237382.5153654446 
 03/25  05:00:00,,,,,,,,,,261170414.89140135,0.0,5892084.62179163 
 03/25  06:00:00,,,,,,,,,,261502379.13472047,0.0,3237382.5153654446 
 03/25  07:00:00,,,,,,,,,,264829589.30391765,0.0,6139917.830752781 
 03/25  08:00:00,,,,,,,,,,168337567.34089836,0.0,3237382.5153654446 
 03/25  09:00:00,,,,,,,,,,155242607.0308134,0.0,6306218.302878774 
 03/25  10:00:00,,,,,,,,,,141814481.61563352,0.0,6305792.746207472 
 03/25  11:00:00,,,,,,,,,,130640073.53446876,0.0,5966942.465424508 
 03/25  12:00:00,,,,,,,,,,132475417.80143318,0.0,3237382.5153654446 
 03/25  13:00:00,,,,,,,,,,133890870.6145327,0.0,5967284.104104725 
 03/25  14:00:00,,,,,,,,,,133891050.70411235,0.0,3237382.5153654446 
 03/25  15:00:00,,,,,,,,,,131412013.71436751,0.0,3237382.5153654446 
 03/25  16:00:00,,,,,,,,,,129587777.7259461,0.0,5966919.0235172175 
 03/25  17:00:00,,,,,,,,,,132151601.56124683,0.0,3237382.5153654446 
 03/25  18:00:00,,,,,,,,,,138429611.1334175,0.0,6170706.1891997885 
 03/25  19:00:00,,,,,,,,,,156422184.6592239,0.0,6171000.125699629 
 03/25  20:00:00,,,,,,,,,,258930932.0102386,0.0,6170909.303913878 
 03/25  21:00:00,,,,,,,,,,263472654.3249635,0.0,3237382.5153654446 
 03/25  22:00:00,,,,,,,,,,266647445.01849598,0.0,6139516.630584532 
 03/25  23:00:00,,,,,,,,,,265487515.68999624,0.0,6139971.127605738 
 03/25  24:00:00,1.3567708333333333,0.1359836929687541,0.8809671390171219,63.752604166666664,189.15625,171.0979865847945,1.361658571595055,35452313.26817286,0.0,268414444.0522197,0.0,5485767.426631555 
 03/26  01:00:00,,,,,,,,,,264334786.70591453,0.0,3834320.1226054803 
 03/26  02:00:00,,,,,,,,,,266450011.2070799,0.0,3237382.5153654446 
 03/26  03:00:00,,,,,,,,,,278080311.5643827,0.0,3237382.5153654446 
 03/26  04:00:00,,,,,,,,,,273630077.0463441,0.0,5892075.072341197 
 03/26  05:00:00,,,,,,,,,,265615880.21291852,0.0,3237382.5153654446 
 03/26  06:00:00,,,,,,,,,,261904526.08684897,0.0,3237382.5153654446 
 03/26  07:00:00,,,,,,,,,,259384167.5582817,0.0,6139365.163310662 
 03/26  08:00:00,,,,,,,,,,155435525.8076008,0.0,6140054.564961452 
 03/26  09:00:00,,,,,,,,,,140824267.44042012,0.0,6076454.604016129 
 03/26  10:00:00,,,,,,,,,,125833623.75894128,0.0,5402750.475327874 
 03/26  11:00:00,,,,,,,,,,117874990.0770176,0.0,4243178.598507468 
 03/26  12:00:00,,,,,,,,,,121464415.67090374,0.0,3237382.5153654446 
 03/26  13:00:00,,,,,,,,,,125663290.87597734,0.0,5966955.534442542 
 03/26  14:00:00,,,,,,,,,,115206642.41410932,0.0,3237382.5153654446 
 03/26  15:00:00,,,,,,,,,,112025567.14474912,0.0,5967282.774172952 
 03/26  16:00:00,,,,,,,,,,124567822.51362741,0.0,3237382.5153654446 
 03/26  17:00:00,,,,,,,,,,135624113.4144976,0.0,5489821.635530505 
 03/26  18:00:00,,,,,,,,,,144446126.25531283,0.0,3750786.1967913266 
 03/26  19:00:00,,,,,,,,,,152901815.53735536,0.0,6170286.405769289 
 03/26  20:00:00,,,,,,,,,,248153705.36072463,0.0,6170402.00821574 
 03/26  21:00:00,,,,,,,,,,248363752.5026134,0.0,6170868.61138113 
 03/26  22:00:00,,,,,,,,,,245902402.52514672,0.0,3237382.5153654446 
 03/26  23:00:00,,,,,,,,,,240514975.9897748,0.0,6139581.3677482 
 03/26  24:00:00,1.8010416666666667,-0.4645833622715611,0.8870962347528607,65.49479166666667,178.58854166666666,171.16853529832167,1.7100911008314317,34106331.213202365,0.0,238649375.93195745,0.0,6139860.680950013 
 03/27  01:00:00,,,,,,,,,,238281325.02289978,0.0,3237382.5153654446 
 03/27  02:00:00,,,,,,,,,,241503495.24527282,0.0,3237382.5153654446 
 03/27  03:00:00,,,,,,,,,,243330583.31892604,0.0,5891936.235673165 
 03/27  04:00:00,,,,,,,,,,240737061.2020651,0.0,3237382.5153654446 
 03/27  05:00:00,,,,,,,,,,243806933.2535175,0.0,3237382.5153654446 
 03/27  06:00:00,,,,,,,,,,247677070.63841403,0.0,3237382.5153654446 
 03/27  07:00:00,,,,,,,,,,248246256.63804558,0.0,6140014.760758066 
 03/27  08:00:00,,,,,,,,,,147092931.17767075,0.0,6139362.168025986 
 03/27  09:00:00,,,,,,,,,,132607321.1104708,0.0,6306308.950700434 
 03/27  10:00:00,,,,,,,,,,106713698.46927288,0.0,6305818.726141406 
 03/27  11:00:00,,,,,,,,,,91529767.32894385,0.0,3237382.5153654446 
 03/27  12:00:00,,,,,,,,,,80835959.77254854,0.0,5966742.8716361495 
 03/27  13:00:00,,,,,,,,,,76854898.71212605,0.0,3237382.5153654446 
 03/27  14:00:00,,,,,,,,,,82143991.54218522,0.0,3237382.5153654446 
 03/27  15:00:00,,,,,,,,,,74935478.9848459,0.0,5967311.733615091 
 03/27  16:00:00,,,,,,,,,,63595230.74986462,0.0,3237382.5153654446 
 03/27  17:00:00,,,,,,,,,,69368502.88867223,0.0,5967238.094238287 
 03/27  18:00:00,,,,,,,,,,85048517.8600113,0.0,5593452.078102961 
 03/27  19:00:00,,,,,,,,,,99385127.49874887,0.0,3814417.0934950016 
 03/27  20:00:00,,,,,,,,,,204775069.61298248,0.0,6170171.780376708 
 03/27  21:00:00,,,,,,,,,,223041342.23738956,0.0,6170428.056988563 
 03/27  22:00:00,,,,,,,,,,236356110.52453482,0.0,6140008.199136816 
 03/27  23:00:00,,,,,,,,,,235928458.31021175,0.0,3237382.5153654446 
 03/27  24:00:00,3.4255208333333322,-1.2322916666666663,1.7346135485956158,58.494791666666664,203.765625,171.2392290575411,2.0578537639236925,33650302.26049642,0.0,239947142.45851493,0.0,6139369.200112503 
 03/28  01:00:00,,,,,,,,,,244260610.48099196,0.0,3237382.5153654446 
 03/28  02:00:00,,,,,,,,,,250501197.06291276,0.0,5892031.602064145 
 03/28  03:00:00,,,,,,,,,,254885637.90352875,0.0,3237382.5153654446 
 03/28  04:00:00,,,,,,,,,,255357447.03164533,0.0,3237382.5153654446 
 03/28  05:00:00,,,,,,,,,,252881397.52971438,0.0,3237382.5153654446 
 03/28  06:00:00,,,,,,,,,,251407245.5628193,0.0,5891786.134617852 
 03/28  07:00:00,,,,,,,,,,250121551.90014276,0.0,3416950.6223853948 
 03/28  08:00:00,,,,,,,,,,147274589.05016044,0.0,5959454.097208437 
 03/28  09:00:00,,,,,,,,,,127616402.13083744,0.0,6306558.602066188 
 03/28  10:00:00,,,,,,,,,,111652391.9979167,0.0,6306411.894255988 
 03/28  11:00:00,,,,,,,,,,91739979.40903163,0.0,4578083.829524377 
 03/28  12:00:00,,,,,,,,,,70541161.3527083,0.0,4625981.473083494 
 03/28  13:00:00,,,,,,,,,,56918306.062383294,0.0,3237382.5153654446 
 03/28  14:00:00,,,,,,,,,,46617914.113425836,0.0,5967230.92139742 
 03/28  15:00:00,,,,,,,,,,35248987.87929863,0.0,3237382.5153654446 
 03/28  16:00:00,,,,,,,,,,29817028.901260138,0.0,5967259.85519656 
 03/28  17:00:00,,,,,,,,,,30525405.6736479,0.0,3237382.5153654446 
 03/28  18:00:00,,,,,,,,,,38011182.84364457,0.0,6170527.715935241 
 03/28  19:00:00,,,,,,,,,,55435706.20805057,0.0,6171033.780501243 
 03/28  20:00:00,,,,,,,,,,155610350.99269748,0.0,3237382.5153654446 
 03/28  21:00:00,,,,,,,,,,166554389.375059,0.0,6170942.973262374 
 03/28  22:00:00,,,,,,,,,,178327691.88732916,0.0,6139509.172144618 
 03/28  23:00:00,,,,,,,,,,177080346.98722392,0.0,6139985.966457173 
 03/28  24:00:00,4.580208333333333,1.5385416666666665,3.3403606805535695,79.98958333333333,25.729166666666668,171.30998878471362,2.40485622952903,33428709.81865695,0.0,179262291.26030147,0.0,3237382.5153654446 
 03/29  01:00:00,,,,,,,,,,185188171.14381287,0.0,5892028.7932330705 
 03/29  02:00:00,,,,,,,,,,192749660.5065305,0.0,3237382.5153654446 
 03/29  03:00:00,,,,,,,,,,193672523.00526923,0.0,3237382.5153654446 
 03/29  04:00:00,,,,,,,,,,194452397.67580757,0.0,3556619.01462684 
 03/29  05:00:00,,,,,,,,,,187747291.19514537,0.0,5572600.01104666 
 03/29  06:00:00,,,,,,,,,,178277320.70367342,0.0,3237382.5153654446 
 03/29  07:00:00,,,,,,,,,,173981989.72928363,0.0,6139987.330316886 
 03/29  08:00:00,,,,,,,,,,92383100.74145965,0.0,4362175.450529842 
 03/29  09:00:00,,,,,,,,,,87326477.68571573,0.0,5401641.079991421 
 03/29  10:00:00,,,,,,,,,,66121188.42491096,0.0,6022251.15055868 
 03/29  11:00:00,,,,,,,,,,47884788.50290223,0.0,5967197.401107801 
 03/29  12:00:00,,,,,,,,,,31254694.6532888,0.0,3237382.5153654446 
 03/29  13:00:00,,,,,,,,,,10807664.850540606,0.0,5966681.425536819 
 03/29  14:00:00,,,,,,,,,,2625483.274984045,0.0,3237382.5153654446 
 03/29  15:00:00,,,,,,,,,,4972492.063314116,0.0,5967142.059787629 
 03/29  16:00:00,,,,,,,,,,15376596.950881645,0.0,3237382.5153654446 
 03/29  17:00:00,,,,,,,,,,26213827.23769147,0.0,3237382.5153654446 
 03/29  18:00:00,,,,,,,,,,37208599.301554784,0.0,6170979.18387925 
 03/29  19:00:00,,,,,,,,,,45262271.87450902,0.0,6170888.371362806 
 03/29  20:00:00,,,,,,,,,,139017616.69447225,0.0,6170420.00671357 
 03/29  21:00:00,,,,,,,,,,137396315.1475683,0.0,4706474.832016383 
 03/29  22:00:00,,,,,,,,,,132533118.17456779,0.0,4685564.202036949 
 03/29  23:00:00,,,,,,,,,,128244608.41251859,0.0,6140024.544948433 
 03/29  24:00:00,6.946354166666667,4.6104163100794135,5.837048557536117,68.49479166666667,24.333333333333332,171.38073584824315,2.751008612054388,35996874.904331125,0.0,128539690.53577475,0.0,6139355.574998546 
 03/30  01:00:00,,,,,,,,,,127891634.7925458,0.0,3237382.5153654446 
 03/30  02:00:00,,,,,,,,,,128125614.05974257,0.0,3237382.5153654446 
 03/30  03:00:00,,,,,,,,,,133171260.39904964,0.0,3237382.5153654446 
 03/30  04:00:00,,,,,,,,,,141396043.75193942,0.0,5892080.52017635 
 03/30  05:00:00,,,,,,,,,,156053236.08526474,0.0,3237382.5153654446 
 03/30  06:00:00,,,,,,,,,,156126300.93939626,0.0,3237382.5153654446 
 03/30  07:00:00,,,,,,,,,,152816420.92722383,0.0,6139716.768174381 
 03/30  08:00:00,,,,,,,,,,56284226.73258588,0.0,6139697.870776018 
 03/30  09:00:00,,,,,,,,,,42100967.96401989,0.0,6305997.90153662 
 03/30  10:00:00,,,,,,,,,,28422668.819577675,0.0,6306573.892532051 
 03/30  11:00:00,,,,,,,,,,25328884.45706615,0.0,3237382.5153654446 
 03/30  12:00:00,,,,,,,,,,5537276.342568704,0.0,3237382.5153654446 
 03/30  13:00:00,,,,,,,,,,366391.99127805856,0.0,5967314.012057257 
 03/30  14:00:00,,,,,,,,,,0.0,0.0,3237382.5153654446 
 03/30  15:00:00,,,,,,,,,,0.0,0.0,5967240.335752422 
 03/30  16:00:00,,,,,,,,,,0.0,0.0,3237382.5153654446 
 03/30  17:00:00,,,,,,,,,,0.0,0.0,5966686.341058148 
 03/30  18:00:00,,,,,,,,,,0.0,0.0,3237382.5153654446 
 03/30  19:00:00,,,,,,,,,,369313.3146136957,0.0,6170987.484782042 
 03/30  20:00:00,,,,,,,,,,98684961.38886458,0.0,6170896.647305924 
 03/30  21:00:00,,,,,,,,,,104950041.80593482,0.0,6170449.91550092 
 03/30  22:00:00,,,,,,,,,,102958648.72715303,0.0,3639426.9794625463 
 03/30  23:00:00,,,,,,,,,,102266923.09597565,0.0,5737714.008406985 
 03/30  24:00:00,9.047395833333333,3.8895833333333325,6.535330717220954,48.8125,224.97916666666666,171.4513921078885,3.096221464528854,33651978.55762393,0.0,103217513.90909423,0.0,6139659.82384337 
 03/31  01:00:00,,,,,,,,,,101646904.15588012,0.0,3237382.5153654446 
 03/31  02:00:00,,,,,,,,,,101631692.99728967,0.0,3237382.5153654446 
 03/31  03:00:00,,,,,,,,,,106434736.80465059,0.0,5891871.029853646 
 03/31  04:00:00,,,,,,,,,,111059004.42574142,0.0,3237382.5153654446 
 03/31  05:00:00,,,,,,,,,,105548775.43550509,0.0,3237382.5153654446 
 03/31  06:00:00,,,,,,,,,,98100487.01797552,0.0,5891992.756352905 
 03/31  07:00:00,,,,,,,,,,97454184.03761908,0.0,3237382.5153654446 
 03/31  08:00:00,,,,,,,,,,4736196.006318929,0.0,6139303.238719097 
 03/31  09:00:00,,,,,,,,,,269864.79952565033,0.0,6305772.327261291 
 03/31  10:00:00,,,,,,,,,,8274505.289959984,0.0,6306035.303745262 
 03/31  11:00:00,,,,,,,,,,16191258.819019021,0.0,3237382.5153654446 
 03/31  12:00:00,,,,,,,,,,7706810.859416396,0.0,5967223.87232594 
 03/31  13:00:00,,,,,,,,,,3531327.5708400737,0.0,3237382.5153654446 
 03/31  14:00:00,,,,,,,,,,1967681.579603837,0.0,5967260.3544550445 
 03/31  15:00:00,,,,,,,,,,802863.8241039172,0.0,3237382.5153654446 
 03/31  16:00:00,,,,,,,,,,3639538.5465750317,0.0,5115357.198608607 
 03/31  17:00:00,,,,,,,,,,5276052.172028135,0.0,4088775.382860056 
 03/31  18:00:00,,,,,,,,,,2711795.169241292,0.0,6170366.284558588 
 03/31  19:00:00,,,,,,,,,,15681502.63264349,0.0,4562407.80702829 
 03/31  20:00:00,,,,,,,,,,114973548.50909212,0.0,4844981.40565856 
 03/31  21:00:00,,,,,,,,,,114847721.98887144,0.0,6170577.656224133 
 03/31  22:00:00,,,,,,,,,,137173343.7506894,0.0,6140008.676277199 
 03/31  23:00:00,,,,,,,,,,172137868.5510927,0.0,4551629.707827668 
 03/31  24:00:00,9.057291666666666,4.879166666666667,7.014343238859614,71.73697916666667,21.838541666666668,171.52187995941514,3.44040577128194,33426507.75061877,0.0,208360293.24244493,0.0,4825121.411445013 
 04/01  01:00:00,,,,,,,,,,245233982.10945815,0.0,5555075.293008188 
 04/01  02:00:00,,,,,,,,,,259132411.98143286,0.0,3574089.6716256198 
 04/01  03:00:00,,,,,,,,,,259072312.97871965,0.0,3237382.5153654446 
 04/01  04:00:00,,,,,,,,,,256716774.97929573,0.0,3237382.5153654446 
 04/01  05:00:00,,,,,,,,,,252980636.58921194,0.0,5892084.507903062 
 04/01  06:00:00,,,,,,,,,,246918875.09125182,0.0,3237382.5153654446 
 04/01  07:00:00,,,,,,,,,,249819579.2595004,0.0,6139918.802713092 
 04/01  08:00:00,,,,,,,,,,154102579.6276816,0.0,3237382.5153654446 
 04/01  09:00:00,,,,,,,,,,146729120.2238567,0.0,6306217.690958603 
 04/01  10:00:00,,,,,,,,,,144859932.78220624,0.0,6305792.594721896 
 04/01  11:00:00,,,,,,,,,,137131098.019805,0.0,5966943.658661937 
 04/01  12:00:00,,,,,,,,,,135022418.76858306,0.0,3237382.5153654446 
 04/01  13:00:00,,,,,,,,,,131110125.29046515,0.0,5967283.975747358 
 04/01  14:00:00,,,,,,,,,,124588972.65504876,0.0,3237382.5153654446 
 04/01  15:00:00,,,,,,,,,,106891668.9124907,0.0,3237382.5153654446 
 04/01  16:00:00,,,,,,,,,,101032036.42622,0.0,5966917.88697089 
 04/01  17:00:00,,,,,,,,,,105665737.0030501,0.0,3237382.5153654446 
 04/01  18:00:00,,,,,,,,,,109703385.30891761,0.0,6170706.969674867 
 04/01  19:00:00,,,,,,,,,,116019194.51032205,0.0,6171000.000185055 
 04/01  20:00:00,,,,,,,,,,215139711.36918092,0.0,6170909.167338714 
