Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),SCENARIO_3_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 03/10  21:00:00,,,,,,,,,,157515135.59961593,0.0,6322940.305348996 
 03/10  22:00:00,,,,,,,,,,154276107.66864607,0.0,6292372.351848387 
 03/10  23:00:00,,,,,,,,,,150530433.98005775,0.0,4705486.415249862 
 03/10  24:00:00,7.740104166666666,5.963541666666667,6.837722719521047,18.7578125,0.0,170.13615125424556,-3.88235798968152,33426422.247925583,0.0,151300902.11092806,0.0,4975991.508796129 
 03/11  01:00:00,,,,,,,,,,156010684.8690915,0.0,5711771.55411964 
 03/11  02:00:00,,,,,,,,,,161636303.78753686,0.0,3722123.107057119 
 03/11  03:00:00,,,,,,,,,,167837749.96749434,0.0,3389746.018465958 
 03/11  04:00:00,,,,,,,,,,175877389.60975143,0.0,3389746.018465958 
 03/11  05:00:00,,,,,,,,,,185738700.22231776,0.0,6044448.171184071 
 03/11  06:00:00,,,,,,,,,,184976703.53130424,0.0,3389746.018465958 
 03/11  07:00:00,,,,,,,,,,184997440.0773053,0.0,6292281.034980577 
 03/11  08:00:00,,,,,,,,,,91102475.92014672,0.0,3389746.018465958 
 03/11  09:00:00,,,,,,,,,,74444589.07889518,0.0,6458582.0119018555 
 03/11  10:00:00,,,,,,,,,,62104013.93950789,0.0,6458156.30604911 
 03/11  11:00:00,,,,,,,,,,53338217.37782717,0.0,6119305.596475699 
 03/11  12:00:00,,,,,,,,,,48714526.28015919,0.0,3389746.018465958 
 03/11  13:00:00,,,,,,,,,,43015671.93956791,0.0,6119647.63068828 
 03/11  14:00:00,,,,,,,,,,37910389.79572019,0.0,3389746.018465958 
 03/11  15:00:00,,,,,,,,,,57424150.50582893,0.0,3389746.018465958 
 03/11  16:00:00,,,,,,,,,,73372677.20021883,0.0,6119282.889641003 
 03/11  17:00:00,,,,,,,,,,72116014.73312813,0.0,3389746.018465958 
 03/11  18:00:00,,,,,,,,,,63692061.396659896,0.0,6323069.446791474 
 03/11  19:00:00,,,,,,,,,,65474557.58035944,0.0,6323363.662723578 
 03/11  20:00:00,,,,,,,,,,148073193.8569734,0.0,6323272.830003613 
 03/11  21:00:00,,,,,,,,,,140907678.5213494,0.0,3389746.018465958 
 03/11  22:00:00,,,,,,,,,,144234726.7157928,0.0,6291880.302243767 
 03/11  23:00:00,,,,,,,,,,138009814.42040315,0.0,6292334.318799497 
 03/11  24:00:00,6.2828124999999995,3.346354166666666,4.898204786473471,48.546875,35.994791666666664,170.1929636192012,-3.535036783974839,35452632.07408787,0.0,139579247.75120282,0.0,5638484.829983272 
 03/12  01:00:00,,,,,,,,,,149795462.76739132,0.0,3986360.4648667076 
 03/12  02:00:00,,,,,,,,,,152471058.1792416,0.0,3389746.018465958 
 03/12  03:00:00,,,,,,,,,,158261616.904853,0.0,3389746.018465958 
 03/12  04:00:00,,,,,,,,,,165483273.7069376,0.0,6044438.58990045 
 03/12  05:00:00,,,,,,,,,,167569468.67147273,0.0,3389746.018465958 
 03/12  06:00:00,,,,,,,,,,160994133.1438533,0.0,3389746.018465958 
 03/12  07:00:00,,,,,,,,,,156716152.56724477,0.0,6291728.678743206 
 03/12  08:00:00,,,,,,,,,,66851097.06552738,0.0,6292418.083773851 
 03/12  09:00:00,,,,,,,,,,61989902.8142159,0.0,6228897.239101809 
 03/12  10:00:00,,,,,,,,,,53095843.5230312,0.0,5555114.079584488 
 03/12  11:00:00,,,,,,,,,,47485573.202062264,0.0,4395471.751378448 
 03/12  12:00:00,,,,,,,,,,36597648.546318844,0.0,3389746.018465958 
 03/12  13:00:00,,,,,,,,,,29945815.672345024,0.0,6119318.988521809 
 03/12  14:00:00,,,,,,,,,,27309852.28940838,0.0,3389746.018465958 
 03/12  15:00:00,,,,,,,,,,18666422.226136953,0.0,6119646.272641144 
 03/12  16:00:00,,,,,,,,,,33865669.99301122,0.0,3389746.018465958 
 03/12  17:00:00,,,,,,,,,,47042179.02602227,0.0,5642255.504014552 
 03/12  18:00:00,,,,,,,,,,51263681.9471415,0.0,3903074.039326224 
 03/12  19:00:00,,,,,,,,,,46850721.630081505,0.0,6322649.91580857 
 03/12  20:00:00,,,,,,,,,,113589768.62598972,0.0,6322765.481111804 
 03/12  21:00:00,,,,,,,,,,93747863.38288535,0.0,6323232.048787022 
 03/12  22:00:00,,,,,,,,,,89554026.67784569,0.0,3389746.018465958 
 03/12  23:00:00,,,,,,,,,,85030317.12908284,0.0,6291944.914105485 
 03/12  24:00:00,7.603125000000001,5.134895833333332,6.382736120597738,37.8671875,122.27864583333333,170.25110953007385,-3.1869736609113795,34106043.486636005,0.0,88578661.42826004,0.0,6292224.117829767 
 03/13  01:00:00,,,,,,,,,,105214276.25723773,0.0,3389746.018465958 
 03/13  02:00:00,,,,,,,,,,120445119.42761032,0.0,3389746.018465958 
 03/13  03:00:00,,,,,,,,,,116044107.74676666,0.0,6044299.55413199 
 03/13  04:00:00,,,,,,,,,,131423794.47289926,0.0,3389746.018465958 
 03/13  05:00:00,,,,,,,,,,137200155.84749022,0.0,3389746.018465958 
 03/13  06:00:00,,,,,,,,,,139645709.97312978,0.0,3389746.018465958 
 03/13  07:00:00,,,,,,,,,,144209722.19586122,0.0,6292378.274965721 
 03/13  08:00:00,,,,,,,,,,51769983.6879058,0.0,6291725.649741523 
 03/13  09:00:00,,,,,,,,,,44723158.06674286,0.0,6458672.500828266 
 03/13  10:00:00,,,,,,,,,,54169515.733308166,0.0,6458182.244418774 
 03/13  11:00:00,,,,,,,,,,52021893.97756468,0.0,3389746.018465958 
 03/13  12:00:00,,,,,,,,,,43240944.08281779,0.0,6119106.337106089 
 03/13  13:00:00,,,,,,,,,,41677799.66631457,0.0,3389746.018465958 
 03/13  14:00:00,,,,,,,,,,42039053.42935457,0.0,3389746.018465958 
 03/13  15:00:00,,,,,,,,,,32506138.955077,0.0,6119675.2467832165 
 03/13  16:00:00,,,,,,,,,,26844459.657322824,0.0,3389746.018465958 
 03/13  17:00:00,,,,,,,,,,25938213.186505806,0.0,6119601.607413164 
 03/13  18:00:00,,,,,,,,,,27844587.23745357,0.0,5745886.044363366 
 03/13  19:00:00,,,,,,,,,,35157165.412114084,0.0,3966710.170342637 
 03/13  20:00:00,,,,,,,,,,131532143.50571014,0.0,6322535.268694549 
 03/13  21:00:00,,,,,,,,,,137428702.3537715,0.0,6322791.531858748 
 03/13  22:00:00,,,,,,,,,,140092880.40465707,0.0,6292371.713179914 
 03/13  23:00:00,,,,,,,,,,132331455.98723201,0.0,3389746.018465958 
 03/13  24:00:00,7.8031250000000005,2.7526041666666665,5.419712266743715,37.130208333333336,84.1796875,170.31051223350676,-2.8382661180504236,33650302.11550565,0.0,126875831.12505779,0.0,6291732.687479507 
 03/14  01:00:00,,,,,,,,,,131384428.6363785,0.0,3389746.018465958 
 03/14  02:00:00,,,,,,,,,,132159004.4459633,0.0,6044395.115107849 
 03/14  03:00:00,,,,,,,,,,135134802.49047813,0.0,3389746.018465958 
 03/14  04:00:00,,,,,,,,,,141077904.59074438,0.0,3389746.018465958 
 03/14  05:00:00,,,,,,,,,,146417705.60758775,0.0,3389746.018465958 
 03/14  06:00:00,,,,,,,,,,154084178.55728337,0.0,6044149.500968603 
 03/14  07:00:00,,,,,,,,,,166157639.96445394,0.0,3569390.066742392 
 03/14  08:00:00,,,,,,,,,,74934630.38187212,0.0,6111736.016064445 
 03/14  09:00:00,,,,,,,,,,59234474.476436056,0.0,6458922.118679917 
 03/14  10:00:00,,,,,,,,,,46312398.45210755,0.0,6458775.410891108 
 03/14  11:00:00,,,,,,,,,,35602002.863491185,0.0,4730606.3219810445 
 03/14  12:00:00,,,,,,,,,,30130406.93161558,0.0,4778185.979284581 
 03/14  13:00:00,,,,,,,,,,30870862.095244195,0.0,3389746.018465958 
 03/14  14:00:00,,,,,,,,,,25204752.20664049,0.0,6119594.288607202 
 03/14  15:00:00,,,,,,,,,,20398401.97786094,0.0,3389746.018465958 
 03/14  16:00:00,,,,,,,,,,25549285.765085086,0.0,6119623.370259839 
 03/14  17:00:00,,,,,,,,,,32539181.25654424,0.0,3389746.018465958 
 03/14  18:00:00,,,,,,,,,,39309003.530634366,0.0,6322891.166321667 
 03/14  19:00:00,,,,,,,,,,46652035.24233249,0.0,6323397.28204833 
 03/14  20:00:00,,,,,,,,,,148760379.67253393,0.0,3389746.018465958 
 03/14  21:00:00,,,,,,,,,,154569203.83799666,0.0,6323306.489238289 
 03/14  22:00:00,,,,,,,,,,148289059.27174067,0.0,6291872.7030329965 
 03/14  23:00:00,,,,,,,,,,141890785.1153227,0.0,6292349.378235841 
 03/14  24:00:00,7.479166666666667,3.5984374999999997,5.634040505489373,53.106770833333336,156.3125,170.37109449940564,-2.48901117722001,33428704.43742726,0.0,140747846.76542673,0.0,3389746.018465958 
 03/15  01:00:00,,,,,,,,,,143835641.23531845,0.0,6044392.307952122 
 03/15  02:00:00,,,,,,,,,,146516287.0500134,0.0,3389746.018465958 
 03/15  03:00:00,,,,,,,,,,146714379.62971923,0.0,3389746.018465958 
 03/15  04:00:00,,,,,,,,,,148706661.1051267,0.0,3709239.0727878194 
 03/15  05:00:00,,,,,,,,,,155497160.33771503,0.0,5724706.78318043 
 03/15  06:00:00,,,,,,,,,,158972169.07382447,0.0,3389746.018465958 
 03/15  07:00:00,,,,,,,,,,155165434.39060652,0.0,6292350.846195287 
 03/15  08:00:00,,,,,,,,,,53595533.98651923,0.0,4514627.516018603 
 03/15  09:00:00,,,,,,,,,,46982908.59334863,0.0,5554004.590382578 
 03/15  10:00:00,,,,,,,,,,38636543.3750508,0.0,6174520.914945989 
 03/15  11:00:00,,,,,,,,,,27774657.723304614,0.0,6119561.0974775255 
 03/15  12:00:00,,,,,,,,,,17490635.94616656,0.0,3389746.018465958 
 03/15  13:00:00,,,,,,,,,,14842229.316473061,0.0,6119044.933773671 
 03/15  14:00:00,,,,,,,,,,15677836.11671134,0.0,3389746.018465958 
 03/15  15:00:00,,,,,,,,,,15838896.560195168,0.0,6119505.380573271 
 03/15  16:00:00,,,,,,,,,,18269456.081587568,0.0,3389746.018465958 
 03/15  17:00:00,,,,,,,,,,27691807.503819276,0.0,3389746.018465958 
 03/15  18:00:00,,,,,,,,,,42863090.88174485,0.0,6323342.705837764 
 03/15  19:00:00,,,,,,,,,,65003205.281341314,0.0,6323251.893107076 
 03/15  20:00:00,,,,,,,,,,166816681.79228243,0.0,6322783.551515373 
 03/15  21:00:00,,,,,,,,,,178460186.41076517,0.0,4858958.794122284 
 03/15  22:00:00,,,,,,,,,,186538788.20696384,0.0,4837808.511773532 
 03/15  23:00:00,,,,,,,,,,192875206.5233008,0.0,6292388.065219419 
 03/15  24:00:00,7.1187499999999995,4.214062500000001,5.719993087851531,40.671875,240.26041666666666,170.43277869419052,-2.139305379406981,35996871.33561824,0.0,203604214.5815132,0.0,6291719.055301031 
 03/16  01:00:00,,,,,,,,,,210807661.9876547,0.0,3389746.018465958 
 03/16  02:00:00,,,,,,,,,,209006431.0116726,0.0,3389746.018465958 
 03/16  03:00:00,,,,,,,,,,206685089.13535646,0.0,3389746.018465958 
 03/16  04:00:00,,,,,,,,,,207611179.5565783,0.0,6044444.038813605 
 03/16  05:00:00,,,,,,,,,,218526956.42868257,0.0,3389746.018465958 
 03/16  06:00:00,,,,,,,,,,219949592.8277732,0.0,3389746.018465958 
 03/16  07:00:00,,,,,,,,,,208632032.36372027,0.0,6292080.182891516 
 03/16  08:00:00,,,,,,,,,,105950281.2930009,0.0,6292061.4547712505 
 03/16  09:00:00,,,,,,,,,,87837031.42014375,0.0,6458361.350016784 
 03/16  10:00:00,,,,,,,,,,64513880.239234135,0.0,6458937.413697019 
 03/16  11:00:00,,,,,,,,,,47372927.08257178,0.0,3389746.018465958 
 03/16  12:00:00,,,,,,,,,,29079506.29715404,0.0,3389746.018465958 
 03/16  13:00:00,,,,,,,,,,2984665.3022361104,0.0,6119677.535216553 
 03/16  14:00:00,,,,,,,,,,0.0,0.0,3389746.018465958 
 03/16  15:00:00,,,,,,,,,,0.0,0.0,6119603.886679634 
 03/16  16:00:00,,,,,,,,,,0.0,0.0,3389746.018465958 
 03/16  17:00:00,,,,,,,,,,0.0,0.0,6119049.902777664 
 03/16  18:00:00,,,,,,,,,,0.0,0.0,3389746.018465958 
 03/16  19:00:00,,,,,,,,,,0.0,0.0,6323351.03903883 
 03/16  20:00:00,,,,,,,,,,114585577.50070688,0.0,6323260.197795477 
 03/16  21:00:00,,,,,,,,,,137904680.91895723,0.0,6322813.570941187 
 03/16  22:00:00,,,,,,,,,,146241998.01773265,0.0,3792150.0369047746 
 03/16  23:00:00,,,,,,,,,,148480322.1267292,0.0,5889717.700647205 
 03/16  24:00:00,7.217187499999998,5.194791666666667,6.184642114209274,66.47916666666667,28.973958333333332,170.49548685141588,-1.789244780967901,33651978.84720615,0.0,150300334.5609942,0.0,6292023.556338748 
 03/17  01:00:00,,,,,,,,,,140081837.09330285,0.0,3389746.018465958 
 03/17  02:00:00,,,,,,,,,,134145007.24004818,0.0,3389746.018465958 
 03/17  03:00:00,,,,,,,,,,138977994.94547772,0.0,6044235.277642957 
 03/17  04:00:00,,,,,,,,,,145862923.88749546,0.0,3389746.018465958 
 03/17  05:00:00,,,,,,,,,,149508195.9544579,0.0,3389746.018465958 
 03/17  06:00:00,,,,,,,,,,155855458.674084,0.0,6044355.415294773 
 03/17  07:00:00,,,,,,,,,,159818328.9894913,0.0,3389746.018465958 
 03/17  08:00:00,,,,,,,,,,72629100.0942856,0.0,6291667.951504046 
 03/17  09:00:00,,,,,,,,,,72793242.77109984,0.0,6458135.861528903 
 03/17  10:00:00,,,,,,,,,,69063015.08653894,0.0,6458298.572903059 
 03/17  11:00:00,,,,,,,,,,68802037.8972823,0.0,3389746.018465958 
 03/17  12:00:00,,,,,,,,,,65508185.29771496,0.0,6119585.6708193505 
 03/17  13:00:00,,,,,,,,,,63235451.64004661,0.0,3389746.018465958 
 03/17  14:00:00,,,,,,,,,,62455523.860834286,0.0,6119623.98910556 
 03/17  15:00:00,,,,,,,,,,59790933.61139646,0.0,3389746.018465958 
 03/17  16:00:00,,,,,,,,,,58651431.60835067,0.0,5269755.17257557 
 03/17  17:00:00,,,,,,,,,,57803681.26178637,0.0,4239105.027257379 
 03/17  18:00:00,,,,,,,,,,55194760.4485423,0.0,6322730.138538748 
 03/17  19:00:00,,,,,,,,,,60871627.50259963,0.0,4715827.28948869 
 03/17  20:00:00,,,,,,,,,,156299190.9759214,0.0,4996296.318146901 
 03/17  21:00:00,,,,,,,,,,164450294.74246293,0.0,6322940.511361113 
 03/17  22:00:00,,,,,,,,,,173922462.35954583,0.0,6292372.300559525 
 03/17  23:00:00,,,,,,,,,,177825514.976795,0.0,4705125.531398935 
 03/17  24:00:00,6.422916666666667,5.413541666666666,5.922775772362628,24.4140625,0.75,170.5591407398148,-1.4389249510945128,33426424.067063987,0.0,176702262.11804986,0.0,4976352.452956479 
 03/18  01:00:00,,,,,,,,,,172759735.11066443,0.0,5710724.318648216 
 03/18  02:00:00,,,,,,,,,,173380376.2665479,0.0,3723169.701740894 
 03/18  03:00:00,,,,,,,,,,176905680.36562362,0.0,3389746.018465958 
 03/18  04:00:00,,,,,,,,,,173628591.11913162,0.0,3389746.018465958 
 03/18  05:00:00,,,,,,,,,,174556396.62097794,0.0,6044448.124462063 
 03/18  06:00:00,,,,,,,,,,180139773.1113822,0.0,3389746.018465958 
 03/18  07:00:00,,,,,,,,,,181830133.53245106,0.0,6292281.336867594 
 03/18  08:00:00,,,,,,,,,,89038658.85679327,0.0,3389746.018465958 
 03/18  09:00:00,,,,,,,,,,88418792.63366684,0.0,6458581.802811775 
 03/18  10:00:00,,,,,,,,,,84928544.85265902,0.0,6458156.248736655 
 03/18  11:00:00,,,,,,,,,,88829589.37593955,0.0,6119305.975889641 
 03/18  12:00:00,,,,,,,,,,74468161.88898915,0.0,3389746.018465958 
 03/18  13:00:00,,,,,,,,,,66090101.73340243,0.0,6119647.607088167 
 03/18  14:00:00,,,,,,,,,,72117107.0143178,0.0,3389746.018465958 
 03/18  15:00:00,,,,,,,,,,77453094.93608117,0.0,3389746.018465958 
 03/18  16:00:00,,,,,,,,,,81361082.49036175,0.0,6119282.521312717 
 03/18  17:00:00,,,,,,,,,,85259308.33863573,0.0,3389746.018465958 
 03/18  18:00:00,,,,,,,,,,109768001.88905661,0.0,6323069.697129825 
 03/18  19:00:00,,,,,,,,,,122711328.71713278,0.0,6323363.627932999 
 03/18  20:00:00,,,,,,,,,,219433615.22708502,0.0,6323272.806936167 
 03/18  21:00:00,,,,,,,,,,210575404.5825591,0.0,3389746.018465958 
 03/18  22:00:00,,,,,,,,,,203527213.722916,0.0,6291880.131016564 
 03/18  23:00:00,,,,,,,,,,212596265.19695526,0.0,6292334.6373885255 
 03/18  24:00:00,4.889583333333334,0.6442708333333333,3.088219671673001,57.940104166666664,146.140625,170.62366192883817,-1.0884409704666098,35452308.3963344,0.0,224616138.24418402,0.0,5638125.512732459 
 03/19  01:00:00,,,,,,,,,,226788018.93904004,0.0,3986688.5724175847 
 03/19  02:00:00,,,,,,,,,,228239494.59023023,0.0,3389746.018465958 
 03/19  03:00:00,,,,,,,,,,234161121.70651287,0.0,3389746.018465958 
 03/19  04:00:00,,,,,,,,,,235619112.5042826,0.0,6044438.575255135 
 03/19  05:00:00,,,,,,,,,,233392225.03875017,0.0,3389746.018465958 
 03/19  06:00:00,,,,,,,,,,232372997.68749973,0.0,3389746.018465958 
 03/19  07:00:00,,,,,,,,,,221916810.6304571,0.0,6291728.66887469 
 03/19  08:00:00,,,,,,,,,,119832483.6210764,0.0,6292418.068033261 
 03/19  09:00:00,,,,,,,,,,106449623.76789191,0.0,6228816.861562447 
 03/19  10:00:00,,,,,,,,,,87112088.941468,0.0,5555113.976693543 
 03/19  11:00:00,,,,,,,,,,75482393.54600786,0.0,4395543.2065794 
 03/19  12:00:00,,,,,,,,,,63876439.30991041,0.0,3389746.018465958 
 03/19  13:00:00,,,,,,,,,,61047951.62027161,0.0,6119319.038503562 
 03/19  14:00:00,,,,,,,,,,64767830.53075818,0.0,3389746.018465958 
 03/19  15:00:00,,,,,,,,,,60464457.499921806,0.0,6119646.277259997 
 03/19  16:00:00,,,,,,,,,,70833208.24870859,0.0,3389746.018465958 
 03/19  17:00:00,,,,,,,,,,87504527.36682318,0.0,5642184.037899949 
 03/19  18:00:00,,,,,,,,,,91590427.4795486,0.0,3903150.883483363 
 03/19  19:00:00,,,,,,,,,,112906139.99062318,0.0,6322649.908876656 
 03/19  20:00:00,,,,,,,,,,208485641.60195696,0.0,6322765.512704147 
 03/19  21:00:00,,,,,,,,,,201194319.68910035,0.0,6323232.11680001 
 03/19  22:00:00,,,,,,,,,,206248607.5083782,0.0,3389746.018465958 
 03/19  23:00:00,,,,,,,,,,207086147.16543552,0.0,6291944.8703741245 
 03/19  24:00:00,4.2411458333333325,0.9609375,2.749776085187687,49.7578125,210.09375,170.68897185177772,-0.7378874310227391,34106335.61964598,0.0,207084811.12330574,0.0,6292224.186410773 
 03/20  01:00:00,,,,,,,,,,206268304.94539735,0.0,3389746.018465958 
 03/20  02:00:00,,,,,,,,,,211122846.75692818,0.0,3389746.018465958 
 03/20  03:00:00,,,,,,,,,,221335926.48599333,0.0,6044299.742213403 
 03/20  04:00:00,,,,,,,,,,220628801.8090558,0.0,3389746.018465958 
 03/20  05:00:00,,,,,,,,,,217688462.41583306,0.0,3389746.018465958 
 03/20  06:00:00,,,,,,,,,,223407742.3769002,0.0,3389746.018465958 
 03/20  07:00:00,,,,,,,,,,225820741.94786555,0.0,6292378.263708346 
 03/20  08:00:00,,,,,,,,,,126850056.33451858,0.0,6291725.671407191 
 03/20  09:00:00,,,,,,,,,,109649664.82095906,0.0,6458672.452916322 
 03/20  10:00:00,,,,,,,,,,86660584.05722587,0.0,6458182.229332745 
 03/20  11:00:00,,,,,,,,,,83768831.12010701,0.0,3389746.018465958 
 03/20  12:00:00,,,,,,,,,,80729515.4647184,0.0,6119106.375653587 
 03/20  13:00:00,,,,,,,,,,86110334.31614701,0.0,3389746.018465958 
 03/20  14:00:00,,,,,,,,,,83846639.86634266,0.0,3389746.018465958 
 03/20  15:00:00,,,,,,,,,,71153892.86640804,0.0,6119675.23653289 
 03/20  16:00:00,,,,,,,,,,75746205.60542423,0.0,3389746.018465958 
 03/20  17:00:00,,,,,,,,,,82555517.60016951,0.0,6119601.597155998 
 03/20  18:00:00,,,,,,,,,,81528362.00433424,0.0,5745814.386598399 
 03/20  19:00:00,,,,,,,,,,90960659.39321537,0.0,3966781.7906179363 
 03/20  20:00:00,,,,,,,,,,198189116.13941258,0.0,6322536.536321143 
 03/20  21:00:00,,,,,,,,,,199821945.18737745,0.0,6322791.560906122 
 03/20  22:00:00,,,,,,,,,,199844026.27280897,0.0,6292371.702214214 
 03/20  23:00:00,,,,,,,,,,196191955.49349323,0.0,3389746.018465958 
 03/20  24:00:00,4.374479166666666,0.7859374999999998,2.8415065455933806,46.815104166666664,244.453125,170.7549918665742,-0.3873584367782552,33650303.39088524,0.0,208793018.44016123,0.0,6291732.702817611 
 03/21  01:00:00,,,,,,,,,,215209749.89714402,0.0,3389746.018465958 
 03/21  02:00:00,,,,,,,,,,216987366.28570265,0.0,6044395.105130526 
 03/21  03:00:00,,,,,,,,,,218819837.03044495,0.0,3389746.018465958 
 03/21  04:00:00,,,,,,,,,,223228892.31515387,0.0,3389746.018465958 
 03/21  05:00:00,,,,,,,,,,224910637.83388504,0.0,3389746.018465958 
 03/21  06:00:00,,,,,,,,,,220610795.7194676,0.0,6044149.652351055 
 03/21  07:00:00,,,,,,,,,,224004540.5364233,0.0,3569312.6648928085 
 03/21  08:00:00,,,,,,,,,,119581346.41059908,0.0,6111819.061376623 
 03/21  09:00:00,,,,,,,,,,108339088.71469668,0.0,6458922.1051533045 
 03/21  10:00:00,,,,,,,,,,86503378.56387457,0.0,6458775.397342972 
 03/21  11:00:00,,,,,,,,,,71302218.70638157,0.0,4730444.711581683 
 03/21  12:00:00,,,,,,,,,,57201992.17571309,0.0,4778347.596275075 
 03/21  13:00:00,,,,,,,,,,47795349.04779342,0.0,3389746.018465958 
 03/21  14:00:00,,,,,,,,,,48906086.21145859,0.0,6119594.424752876 
 03/21  15:00:00,,,,,,,,,,71675969.03160349,0.0,3389746.018465958 
 03/21  16:00:00,,,,,,,,,,86836269.69511053,0.0,6119623.358264854 
 03/21  17:00:00,,,,,,,,,,90482656.3974852,0.0,3389746.018465958 
 03/21  18:00:00,,,,,,,,,,89612586.73570853,0.0,6322891.219821646 
 03/21  19:00:00,,,,,,,,,,91668670.65865366,0.0,6323397.283579307 
 03/21  20:00:00,,,,,,,,,,184458824.58441913,0.0,3389746.018465958 
 03/21  21:00:00,,,,,,,,,,175011665.7078627,0.0,6323306.476340366 
 03/21  22:00:00,,,,,,,,,,151125199.7306391,0.0,6291872.674425524 
 03/21  23:00:00,,,,,,,,,,130175505.93439776,0.0,6292349.471683169 
 03/21  24:00:00,4.979166666666667,3.140625,4.141131982351118,73.35677083333333,23.7421875,170.82164331442962,-0.03694760561828284,33428709.833384175,0.0,152010368.40104234,0.0,3389746.018465958 
 03/22  01:00:00,,,,,,,,,,173677490.5730114,0.0,6044392.296296889 
 03/22  02:00:00,,,,,,,,,,172066165.4035775,0.0,3389746.018465958 
 03/22  03:00:00,,,,,,,,,,172452423.2155907,0.0,3389746.018465958 
 03/22  04:00:00,,,,,,,,,,172915149.40928888,0.0,3708978.257864349 
 03/22  05:00:00,,,,,,,,,,177232897.22022027,0.0,5724967.774090266 
 03/22  06:00:00,,,,,,,,,,183484370.1716449,0.0,3389746.018465958 
 03/22  07:00:00,,,,,,,,,,200787213.07609117,0.0,6292350.833392889 
 03/22  08:00:00,,,,,,,,,,119174073.89311375,0.0,4514539.79144099 
 03/22  09:00:00,,,,,,,,,,113000290.51704878,0.0,5554004.582829905 
 03/22  10:00:00,,,,,,,,,,116362961.37418194,0.0,6174613.767439557 
 03/22  11:00:00,,,,,,,,,,116469362.81865388,0.0,6119560.906213741 
 03/22  12:00:00,,,,,,,,,,104042860.44626701,0.0,3389746.018465958 
 03/22  13:00:00,,,,,,,,,,97088841.89347522,0.0,6119044.927432569 
 03/22  14:00:00,,,,,,,,,,86765854.84822807,0.0,3389746.018465958 
 03/22  15:00:00,,,,,,,,,,102944378.53742939,0.0,6119505.558436884 
 03/22  16:00:00,,,,,,,,,,108602105.22560185,0.0,3389746.018465958 
 03/22  17:00:00,,,,,,,,,,105408812.68867384,0.0,3389746.018465958 
 03/22  18:00:00,,,,,,,,,,108764699.41207209,0.0,6323342.687431264 
 03/22  19:00:00,,,,,,,,,,111799210.35789075,0.0,6323251.874687302 
 03/22  20:00:00,,,,,,,,,,216269601.03109443,0.0,6322783.511393643 
 03/22  21:00:00,,,,,,,,,,228050272.96697134,0.0,4858842.356966056 
 03/22  22:00:00,,,,,,,,,,233500951.8920862,0.0,4837923.724738922 
 03/22  23:00:00,,,,,,,,,,237490096.1765967,0.0,6292388.048861865 
 03/22  24:00:00,3.8156250000000003,2.1548382253981098,3.116868149445018,65.91145833333333,133.84895833333334,170.88884757634938,0.3132519280076407,35996874.896588124,0.0,241553108.1396402,0.0,6291719.0772799 
 03/23  01:00:00,,,,,,,,,,249395996.85976934,0.0,3389746.018465958 
 03/23  02:00:00,,,,,,,,,,260030618.90856147,0.0,3389746.018465958 
 03/23  03:00:00,,,,,,,,,,251431225.4790305,0.0,3389746.018465958 
 03/23  04:00:00,,,,,,,,,,244963532.84376192,0.0,6044444.023993996 
 03/23  05:00:00,,,,,,,,,,246825806.59830442,0.0,3389746.018465958 
 03/23  06:00:00,,,,,,,,,,249864662.19284517,0.0,3389746.018465958 
 03/23  07:00:00,,,,,,,,,,296739104.4039264,0.0,6292080.267235849 
 03/23  08:00:00,,,,,,,,,,184129207.2671491,0.0,6292061.379980644 
 03/23  09:00:00,,,,,,,,,,145291559.153935,0.0,6458361.400248963 
 03/23  10:00:00,,,,,,,,,,115842902.7427828,0.0,6458937.397244313 
 03/23  11:00:00,,,,,,,,,,102401129.60523698,0.0,3389746.018465958 
 03/23  12:00:00,,,,,,,,,,108485901.83696069,0.0,3389746.018465958 
 03/23  13:00:00,,,,,,,,,,114518848.86801481,0.0,6119677.532507912 
 03/23  14:00:00,,,,,,,,,,120767764.38991399,0.0,3389746.018465958 
 03/23  15:00:00,,,,,,,,,,128317334.03838176,0.0,6119603.888608132 
 03/23  16:00:00,,,,,,,,,,133618542.64454725,0.0,3389746.018465958 
 03/23  17:00:00,,,,,,,,,,138818121.23715708,0.0,6119049.902936656 
 03/23  18:00:00,,,,,,,,,,146196563.66821766,0.0,3389746.018465958 
 03/23  19:00:00,,,,,,,,,,155356563.0491888,0.0,6323351.041117064 
 03/23  20:00:00,,,,,,,,,,257184120.72719306,0.0,6323260.200313211 
 03/23  21:00:00,,,,,,,,,,263528414.82963243,0.0,6322813.578106804 
 03/23  22:00:00,,,,,,,,,,268592761.92961335,0.0,3792167.5493966816 
 03/23  23:00:00,,,,,,,,,,277365550.5927004,0.0,5889700.187188171 
