Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 06/24  22:00:00,0.0,0.0,6241428.355940366 
 06/24  23:00:00,0.0,0.0,6241889.608495364 
 06/24  24:00:00,10446709.878132977,0.0,5582147.606428348 
 06/25  01:00:00,23344093.246355105,0.0,3941287.1283086627 
 06/25  02:00:00,37363390.74844181,0.0,3339296.514321888 
 06/25  03:00:00,52505110.16733816,0.0,3339296.514321888 
 06/25  04:00:00,44220055.24110361,0.0,5993988.893675614 
 06/25  05:00:00,44935158.044486,0.0,3339296.514321888 
 06/25  06:00:00,22601701.144769322,0.0,3339296.514321888 
 06/25  07:00:00,0.0,0.0,6241311.137148393 
 06/25  08:00:00,0.0,0.0,6241968.42649363 
 06/25  09:00:00,0.0,0.0,6176619.597209137 
 06/25  10:00:00,0.0,0.0,5504662.517448254 
 06/25  11:00:00,0.0,0.0,4346431.058938957 
 06/25  12:00:00,0.0,0.0,3339296.514321888 
 06/25  13:00:00,0.0,0.0,6068870.324624725 
 06/25  14:00:00,0.0,0.0,3339296.514321888 
 06/25  15:00:00,0.0,0.0,6069196.6865866 
 06/25  16:00:00,0.0,0.0,3339296.514321888 
 06/25  17:00:00,0.0,0.0,5590396.771064965 
 06/25  18:00:00,0.0,0.0,3854139.778525403 
 06/25  19:00:00,0.0,0.0,6272200.241327014 
 06/25  20:00:00,0.0,0.0,6272316.681739951 
 06/25  21:00:00,0.0,0.0,6272784.089381816 
 06/25  22:00:00,0.0,0.0,3339296.514321888 
 06/25  23:00:00,0.0,0.0,6241494.384309884 
 06/25  24:00:00,777.4104088164349,0.0,6241776.155357733 
 06/26  01:00:00,38955.851101635795,0.0,3339296.514321888 
 06/26  02:00:00,0.0,0.0,3339296.514321888 
 06/26  03:00:00,0.0,0.0,5993854.30317566 
 06/26  04:00:00,0.0,0.0,3339296.514321888 
 06/26  05:00:00,0.0,0.0,3339296.514321888 
 06/26  06:00:00,0.0,0.0,3339296.514321888 
 06/26  07:00:00,0.0,0.0,6241928.558380596 
 06/26  08:00:00,0.0,0.0,6241276.311204329 
 06/26  09:00:00,0.0,0.0,6408222.078084129 
 06/26  10:00:00,0.0,0.0,6407732.458035031 
 06/26  11:00:00,0.0,0.0,3339296.514321888 
 06/26  12:00:00,0.0,0.0,6068657.609677115 
 06/26  13:00:00,0.0,0.0,3339296.514321888 
 06/26  14:00:00,0.0,0.0,3339296.514321888 
 06/26  15:00:00,0.0,0.0,6069225.5811489355 
 06/26  16:00:00,0.0,0.0,3339296.514321888 
 06/26  17:00:00,0.0,0.0,6069151.925489439 
 06/26  18:00:00,0.0,0.0,5694020.124255998 
 06/26  19:00:00,0.0,0.0,3917676.3574438347 
 06/26  20:00:00,2871949.656600501,0.0,6272196.541677177 
 06/26  21:00:00,12406280.905776516,0.0,6272342.63420097 
 06/26  22:00:00,18217588.472541742,0.0,6241922.040253282 
 06/26  23:00:00,20841966.16600231,0.0,3339296.514321888 
 06/26  24:00:00,26111657.863799,0.0,6241283.387115294 
 06/27  01:00:00,34321454.268422484,0.0,3339296.514321888 
 06/27  02:00:00,42082368.55537231,0.0,5993945.454133367 
 06/27  03:00:00,47165954.227218114,0.0,3339296.514321888 
 06/27  04:00:00,54115558.526781276,0.0,3339296.514321888 
 06/27  05:00:00,55358836.207188465,0.0,3339296.514321888 
 06/27  06:00:00,48675570.78283651,0.0,5993702.68546118 
 06/27  07:00:00,43547304.89528679,0.0,3517453.7302488605 
 06/27  08:00:00,0.0,0.0,6062854.373702399 
 06/27  09:00:00,0.0,0.0,6408472.41932453 
 06/27  10:00:00,0.0,0.0,6408325.720381979 
 06/27  11:00:00,0.0,0.0,4677339.08156175 
 06/27  12:00:00,0.0,0.0,4730554.354368915 
 06/27  13:00:00,0.0,0.0,3339296.514321888 
 06/27  14:00:00,0.0,0.0,6069147.154897025 
 06/27  15:00:00,0.0,0.0,3339296.514321888 
 06/27  16:00:00,0.0,0.0,6069173.70449518 
 06/27  17:00:00,0.0,0.0,3339296.514321888 
 06/27  18:00:00,0.0,0.0,6272411.661879832 
 06/27  19:00:00,0.0,0.0,6272947.709328337 
 06/27  20:00:00,19056658.778366584,0.0,3339296.514321888 
 06/27  21:00:00,29153118.098679006,0.0,6272856.899329942 
 06/27  22:00:00,44257600.43309082,0.0,6241422.9142966475 
 06/27  23:00:00,63964702.33390622,0.0,6241900.476018022 
 06/27  24:00:00,67613523.88226889,0.0,3339296.514321888 
 06/28  01:00:00,61689511.050761074,0.0,5993942.725618664 
 06/28  02:00:00,75189419.31420827,0.0,3339296.514321888 
 06/28  03:00:00,91234925.72548231,0.0,3339296.514321888 
 06/28  04:00:00,107630069.5951252,0.0,3656888.4959858786 
 06/28  05:00:00,125217304.8061023,0.0,5676159.636290619 
 06/28  06:00:00,96498007.68283018,0.0,3339296.514321888 
 06/28  07:00:00,67278036.5919488,0.0,6241901.265909914 
 06/28  08:00:00,0.0,0.0,4463022.80369544 
 06/28  09:00:00,0.0,0.0,5503555.028796543 
 06/28  10:00:00,0.0,0.0,6125391.744731968 
 06/28  11:00:00,0.0,0.0,6068820.889788268 
 06/28  12:00:00,0.0,0.0,3339296.514321888 
 06/28  13:00:00,0.0,0.0,6068595.345376093 
 06/28  14:00:00,0.0,0.0,3339296.514321888 
 06/28  15:00:00,0.0,0.0,6069058.4114174 
 06/28  16:00:00,0.0,0.0,3339296.514321888 
 06/28  17:00:00,0.0,0.0,3339296.514321888 
 06/28  18:00:00,0.0,0.0,6272892.974600187 
 06/28  19:00:00,0.0,0.0,6272802.176648706 
 06/28  20:00:00,150064.2132823313,0.0,6272452.598612908 
 06/28  21:00:00,19540526.2333618,0.0,4807000.955975095 
 06/28  22:00:00,45700515.3277269,0.0,4788851.512059027 
 06/28  23:00:00,64705812.99860419,0.0,6241938.38196855 
 06/28  24:00:00,88253469.10717152,0.0,6241269.639849123 
 06/29  01:00:00,109666477.06027573,0.0,3339296.514321888 
 06/29  02:00:00,117652757.98790537,0.0,3339296.514321888 
 06/29  03:00:00,117305040.97353798,0.0,3339296.514321888 
 06/29  04:00:00,121260508.98659466,0.0,5993994.369886657 
 06/29  05:00:00,129630461.74580386,0.0,3339296.514321888 
 06/29  06:00:00,101386348.19634888,0.0,3339296.514321888 
 06/29  07:00:00,56325660.080244094,0.0,6241631.694251958 
 06/29  08:00:00,0.0,0.0,6241475.794020695 
 06/29  09:00:00,0.0,0.0,6407912.3519020025 
 06/29  10:00:00,0.0,0.0,6408487.751124147 
 06/29  11:00:00,0.0,0.0,3339296.514321888 
 06/29  12:00:00,0.0,0.0,3339296.514321888 
 06/29  13:00:00,0.0,0.0,6069227.88410892 
 06/29  14:00:00,0.0,0.0,3339296.514321888 
 06/29  15:00:00,0.0,0.0,6069154.2355637755 
 06/29  16:00:00,0.0,0.0,3339296.514321888 
 06/29  17:00:00,0.0,0.0,6068600.199462012 
 06/29  18:00:00,0.0,0.0,3339296.514321888 
 06/29  19:00:00,0.0,0.0,6272901.379269343 
 06/29  20:00:00,0.0,0.0,6272405.03476212 
 06/29  21:00:00,0.0,0.0,6272436.8499982525 
 06/29  22:00:00,10879793.459389344,0.0,3739873.318049373 
 06/29  23:00:00,33766299.38818705,0.0,5841096.722019963 
 06/29  24:00:00,42055278.96405986,0.0,6241572.909543797 
 06/30  01:00:00,54141699.91851527,0.0,3339296.514321888 
 06/30  02:00:00,68831992.47389472,0.0,3339296.514321888 
 06/30  03:00:00,87110783.00255935,0.0,5993782.020933187 
 06/30  04:00:00,97616223.21432309,0.0,3339296.514321888 
 06/30  05:00:00,94579005.7331847,0.0,3339296.514321888 
 06/30  06:00:00,66274794.57009102,0.0,5993910.2145631295 
 06/30  07:00:00,24974813.886458073,0.0,3339296.514321888 
 06/30  08:00:00,0.0,0.0,6241275.678032039 
 06/30  09:00:00,0.0,0.0,6407886.8593300115 
 06/30  10:00:00,0.0,0.0,6407912.31178017 
 06/30  11:00:00,0.0,0.0,3339296.514321888 
 06/30  12:00:00,0.0,0.0,6069137.357958186 
 06/30  13:00:00,0.0,0.0,3339296.514321888 
 06/30  14:00:00,0.0,0.0,6069174.389222413 
 06/30  15:00:00,0.0,0.0,3339296.514321888 
 06/30  16:00:00,0.0,0.0,5217884.318425005 
 06/30  17:00:00,0.0,0.0,4190076.4407518283 
 06/30  18:00:00,0.0,0.0,6272280.384016445 
 06/30  19:00:00,0.0,0.0,4663628.9449177105 
 06/30  20:00:00,0.0,0.0,4948034.513389591 
 06/30  21:00:00,0.0,0.0,6272404.8053445015 
 06/30  22:00:00,0.0,0.0,6241922.521964233 
 06/30  23:00:00,774005.1185564701,0.0,4652240.68601398 
 06/30  24:00:00,2265185.493268785,0.0,4928338.625358155 
 07/01  01:00:00,3761431.6539977593,0.0,5653208.385516919 
 07/01  02:00:00,3862125.795896626,0.0,3679782.24424437 
 07/01  03:00:00,1788759.530156097,0.0,3339296.514321888 
 07/01  04:00:00,423490.58389154513,0.0,3339296.514321888 
 07/01  05:00:00,0.0,0.0,5993998.364779703 
 07/01  06:00:00,0.0,0.0,3339296.514321888 
 07/01  07:00:00,0.0,0.0,6241833.918539332 
 07/01  08:00:00,0.0,0.0,3339296.514321888 
 07/01  09:00:00,0.0,0.0,6408131.201654825 
 07/01  10:00:00,0.0,0.0,6407706.468163334 
 07/01  11:00:00,0.0,0.0,6068858.6202768795 
 07/01  12:00:00,0.0,0.0,3339296.514321888 
 07/01  13:00:00,0.0,0.0,6069197.876053436 
 07/01  14:00:00,0.0,0.0,3339296.514321888 
 07/01  15:00:00,0.0,0.0,3339296.514321888 
 07/01  16:00:00,0.0,0.0,6068830.983749533 
 07/01  17:00:00,0.0,0.0,3339296.514321888 
 07/01  18:00:00,0.0,0.0,6272621.587054251 
 07/01  19:00:00,0.0,0.0,6272913.885162506 
 07/01  20:00:00,0.0,0.0,6272823.108814411 
 07/01  21:00:00,0.0,0.0,3339296.514321888 
 07/01  22:00:00,1413634.7843846022,0.0,6241429.461034672 
 07/01  23:00:00,5501501.254050681,0.0,6241887.419037359 
 07/01  24:00:00,15588938.191576166,0.0,5585099.413844079 
 07/02  01:00:00,37830814.71749915,0.0,3938591.7728507994 
 07/02  02:00:00,51469160.24782092,0.0,3339296.514321888 
 07/02  03:00:00,56007200.3762513,0.0,3339296.514321888 
 07/02  04:00:00,49878210.08942436,0.0,5993988.992466841 
 07/02  05:00:00,36650421.58842745,0.0,3339296.514321888 
 07/02  06:00:00,14015425.991681535,0.0,3339296.514321888 
 07/02  07:00:00,213132.53917291283,0.0,6241279.064403307 
 07/02  08:00:00,0.0,0.0,6241420.351611498 
 07/02  09:00:00,0.0,0.0,6178372.549801992 
 07/02  10:00:00,0.0,0.0,5504664.475431203 
 07/02  11:00:00,0.0,0.0,4345089.084618468 
 07/02  12:00:00,0.0,0.0,3339296.514321888 
 07/02  13:00:00,0.0,0.0,6068869.522217613 
 07/02  14:00:00,0.0,0.0,3339296.514321888 
 07/02  15:00:00,0.0,0.0,6069196.742043922 
 07/02  16:00:00,0.0,0.0,3339296.514321888 
 07/02  17:00:00,0.0,0.0,5591300.782266824 
 07/02  18:00:00,0.0,0.0,3853167.7506070333 
 07/02  19:00:00,0.0,0.0,6272200.3677350655 
 07/02  20:00:00,0.0,0.0,6272316.030225474 
 07/02  21:00:00,0.0,0.0,6272432.716173725 
 07/02  22:00:00,0.0,0.0,3339296.514321888 
 07/02  23:00:00,0.0,0.0,6241495.751875224 
 07/02  24:00:00,0.0,0.0,6241489.587013844 
 07/03  01:00:00,759473.8061182562,0.0,3339296.514321888 
 07/03  02:00:00,10095109.170211885,0.0,3339296.514321888 
 07/03  03:00:00,23273425.217010755,0.0,5993846.942864358 
 07/03  04:00:00,33257411.047717214,0.0,3339296.514321888 
 07/03  05:00:00,36954869.17935705,0.0,3339296.514321888 
 07/03  06:00:00,18660646.51720555,0.0,3339296.514321888 
 07/03  07:00:00,188399.26738342992,0.0,6241928.9282990545 
 07/03  08:00:00,0.0,0.0,6241388.6351859905 
 07/03  09:00:00,0.0,0.0,6408223.9276112905 
 07/03  10:00:00,0.0,0.0,6407733.0425317865 
 07/03  11:00:00,0.0,0.0,3339296.514321888 
 07/03  12:00:00,0.0,0.0,6068656.043879106 
 07/03  13:00:00,0.0,0.0,3339296.514321888 
 07/03  14:00:00,0.0,0.0,3339296.514321888 
 07/03  15:00:00,0.0,0.0,6069225.914542366 
 07/03  16:00:00,0.0,0.0,3339296.514321888 
 07/03  17:00:00,0.0,0.0,6069152.272957077 
 07/03  18:00:00,0.0,0.0,5696878.6428565625 
 07/03  19:00:00,0.0,0.0,3914819.3004103373 
 07/03  20:00:00,0.0,0.0,6272196.655885052 
 07/03  21:00:00,0.0,0.0,6272418.38506533 
 07/03  22:00:00,0.0,0.0,6241390.900810979 
 07/03  23:00:00,0.0,0.0,3339296.514321888 
 07/03  24:00:00,0.0,0.0,6241282.834165892 
 07/04  01:00:00,0.0,0.0,3339296.514321888 
 07/04  02:00:00,0.0,0.0,5993945.864924833 
 07/04  03:00:00,0.0,0.0,3339296.514321888 
 07/04  04:00:00,4112299.4469631365,0.0,3339296.514321888 
 07/04  05:00:00,16333555.62392475,0.0,3339296.514321888 
 07/04  06:00:00,12060872.678927848,0.0,5993695.479341341 
 07/04  07:00:00,326225.91883599263,0.0,3520854.147792617 
 07/04  08:00:00,0.0,0.0,6059945.798636252 
 07/04  09:00:00,0.0,0.0,6407907.257741336 
 07/04  10:00:00,0.0,0.0,6407921.838342484 
 07/04  11:00:00,0.0,0.0,4679960.287395288 
 07/04  12:00:00,0.0,0.0,4727995.113571377 
 07/04  13:00:00,0.0,0.0,3339296.514321888 
 07/04  14:00:00,0.0,0.0,6069145.004527863 
 07/04  15:00:00,0.0,114276.14648515373,3339296.514321888 
 07/04  16:00:00,0.0,684818.1213263217,6069173.849157147 
 07/04  17:00:00,0.0,2333637.6704332014,3339296.514321888 
 07/04  18:00:00,0.0,1620291.2522267757,6272441.744814284 
 07/04  19:00:00,0.0,59995.09255604062,6272947.779827342 
 07/04  20:00:00,0.0,0.0,3339296.514321888 
 07/04  21:00:00,0.0,0.0,6272330.354039578 
 07/04  22:00:00,0.0,0.0,6241516.343453236 
 07/04  23:00:00,0.0,0.0,6241899.971831344 
 07/04  24:00:00,0.0,0.0,3339296.514321888 
 07/05  01:00:00,0.0,0.0,5993942.792877121 
 07/05  02:00:00,0.0,0.0,3339296.514321888 
 07/05  03:00:00,0.0,0.0,3339296.514321888 
 07/05  04:00:00,0.0,0.0,3658495.9346113317 
 07/05  05:00:00,0.0,0.0,5674551.116639677 
 07/05  06:00:00,0.0,0.0,3339296.514321888 
 07/05  07:00:00,0.0,0.0,6241412.787976649 
 07/05  08:00:00,0.0,0.0,4463716.291519858 
 07/05  09:00:00,0.0,0.0,5503932.991003577 
 07/05  10:00:00,0.0,0.0,6123943.352030052 
 07/05  11:00:00,0.0,5553870.500050375,6068821.394907396 
 07/05  12:00:00,0.0,23811223.502481356,3339296.514321888 
 07/05  13:00:00,0.0,35590809.55084942,6068595.444502084 
 07/05  14:00:00,0.0,45645505.11278322,3339296.514321888 
 07/05  15:00:00,0.0,52104103.22634421,6069055.317923143 
 07/05  16:00:00,0.0,52933400.28284043,3339296.514321888 
 07/05  17:00:00,0.0,51770699.598508,3339296.514321888 
 07/05  18:00:00,0.0,46466264.21662766,6272893.239707502 
 07/05  19:00:00,0.0,34609436.56107693,6272802.45643685 
 07/05  20:00:00,0.0,3088533.5509068733,6272452.0385877155 
 07/05  21:00:00,0.0,0.0,4808303.789004305 
 07/05  22:00:00,0.0,0.0,4787702.34270555 
 07/05  23:00:00,0.0,0.0,6241938.512601797 
 07/05  24:00:00,0.0,0.0,6241389.178719073 
 07/06  01:00:00,0.0,0.0,3339296.514321888 
 07/06  02:00:00,0.0,0.0,3339296.514321888 
 07/06  03:00:00,0.0,0.0,3339296.514321888 
 07/06  04:00:00,0.0,0.0,5993994.560518023 
 07/06  05:00:00,0.0,0.0,3339296.514321888 
 07/06  06:00:00,0.0,0.0,3339296.514321888 
 07/06  07:00:00,0.0,0.0,6241475.772821594 
 07/06  08:00:00,0.0,0.0,6241475.771359662 
 07/06  09:00:00,0.0,0.0,6407911.425013995 
 07/06  10:00:00,0.0,0.0,6407935.092932012 
 07/06  11:00:00,0.0,32121.846474925333,3339296.514321888 
 07/06  12:00:00,0.0,11590498.551144544,3339296.514321888 
 07/06  13:00:00,0.0,26584923.021449268,6069228.166165166 
 07/06  14:00:00,0.0,30962981.4187276,3339296.514321888 
 07/06  15:00:00,0.0,34602435.729072265,6069154.528147418 
 07/06  16:00:00,0.0,48023763.14221654,3339296.514321888 
 07/06  17:00:00,0.0,50972749.84857747,6068600.599743405 
 07/06  18:00:00,0.0,37662075.42159633,3339296.514321888 
 07/06  19:00:00,0.0,19938154.178621862,6272901.682532009 
 07/06  20:00:00,0.0,0.0,6272404.243856568 
 07/06  21:00:00,0.0,0.0,6272364.728369903 
 07/06  22:00:00,0.0,0.0,3742431.092123896 
 07/06  23:00:00,0.0,0.0,5838570.3728498835 
 07/06  24:00:00,0.0,0.0,6241574.489582308 
 07/07  01:00:00,0.0,0.0,3339296.514321888 
 07/07  02:00:00,0.0,0.0,3339296.514321888 
 07/07  03:00:00,0.0,0.0,5993787.195016125 
 07/07  04:00:00,0.0,0.0,3339296.514321888 
 07/07  05:00:00,0.0,0.0,3339296.514321888 
 07/07  06:00:00,0.0,0.0,5993904.482530922 
 07/07  07:00:00,0.0,0.0,3339296.514321888 
 07/07  08:00:00,0.0,0.0,6241275.435598517 
 07/07  09:00:00,0.0,0.0,6407686.403457878 
 07/07  10:00:00,0.0,0.0,6407848.817974353 
 07/07  11:00:00,0.0,0.0,3339296.514321888 
 07/07  12:00:00,0.0,0.0,6068825.583736505 
 07/07  13:00:00,0.0,0.0,3339296.514321888 
 07/07  14:00:00,0.0,0.0,6069174.6270845365 
 07/07  15:00:00,0.0,0.0,3339296.514321888 
 07/07  16:00:00,0.0,0.0,5221266.927443132 
 07/07  17:00:00,0.0,0.0,4186694.8474342404 
 07/07  18:00:00,0.0,0.0,6272081.923494693 
 07/07  19:00:00,0.0,0.0,4666643.146163564 
 07/07  20:00:00,0.0,0.0,4944864.405870657 
 07/07  21:00:00,0.0,0.0,6272491.150877299 
 07/07  22:00:00,0.0,0.0,6241922.784523753 
 07/07  23:00:00,0.0,0.0,4654432.478013234 
 07/07  24:00:00,0.0,0.0,4926146.522995397 
 07/08  01:00:00,0.0,0.0,5659568.146345146 
 07/08  02:00:00,0.0,0.0,3673426.4202424292 
 07/08  03:00:00,0.0,0.0,3339296.514321888 
 07/08  04:00:00,0.0,0.0,3339296.514321888 
 07/08  05:00:00,0.0,0.0,5993998.608915601 
 07/08  06:00:00,0.0,0.0,3339296.514321888 
 07/08  07:00:00,0.0,0.0,6241832.045557534 
 07/08  08:00:00,0.0,0.0,3339296.514321888 
 07/08  09:00:00,0.0,0.0,6408132.380104568 
 07/08  10:00:00,0.0,0.0,6407706.765270611 
 07/08  11:00:00,0.0,0.0,6068880.246211279 
 07/08  12:00:00,0.0,0.0,3339296.514321888 
 07/08  13:00:00,0.0,0.0,6069198.106811591 
 07/08  14:00:00,0.0,0.0,3339296.514321888 
 07/08  15:00:00,0.0,0.0,3339296.514321888 
 07/08  16:00:00,0.0,0.0,6068833.041862313 
 07/08  17:00:00,0.0,0.0,3339296.514321888 
 07/08  18:00:00,0.0,0.0,6272620.173406864 
 07/08  19:00:00,0.0,0.0,6272914.128074113 
 07/08  20:00:00,0.0,0.0,6272823.352946914 
 07/08  21:00:00,0.0,0.0,3339296.514321888 
 07/08  22:00:00,0.0,0.0,6241430.857487688 
 07/08  23:00:00,0.0,0.0,6241884.718719687 
 07/08  24:00:00,0.0,0.0,5588150.870914026 
 07/09  01:00:00,0.0,0.0,3935805.46711704 
 07/09  02:00:00,0.0,0.0,3339296.514321888 
 07/09  03:00:00,0.0,0.0,3339296.514321888 
 07/09  04:00:00,0.0,0.0,5993989.086904289 
 07/09  05:00:00,0.0,0.0,3339296.514321888 
 07/09  06:00:00,0.0,0.0,3339296.514321888 
 07/09  07:00:00,0.0,0.0,6241279.182147788 
 07/09  08:00:00,0.0,0.0,6241968.613616468 
 07/09  09:00:00,0.0,0.0,6178755.498006957 
 07/09  10:00:00,0.0,0.0,5504664.975777182 
 07/09  11:00:00,0.0,0.0,4344748.6167203225 
 07/09  12:00:00,0.0,0.0,3339296.514321888 
 07/09  13:00:00,0.0,0.0,6068869.322138401 
 07/09  14:00:00,0.0,0.0,3339296.514321888 
 07/09  15:00:00,0.0,0.0,6069196.788854152 
 07/09  16:00:00,0.0,0.0,3339296.514321888 
 07/09  17:00:00,0.0,0.0,5591863.774011178 
 07/09  18:00:00,0.0,0.0,3852564.2144904844 
 07/09  19:00:00,0.0,0.0,6272200.429645315 
 07/09  20:00:00,0.0,0.0,6272315.799373195 
 07/09  21:00:00,0.0,0.0,6272782.14457791 
 07/09  22:00:00,2482118.151715232,0.0,3339296.514321888 
 07/09  23:00:00,22206596.50810113,0.0,6241495.346913438 
 07/09  24:00:00,21755836.53152311,0.0,6241774.723091213 
 07/10  01:00:00,8997382.89635273,0.0,3339296.514321888 
 07/10  02:00:00,2071566.2022618242,0.0,3339296.514321888 
 07/10  03:00:00,9271305.104878446,0.0,5993850.31959579 
 07/10  04:00:00,18159653.94181601,0.0,3339296.514321888 
 07/10  05:00:00,15446665.80510863,0.0,3339296.514321888 
 07/10  06:00:00,4989712.61359787,0.0,3339296.514321888 
 07/10  07:00:00,153426.52242395317,0.0,6241928.763655825 
 07/10  08:00:00,0.0,0.0,6241388.655580165 
 07/10  09:00:00,0.0,0.0,6407903.663163837 
 07/10  10:00:00,0.0,0.0,6407732.744174631 
 07/10  11:00:00,0.0,0.0,3339296.514321888 
 07/10  12:00:00,0.0,0.0,6068656.9528194 
 07/10  13:00:00,0.0,0.0,3339296.514321888 
 07/10  14:00:00,0.0,0.0,3339296.514321888 
 07/10  15:00:00,0.0,0.0,6069225.700666619 
 07/10  16:00:00,0.0,0.0,3339296.514321888 
 07/10  17:00:00,0.0,0.0,6069152.030185478 
 07/10  18:00:00,0.0,0.0,5693996.1241686735 
 07/10  19:00:00,0.0,0.0,3917723.3224375565 
 07/10  20:00:00,0.0,0.0,6272196.54349507 
 07/10  21:00:00,0.0,0.0,6272342.654083539 
 07/10  22:00:00,0.0,0.0,6241922.03307686 
 07/10  23:00:00,440435.54268999724,0.0,3339296.514321888 
 07/10  24:00:00,999447.8750387897,0.0,6241283.399370475 
 07/11  01:00:00,1852026.327978514,0.0,3339296.514321888 
 07/11  02:00:00,7008595.731341899,0.0,5993945.457586534 
 07/11  03:00:00,14295748.873600915,0.0,3339296.514321888 
 07/11  04:00:00,32245070.95389966,0.0,3339296.514321888 
 07/11  05:00:00,31878489.258509964,0.0,3339296.514321888 
 07/11  06:00:00,22989101.383359082,0.0,5993702.777115611 
 07/11  07:00:00,18188643.69563726,0.0,3517403.047833061 
 07/11  08:00:00,0.0,0.0,6063012.991628284 
 07/11  09:00:00,0.0,0.0,6408472.4123611115 
 07/11  10:00:00,0.0,0.0,6408325.704226961 
 07/11  11:00:00,0.0,0.0,4676912.05563302 
 07/11  12:00:00,0.0,0.0,4730981.39853086 
 07/11  13:00:00,0.0,0.0,3339296.514321888 
 07/11  14:00:00,0.0,0.0,6069147.8889879845 
 07/11  15:00:00,0.0,0.0,3339296.514321888 
 07/11  16:00:00,0.0,0.0,6069173.640475925 
 07/11  17:00:00,0.0,0.0,3339296.514321888 
 07/11  18:00:00,0.0,0.0,6272442.739317395 
 07/11  19:00:00,0.0,0.0,6272947.558436235 
 07/11  20:00:00,0.0,0.0,3339296.514321888 
 07/11  21:00:00,0.0,0.0,6272856.811574079 
 07/11  22:00:00,0.0,0.0,6241422.512460131 
 07/11  23:00:00,0.0,0.0,6241901.313121101 
 07/11  24:00:00,0.0,0.0,3339296.514321888 
 07/12  01:00:00,2617635.1387728676,0.0,5993942.642310368 
 07/12  02:00:00,25725949.897934694,0.0,3339296.514321888 
 07/12  03:00:00,34898178.30070492,0.0,3339296.514321888 
 07/12  04:00:00,29543588.985692333,0.0,3654168.064834566 
 07/12  05:00:00,28200555.03469169,0.0,5678881.913199956 
 07/12  06:00:00,28893007.167428814,0.0,3339296.514321888 
 07/12  07:00:00,27007930.981196884,0.0,6241901.160454925 
 07/12  08:00:00,0.0,0.0,4462636.388163942 
 07/12  09:00:00,0.0,0.0,5503555.023697 
 07/12  10:00:00,0.0,0.0,6125702.808075421 
 07/12  11:00:00,0.0,0.0,6069108.280915193 
 07/12  12:00:00,0.0,0.0,3339296.514321888 
 07/12  13:00:00,0.0,0.0,6068595.336503353 
 07/12  14:00:00,0.0,0.0,3339296.514321888 
 07/12  15:00:00,0.0,0.0,6069059.012133943 
 07/12  16:00:00,0.0,0.0,3339296.514321888 
 07/12  17:00:00,0.0,0.0,3339296.514321888 
 07/12  18:00:00,0.0,0.0,6272892.934290841 
 07/12  19:00:00,0.0,0.0,6272428.457858417 
 07/12  20:00:00,26104914.408491805,0.0,6272333.080094952 
 07/12  21:00:00,32139981.204030927,0.0,4806189.371920461 
 07/12  22:00:00,48415594.30687423,0.0,4789654.585404605 
 07/12  23:00:00,54379128.49179064,0.0,6241938.292045081 
 07/12  24:00:00,50876191.95718637,0.0,6241269.67126243 
 07/13  01:00:00,54719338.644574225,0.0,3339296.514321888 
 07/13  02:00:00,53116564.0709572,0.0,3339296.514321888 
 07/13  03:00:00,48483370.491768904,0.0,3339296.514321888 
 07/13  04:00:00,58150633.871789016,0.0,5993994.286562549 
 07/13  05:00:00,62572733.987442054,0.0,3339296.514321888 
 07/13  06:00:00,60155979.321367174,0.0,3339296.514321888 
 07/13  07:00:00,45728391.564280294,0.0,6241632.238533055 
 07/13  08:00:00,0.0,0.0,6241475.805529159 
 07/13  09:00:00,0.0,0.0,6407912.682345752 
 07/13  10:00:00,0.0,0.0,6408487.659026357 
 07/13  11:00:00,0.0,0.0,3339296.514321888 
 07/13  12:00:00,0.0,0.0,3339296.514321888 
 07/13  13:00:00,0.0,0.0,6069227.748475201 
 07/13  14:00:00,0.0,0.0,3339296.514321888 
 07/13  15:00:00,0.0,0.0,6069154.104363872 
 07/13  16:00:00,0.0,0.0,3339296.514321888 
 07/13  17:00:00,0.0,0.0,6068599.993507991 
 07/13  18:00:00,0.0,0.0,3339296.514321888 
 07/13  19:00:00,0.0,0.0,6272901.184250331 
 07/13  20:00:00,6411.752620534991,0.0,6272405.516278284 
 07/13  21:00:00,15723639.657574732,0.0,6272362.757407165 
 07/13  22:00:00,34950287.35997486,0.0,3738647.403852801 
 07/13  23:00:00,37818822.985533,0.0,5842323.518088024 
 07/13  24:00:00,35188011.22749371,0.0,6241572.147776239 
 07/14  01:00:00,32953158.355954804,0.0,3339296.514321888 
 07/14  02:00:00,34560105.84686942,0.0,3339296.514321888 
 07/14  03:00:00,42401752.90903218,0.0,5993779.534348285 
 07/14  04:00:00,51774394.23181878,0.0,3339296.514321888 
 07/14  05:00:00,56144312.49972293,0.0,3339296.514321888 
 07/14  06:00:00,56756860.7735363,0.0,5993913.1173485555 
 07/14  07:00:00,31069595.698626906,0.0,3339296.514321888 
 07/14  08:00:00,0.0,0.0,6241426.054351734 
 07/14  09:00:00,0.0,0.0,6407686.109728508 
 07/14  10:00:00,0.0,0.0,6407850.141072409 
 07/14  11:00:00,0.0,0.0,3339296.514321888 
 07/14  12:00:00,0.0,0.0,6069140.984273244 
 07/14  13:00:00,0.0,0.0,3339296.514321888 
 07/14  14:00:00,0.0,0.0,6069174.114724718 
