Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),SCENARIO_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 02/11  15:00:00,,,,,,,,,,0.0,0.0,3189789.34720611 
 02/11  16:00:00,,,,,,,,,,0.0,0.0,5919325.25377042 
 02/11  17:00:00,,,,,,,,,,0.0,0.0,3189789.34720611 
 02/11  18:00:00,,,,,,,,,,0.0,0.0,6123113.438159678 
 02/11  19:00:00,,,,,,,,,,0.0,0.0,6123406.892334659 
 02/11  20:00:00,,,,,,,,,,92272616.70637044,0.0,6123316.058967682 
 02/11  21:00:00,,,,,,,,,,86165004.5708124,0.0,3189789.34720611 
 02/11  22:00:00,,,,,,,,,,79416825.7231525,0.0,6091923.1873211395 
 02/11  23:00:00,,,,,,,,,,74672259.92846957,0.0,6092378.508184301 
 02/11  24:00:00,9.319270833333333,8.273437500000002,8.770682128840425,21.760416666666668,1.3333333333333333,169.35897707222531,-12.612599255969664,35451757.32086055,0.0,74634659.70462218,0.0,5437557.057521939 
 02/12  01:00:00,,,,,,,,,,74905736.95921892,0.0,3787290.521452472 
 02/12  02:00:00,,,,,,,,,,79017502.47346127,0.0,3189789.34720611 
 02/12  03:00:00,,,,,,,,,,81398665.28636922,0.0,3189789.34720611 
 02/12  04:00:00,,,,,,,,,,85581954.92217155,0.0,5844481.889253095 
 02/12  05:00:00,,,,,,,,,,90229083.45714094,0.0,3189789.34720611 
 02/12  06:00:00,,,,,,,,,,95779698.28654379,0.0,3189789.34720611 
 02/12  07:00:00,,,,,,,,,,102023009.81509206,0.0,6091771.970802467 
 02/12  08:00:00,,,,,,,,,,108082.12010322,0.0,6092461.342905078 
 02/12  09:00:00,,,,,,,,,,166455.3037279459,0.0,6028567.240171896 
 02/12  10:00:00,,,,,,,,,,160379.40380675488,0.0,5355156.917951144 
 02/12  11:00:00,,,,,,,,,,0.0,0.0,4195847.027330282 
 02/12  12:00:00,,,,,,,,,,0.0,0.0,3189789.34720611 
 02/12  13:00:00,,,,,,,,,,0.0,0.0,5919362.518333551 
 02/12  14:00:00,,,,,,,,,,0.0,0.0,3189789.34720611 
 02/12  15:00:00,,,,,,,,,,0.0,0.0,5919689.579811433 
 02/12  16:00:00,,,,,,,,,,279362.0240870091,0.0,3189789.34720611 
 02/12  17:00:00,,,,,,,,,,14830199.274725683,0.0,5441747.263707766 
 02/12  18:00:00,,,,,,,,,,35765924.95221908,0.0,3703710.4230087623 
 02/12  19:00:00,,,,,,,,,,42877694.72582125,0.0,6122693.200242626 
 02/12  20:00:00,,,,,,,,,,159858908.47595885,0.0,6122809.051031159 
 02/12  21:00:00,,,,,,,,,,164881056.63823763,0.0,6123275.899100337 
 02/12  22:00:00,,,,,,,,,,170278314.22483236,0.0,3189789.34720611 
 02/12  23:00:00,,,,,,,,,,174597806.02685884,0.0,6091987.91051974 
 02/12  24:00:00,9.856770833333334,8.734895833333333,9.253916670333405,20.763020833333332,1.4270833333333333,169.3549337060084,-12.323487591745144,34106842.054982334,0.0,184447855.55483627,0.0,6092267.971878549 
 02/13  01:00:00,,,,,,,,,,194981381.63388368,0.0,3189789.34720611 
 02/13  02:00:00,,,,,,,,,,196086366.90679306,0.0,3189789.34720611 
 02/13  03:00:00,,,,,,,,,,188053948.8237749,0.0,5844344.308486747 
 02/13  04:00:00,,,,,,,,,,190556721.9654077,0.0,3189789.34720611 
 02/13  05:00:00,,,,,,,,,,188628772.4190667,0.0,3189789.34720611 
 02/13  06:00:00,,,,,,,,,,181674983.94355726,0.0,3189789.34720611 
 02/13  07:00:00,,,,,,,,,,182733552.84695745,0.0,6092421.533951467 
 02/13  08:00:00,,,,,,,,,,84848647.24511462,0.0,6091769.052628955 
 02/13  09:00:00,,,,,,,,,,99235064.71683681,0.0,6258715.4470227705 
 02/13  10:00:00,,,,,,,,,,86779133.97932902,0.0,6258225.456848754 
 02/13  11:00:00,,,,,,,,,,67310896.17419861,0.0,3189789.34720611 
 02/13  12:00:00,,,,,,,,,,54723247.367944926,0.0,5919149.995584548 
 02/13  13:00:00,,,,,,,,,,49913909.77771728,0.0,3189789.34720611 
 02/13  14:00:00,,,,,,,,,,44959285.080429964,0.0,3189789.34720611 
 02/13  15:00:00,,,,,,,,,,35677818.64534645,0.0,5919718.511529999 
 02/13  16:00:00,,,,,,,,,,38794284.26851779,0.0,3189789.34720611 
 02/13  17:00:00,,,,,,,,,,49067206.26114073,0.0,5919644.865838068 
 02/13  18:00:00,,,,,,,,,,71309744.44957742,0.0,5545331.720275748 
 02/13  19:00:00,,,,,,,,,,97698927.27701104,0.0,3767350.8463401366 
 02/13  20:00:00,,,,,,,,,,220100350.70199898,0.0,6122566.998279506 
 02/13  21:00:00,,,,,,,,,,220598180.65138376,0.0,6122835.123319795 
 02/13  22:00:00,,,,,,,,,,230065634.74295658,0.0,6092414.9696765775 
 02/13  23:00:00,,,,,,,,,,252450732.19719413,0.0,3189789.34720611 
 02/13  24:00:00,5.625,4.756770833333333,5.229393869972142,29.924479166666668,160.64322916666666,169.35378474800333,-12.030885730285165,33650292.66834659,0.0,265830286.12040395,0.0,6091776.107043123 
 02/14  01:00:00,,,,,,,,,,268089667.91270372,0.0,3189789.34720611 
 02/14  02:00:00,,,,,,,,,,262444364.638884,0.0,5844438.376144882 
 02/14  03:00:00,,,,,,,,,,258558937.03096515,0.0,3189789.34720611 
 02/14  04:00:00,,,,,,,,,,254652355.03124714,0.0,3189789.34720611 
 02/14  05:00:00,,,,,,,,,,257002805.95843554,0.0,3189789.34720611 
 02/14  06:00:00,,,,,,,,,,263373543.7867849,0.0,5844193.976908974 
 02/14  07:00:00,,,,,,,,,,266664905.77457997,0.0,3368798.3845957955 
 02/14  08:00:00,,,,,,,,,,155028300.88418493,0.0,5912404.68678043 
 02/14  09:00:00,,,,,,,,,,159082969.06225833,0.0,6258965.371748608 
 02/14  10:00:00,,,,,,,,,,157809703.82928815,0.0,6258818.66792406 
 02/14  11:00:00,,,,,,,,,,144043565.17134193,0.0,4529517.902547071 
 02/14  12:00:00,,,,,,,,,,127323503.8097809,0.0,4579361.108421985 
 02/14  13:00:00,,,,,,,,,,112692330.94212028,0.0,3189789.34720611 
 02/14  14:00:00,,,,,,,,,,94627525.78733012,0.0,5919638.571800455 
 02/14  15:00:00,,,,,,,,,,79131240.89397308,0.0,3189789.34720611 
 02/14  16:00:00,,,,,,,,,,69968894.27907583,0.0,5919666.622035246 
 02/14  17:00:00,,,,,,,,,,66489020.77564448,0.0,3189789.34720611 
 02/14  18:00:00,,,,,,,,,,91539477.86785409,0.0,6122934.829669366 
 02/14  19:00:00,,,,,,,,,,111743703.37642008,0.0,6123440.543091162 
 02/14  20:00:00,,,,,,,,,,248085190.01833487,0.0,3189789.34720611 
 02/14  21:00:00,,,,,,,,,,262076904.62324026,0.0,6123349.73522998 
 02/14  22:00:00,,,,,,,,,,261481795.61868364,0.0,6091915.755943142 
 02/14  23:00:00,,,,,,,,,,266523098.28310618,0.0,6092393.28585387 
 02/14  24:00:00,2.9552083333333337,2.5783382187269392,2.7733808359709755,42.635416666666664,40.205729166666664,169.3555017622922,-11.734895856623579,33428697.849543046,0.0,275777468.2291516,0.0,3189789.34720611 
 02/15  01:00:00,,,,,,,,,,281878205.419171,0.0,5844435.561227582 
 02/15  02:00:00,,,,,,,,,,287309319.40324944,0.0,3189789.34720611 
 02/15  03:00:00,,,,,,,,,,291564297.7119514,0.0,3189789.34720611 
 02/15  04:00:00,,,,,,,,,,293920816.5315959,0.0,3507442.279914747 
 02/15  05:00:00,,,,,,,,,,301719224.4256107,0.0,5526591.485428179 
 02/15  06:00:00,,,,,,,,,,305929575.4409299,0.0,3189789.34720611 
 02/15  07:00:00,,,,,,,,,,308364776.0606712,0.0,6092394.101785248 
 02/15  08:00:00,,,,,,,,,,192092683.92810237,0.0,4314033.531706528 
 02/15  09:00:00,,,,,,,,,,190931762.78518406,0.0,5354047.899896178 
 02/15  10:00:00,,,,,,,,,,180822882.8656577,0.0,5975238.648660257 
 02/15  11:00:00,,,,,,,,,,122603935.27178998,0.0,5919603.053941708 
 02/15  12:00:00,,,,,,,,,,79942066.84223619,0.0,3189789.34720611 
 02/15  13:00:00,,,,,,,,,,35758486.636800565,0.0,5919088.218109768 
 02/15  14:00:00,,,,,,,,,,5321051.578512884,0.0,3189789.34720611 
 02/15  15:00:00,,,,,,,,,,5344.997633931553,0.0,5919550.003955803 
 02/15  16:00:00,,,,,,,,,,0.0,0.0,3189789.34720611 
 02/15  17:00:00,,,,,,,,,,322117.27615290304,0.0,3189789.34720611 
 02/15  18:00:00,,,,,,,,,,25193381.96483425,0.0,6123385.913043441 
 02/15  19:00:00,,,,,,,,,,62050609.81209236,0.0,6123295.119550141 
 02/15  20:00:00,,,,,,,,,,202645808.70795938,0.0,6122826.515665585 
 02/15  21:00:00,,,,,,,,,,209893304.92245877,0.0,4658131.0387418885 
 02/15  22:00:00,,,,,,,,,,211806880.11343813,0.0,4638713.780114281 
 02/15  23:00:00,,,,,,,,,,233935535.66979682,0.0,6092431.2826502435 
 02/15  24:00:00,4.0484374999999995,2.2995915386040706,3.2591266090222413,28.03125,175.234375,169.36005320771713,-11.435620488814811,35996896.77176238,0.0,245645808.447344,0.0,6091762.4367371565 
 02/16  01:00:00,,,,,,,,,,234971191.25132477,0.0,3189789.34720611 
 02/16  02:00:00,,,,,,,,,,237209505.91480815,0.0,3189789.34720611 
 02/16  03:00:00,,,,,,,,,,262112773.87041807,0.0,3189789.34720611 
 02/16  04:00:00,,,,,,,,,,287204752.88921195,0.0,5844487.265869204 
 02/16  05:00:00,,,,,,,,,,274345762.3785257,0.0,3189789.34720611 
 02/16  06:00:00,,,,,,,,,,283463982.9576586,0.0,3189789.34720611 
 02/16  07:00:00,,,,,,,,,,289237490.05112374,0.0,6092124.101193929 
 02/16  08:00:00,,,,,,,,,,166927947.34558457,0.0,6092104.2059054 
 02/16  09:00:00,,,,,,,,,,165075294.6015959,0.0,6258405.016949821 
 02/16  10:00:00,,,,,,,,,,157666919.59054965,0.0,6258980.625980314 
 02/16  11:00:00,,,,,,,,,,135375521.05186877,0.0,3189789.34720611 
 02/16  12:00:00,,,,,,,,,,122379980.53030418,0.0,3189789.34720611 
 02/16  13:00:00,,,,,,,,,,114471330.75668496,0.0,5919720.771609088 
 02/16  14:00:00,,,,,,,,,,116545138.92042308,0.0,3189789.34720611 
 02/16  15:00:00,,,,,,,,,,114626154.58502035,0.0,5919647.127645114 
 02/16  16:00:00,,,,,,,,,,109196318.59712632,0.0,3189789.34720611 
 02/16  17:00:00,,,,,,,,,,111634815.81056699,0.0,5919093.116970217 
 02/16  18:00:00,,,,,,,,,,111703671.89739422,0.0,3189789.34720611 
 02/16  19:00:00,,,,,,,,,,109460825.23148656,0.0,6123394.274293462 
 02/16  20:00:00,,,,,,,,,,221761082.16484368,0.0,6123303.435654974 
 02/16  21:00:00,,,,,,,,,,212976285.66158402,0.0,6122856.58907133 
 02/16  22:00:00,,,,,,,,,,204917343.80510077,0.0,3591456.946317796 
 02/16  23:00:00,,,,,,,,,,204836198.01400533,0.0,5690497.975829093 
 02/16  24:00:00,3.027604166666667,2.6546875,2.8794051600349255,33.6796875,16.1484375,169.3674045305459,-11.1331624222801,33651978.30901564,0.0,211245174.2307192,0.0,6092066.417613177 
 02/17  01:00:00,,,,,,,,,,222009401.50658166,0.0,3189789.34720611 
 02/17  02:00:00,,,,,,,,,,233834971.153778,0.0,3189789.34720611 
 02/17  03:00:00,,,,,,,,,,236738923.55946004,0.0,5844277.090641608 
 02/17  04:00:00,,,,,,,,,,227592529.0887538,0.0,3189789.34720611 
 02/17  05:00:00,,,,,,,,,,221328684.080676,0.0,3189789.34720611 
 02/17  06:00:00,,,,,,,,,,218183487.76752415,0.0,5844400.475642826 
 02/17  07:00:00,,,,,,,,,,217678732.2950402,0.0,3189789.34720611 
 02/17  08:00:00,,,,,,,,,,103379103.55452582,0.0,6091710.200510552 
 02/17  09:00:00,,,,,,,,,,106481760.36864674,0.0,6258179.1283540055 
 02/17  10:00:00,,,,,,,,,,105962697.86174597,0.0,6258342.146680715 
 02/17  11:00:00,,,,,,,,,,104156532.18975785,0.0,3189789.34720611 
 02/17  12:00:00,,,,,,,,,,106354052.44057016,0.0,5919630.114315631 
 02/17  13:00:00,,,,,,,,,,108103898.30556911,0.0,3189789.34720611 
 02/17  14:00:00,,,,,,,,,,104877074.94033393,0.0,5919667.228897845 
 02/17  15:00:00,,,,,,,,,,98358575.97266814,0.0,3189789.34720611 
 02/17  16:00:00,,,,,,,,,,95794665.61064458,0.0,5068468.620763397 
 02/17  17:00:00,,,,,,,,,,96166726.86603844,0.0,4040477.832283546 
 02/17  18:00:00,,,,,,,,,,102443296.01019612,0.0,6122773.230580792 
 02/17  19:00:00,,,,,,,,,,112110742.64921089,0.0,4515180.380938796 
 02/17  20:00:00,,,,,,,,,,237942643.41157988,0.0,4797018.667186076 
 02/17  21:00:00,,,,,,,,,,244822960.92647445,0.0,6122984.261564553 
 02/17  22:00:00,,,,,,,,,,255078568.1786452,0.0,6092415.547443813 
 02/17  23:00:00,,,,,,,,,,255838133.1329956,0.0,4504433.054648591 
 02/17  24:00:00,3.9760416666666667,2.941145833333333,3.511906070886853,38.682291666666664,44.950520833333336,169.37751826031527,-10.827624676069997,33426414.08952608,0.0,256224787.44949225,0.0,4777131.674318427 
 02/18  01:00:00,,,,,,,,,,266885296.42961198,0.0,5508632.722704737 
 02/18  02:00:00,,,,,,,,,,265080862.77207077,0.0,3525346.62203858 
 02/18  03:00:00,,,,,,,,,,256851790.2315584,0.0,3189789.34720611 
 02/18  04:00:00,,,,,,,,,,248394247.47100326,0.0,3189789.34720611 
 02/18  05:00:00,,,,,,,,,,244527432.2467247,0.0,5844491.381411951 
 02/18  06:00:00,,,,,,,,,,249045546.51741704,0.0,3189789.34720611 
 02/18  07:00:00,,,,,,,,,,244399156.4023534,0.0,6092325.296836451 
 02/18  08:00:00,,,,,,,,,,124233556.00658423,0.0,3189789.34720611 
 02/18  09:00:00,,,,,,,,,,121429503.51752499,0.0,6258624.736249499 
 02/18  10:00:00,,,,,,,,,,103188896.8504715,0.0,6258199.480565285 
 02/18  11:00:00,,,,,,,,,,80102115.70533901,0.0,5919350.07741094 
 02/18  12:00:00,,,,,,,,,,67737116.99118923,0.0,3189789.34720611 
 02/18  13:00:00,,,,,,,,,,55100368.14538124,0.0,5919690.846432433 
 02/18  14:00:00,,,,,,,,,,56140547.06972424,0.0,3189789.34720611 
 02/18  15:00:00,,,,,,,,,,62889420.99258244,0.0,3189789.34720611 
 02/18  16:00:00,,,,,,,,,,66817205.90493961,0.0,5919325.118847372 
 02/18  17:00:00,,,,,,,,,,69589349.85237013,0.0,3189789.34720611 
 02/18  18:00:00,,,,,,,,,,74104189.17493474,0.0,6123113.531287227 
 02/18  19:00:00,,,,,,,,,,82201532.0781879,0.0,6123406.872699618 
 02/18  20:00:00,,,,,,,,,,201239099.54477853,0.0,6123316.039319193 
 02/18  21:00:00,,,,,,,,,,203224039.96618176,0.0,3189789.34720611 
 02/18  22:00:00,,,,,,,,,,205453107.30555093,0.0,6091923.122204529 
 02/18  23:00:00,,,,,,,,,,208118512.3264098,0.0,6092378.629296452 
 02/18  24:00:00,4.677604166666666,3.4395833333333345,4.101797503457677,40.263020833333336,64.99479166666667,169.3903541084497,-10.519110441084042,35451634.09546788,0.0,209682805.64122558,0.0,5437420.281307245 
 02/19  01:00:00,,,,,,,,,,213965620.58073992,0.0,3787415.4122371837 
 02/19  02:00:00,,,,,,,,,,222330473.1210519,0.0,3189789.34720611 
 02/19  03:00:00,,,,,,,,,,225497395.29054403,0.0,3189789.34720611 
 02/19  04:00:00,,,,,,,,,,232264771.75758153,0.0,5844481.883678159 
 02/19  05:00:00,,,,,,,,,,232671170.60901067,0.0,3189789.34720611 
 02/19  06:00:00,,,,,,,,,,229099270.9838337,0.0,3189789.34720611 
 02/19  07:00:00,,,,,,,,,,224424277.67672157,0.0,6091771.963842755 
 02/19  08:00:00,,,,,,,,,,110548611.01161641,0.0,6092461.361400723 
 02/19  09:00:00,,,,,,,,,,103951399.71174851,0.0,6028686.167562202 
 02/19  10:00:00,,,,,,,,,,90454053.86215934,0.0,5355157.071579222 
 02/19  11:00:00,,,,,,,,,,83857098.54892634,0.0,4195741.298294589 
 02/19  12:00:00,,,,,,,,,,92109965.38679533,0.0,3189789.34720611 
 02/19  13:00:00,,,,,,,,,,96780184.0828479,0.0,5919362.451443836 
 02/19  14:00:00,,,,,,,,,,86031659.53550038,0.0,3189789.34720611 
 02/19  15:00:00,,,,,,,,,,82551286.29150745,0.0,5919689.595621457 
 02/19  16:00:00,,,,,,,,,,86636284.09151886,0.0,3189789.34720611 
 02/19  17:00:00,,,,,,,,,,95247667.66951548,0.0,5442072.513809467 
 02/19  18:00:00,,,,,,,,,,99599083.53034009,0.0,3703360.7102040416 
 02/19  19:00:00,,,,,,,,,,92830942.94385354,0.0,6122693.228854151 
 02/19  20:00:00,,,,,,,,,,198916981.32444352,0.0,6122808.917558193 
 02/19  21:00:00,,,,,,,,,,190966425.9178358,0.0,6123275.5964000095 
 02/19  22:00:00,,,,,,,,,,186622308.84812137,0.0,3189789.34720611 
 02/19  23:00:00,,,,,,,,,,187928080.43570718,0.0,6091988.099910622 
 02/19  24:00:00,4.858854166666666,3.896874999999999,4.492632256832342,36.934895833333336,65.05208333333333,169.4058690692548,-10.207723030282876,34106943.944901444,0.0,195399564.35215807,0.0,6092267.666124977 
 02/20  01:00:00,,,,,,,,,,198598904.4872396,0.0,3189789.34720611 
 02/20  02:00:00,,,,,,,,,,199467990.20238096,0.0,3189789.34720611 
 02/20  03:00:00,,,,,,,,,,212695955.02386868,0.0,5844343.475155884 
 02/20  04:00:00,,,,,,,,,,219014397.96653163,0.0,3189789.34720611 
 02/20  05:00:00,,,,,,,,,,222897884.61595497,0.0,3189789.34720611 
 02/20  06:00:00,,,,,,,,,,223250330.57360142,0.0,3189789.34720611 
 02/20  07:00:00,,,,,,,,,,219126187.6877657,0.0,6092421.576185804 
 02/20  08:00:00,,,,,,,,,,104081926.45502065,0.0,6091769.009567898 
 02/20  09:00:00,,,,,,,,,,99561624.80960798,0.0,6258715.6619612835 
 02/20  10:00:00,,,,,,,,,,89447086.86060148,0.0,6258225.519296625 
 02/20  11:00:00,,,,,,,,,,82490855.39371708,0.0,3189789.34720611 
 02/20  12:00:00,,,,,,,,,,70532057.54911532,0.0,5919149.801690714 
 02/20  13:00:00,,,,,,,,,,56731419.12292806,0.0,3189789.34720611 
 02/20  14:00:00,,,,,,,,,,48850159.77853237,0.0,3189789.34720611 
 02/20  15:00:00,,,,,,,,,,47064477.9079295,0.0,5919718.541712876 
 02/20  16:00:00,,,,,,,,,,51932008.029398635,0.0,3189789.34720611 
 02/20  17:00:00,,,,,,,,,,59587162.933447674,0.0,5919644.902317159 
 02/20  18:00:00,,,,,,,,,,69428007.55874121,0.0,5545680.271984136 
 02/20  19:00:00,,,,,,,,,,78301090.4554969,0.0,3767002.479517006 
 02/20  20:00:00,,,,,,,,,,196772113.0232932,0.0,6122566.894219406 
 02/20  21:00:00,,,,,,,,,,198099461.75872934,0.0,6122834.969860364 
 02/20  22:00:00,,,,,,,,,,201889658.13321558,0.0,6092415.006987838 
 02/20  23:00:00,,,,,,,,,,197672383.46365917,0.0,3189789.34720611 
 02/20  24:00:00,5.528645833333332,4.298958333333334,4.94913360066598,43.591145833333336,54.622395833333336,169.4240175228916,-9.893565830920625,33650291.97106138,0.0,202402278.54255074,0.0,6091776.051607847 
 02/21  01:00:00,,,,,,,,,,200984653.23497197,0.0,3189789.34720611 
 02/21  02:00:00,,,,,,,,,,198200253.69205797,0.0,5844438.424584242 
 02/21  03:00:00,,,,,,,,,,197325490.4358258,0.0,3189789.34720611 
 02/21  04:00:00,,,,,,,,,,196253845.3487566,0.0,3189789.34720611 
 02/21  05:00:00,,,,,,,,,,190115161.8062851,0.0,3189789.34720611 
 02/21  06:00:00,,,,,,,,,,182921711.2940933,0.0,5844193.291520633 
 02/21  07:00:00,,,,,,,,,,177995845.52678996,0.0,3369174.1556912838 
 02/21  08:00:00,,,,,,,,,,62565668.89156059,0.0,5912028.857920956 
 02/21  09:00:00,,,,,,,,,,66367268.02658409,0.0,6258965.418008892 
 02/21  10:00:00,,,,,,,,,,68612519.0404908,0.0,6258818.710169766 
 02/21  11:00:00,,,,,,,,,,64409300.76725359,0.0,4530191.430737512 
 02/21  12:00:00,,,,,,,,,,53102383.56925167,0.0,4578687.552449914 
 02/21  13:00:00,,,,,,,,,,41281983.26070765,0.0,3189789.34720611 
 02/21  14:00:00,,,,,,,,,,28509236.22761309,0.0,5919638.003737848 
 02/21  15:00:00,,,,,,,,,,27866297.822271343,0.0,3189789.34720611 
 02/21  16:00:00,,,,,,,,,,40906428.51868631,0.0,5919666.672031254 
 02/21  17:00:00,,,,,,,,,,51715614.85954103,0.0,3189789.34720611 
 02/21  18:00:00,,,,,,,,,,57038368.940272145,0.0,6122934.633376531 
 02/21  19:00:00,,,,,,,,,,63136676.72192004,0.0,6123440.5967965 
 02/21  20:00:00,,,,,,,,,,182898758.16190082,0.0,3189789.34720611 
 02/21  21:00:00,,,,,,,,,,185575394.6506015,0.0,6123349.788972076 
 02/21  22:00:00,,,,,,,,,,189298851.26986673,0.0,6091915.92704979 
 02/21  23:00:00,,,,,,,,,,195549431.9592282,0.0,6092392.949757092 
 02/21  24:00:00,6.438541666666666,5.322916666666665,5.899016977662138,26.0625,36.296875,169.44475133994356,-9.576742258819673,33428696.58424138,0.0,200744855.56846195,0.0,3189789.34720611 
 02/22  01:00:00,,,,,,,,,,203972428.12448466,0.0,5844435.609771604 
 02/22  02:00:00,,,,,,,,,,207261286.61352533,0.0,3189789.34720611 
 02/22  03:00:00,,,,,,,,,,207102459.98124638,0.0,3189789.34720611 
 02/22  04:00:00,,,,,,,,,,202573695.74725658,0.0,3508528.295215996 
 02/22  05:00:00,,,,,,,,,,198999176.49014553,0.0,5525504.728008116 
 02/22  06:00:00,,,,,,,,,,192266987.3325184,0.0,3189789.34720611 
 02/22  07:00:00,,,,,,,,,,191718905.13780278,0.0,6092394.146056708 
 02/22  08:00:00,,,,,,,,,,81054726.54753141,0.0,4314408.471152057 
 02/22  09:00:00,,,,,,,,,,81441289.53553186,0.0,5354047.912969224 
 02/22  10:00:00,,,,,,,,,,75993107.67075244,0.0,5974841.884063499 
 02/22  11:00:00,,,,,,,,,,65228254.29742644,0.0,5919603.854573922 
 02/22  12:00:00,,,,,,,,,,54098640.8733526,0.0,3189789.34720611 
 02/22  13:00:00,,,,,,,,,,45885670.6472843,0.0,5919088.243123466 
 02/22  14:00:00,,,,,,,,,,45707213.56008063,0.0,3189789.34720611 
 02/22  15:00:00,,,,,,,,,,48384615.29422628,0.0,5919549.243116047 
 02/22  16:00:00,,,,,,,,,,51558926.05049653,0.0,3189789.34720611 
 02/22  17:00:00,,,,,,,,,,74573235.8079821,0.0,3189789.34720611 
 02/22  18:00:00,,,,,,,,,,80008110.0194444,0.0,6123385.979695918 
 02/22  19:00:00,,,,,,,,,,99274255.44521469,0.0,6123295.193861958 
 02/22  20:00:00,,,,,,,,,,228013292.10185447,0.0,6122826.731985228 
 02/22  21:00:00,,,,,,,,,,222257585.65094167,0.0,4658640.698949402 
 02/22  22:00:00,,,,,,,,,,215845620.02804163,0.0,4638209.485423919 
 02/22  23:00:00,,,,,,,,,,222959017.38628444,0.0,6092431.343454229 
 02/22  24:00:00,5.444270833333333,3.584375,4.54384127927691,33.236979166666664,153.20572916666666,169.468019987201,-9.257355714703762,35996881.79988551,0.0,227255718.4083141,0.0,6091762.414288705 
 02/23  01:00:00,,,,,,,,,,223662093.48909596,0.0,3189789.34720611 
 02/23  02:00:00,,,,,,,,,,224185157.04683903,0.0,3189789.34720611 
 02/23  03:00:00,,,,,,,,,,220591148.38942492,0.0,3189789.34720611 
 02/23  04:00:00,,,,,,,,,,223295972.45690185,0.0,5844487.321776839 
 02/23  05:00:00,,,,,,,,,,234677719.3408036,0.0,3189789.34720611 
 02/23  06:00:00,,,,,,,,,,246374596.0529919,0.0,3189789.34720611 
 02/23  07:00:00,,,,,,,,,,255031547.03297138,0.0,6092123.762466 
 02/23  08:00:00,,,,,,,,,,150669202.5487959,0.0,6092104.539760648 
 02/23  09:00:00,,,,,,,,,,144439573.17201278,0.0,6258404.82313837 
 02/23  10:00:00,,,,,,,,,,128188370.56706199,0.0,6258980.689209001 
 02/23  11:00:00,,,,,,,,,,111230609.47077826,0.0,3189789.34720611 
 02/23  12:00:00,,,,,,,,,,101445043.15711376,0.0,3189789.34720611 
 02/23  13:00:00,,,,,,,,,,97488285.86852303,0.0,5919720.828687694 
 02/23  14:00:00,,,,,,,,,,98650884.79411429,0.0,3189789.34720611 
 02/23  15:00:00,,,,,,,,,,107017372.71897042,0.0,5919647.184763856 
 02/23  16:00:00,,,,,,,,,,109204342.51303361,0.0,3189789.34720611 
 02/23  17:00:00,,,,,,,,,,104959368.39944392,0.0,5919093.197220345 
 02/23  18:00:00,,,,,,,,,,127316497.28738979,0.0,3189789.34720611 
 02/23  19:00:00,,,,,,,,,,151203909.20740092,0.0,6123394.3347899 
 02/23  20:00:00,,,,,,,,,,262255165.50293177,0.0,6123303.482134869 
 02/23  21:00:00,,,,,,,,,,264028503.22585166,0.0,6122856.812816875 
 02/23  22:00:00,,,,,,,,,,276126997.257521,0.0,3591958.197858391 
 02/23  23:00:00,,,,,,,,,,282731011.069733,0.0,5689996.365649145 
 02/23  24:00:00,2.832291666666667,-0.17083333333333328,1.6013551784022668,35.463541666666664,179.47395833333334,169.49377063429418,-8.935509542599108,33651978.67127062,0.0,287987185.6805605,0.0,6092066.733136505 
 02/24  01:00:00,,,,,,,,,,298187322.55289257,0.0,3189789.34720611 
 02/24  02:00:00,,,,,,,,,,313815166.79403114,0.0,3189789.34720611 
 02/24  03:00:00,,,,,,,,,,326216211.248899,0.0,5844278.119450081 
 02/24  04:00:00,,,,,,,,,,328491270.24777406,0.0,3189789.34720611 
 02/24  05:00:00,,,,,,,,,,330169206.55165106,0.0,3189789.34720611 
 02/24  06:00:00,,,,,,,,,,341379328.42394364,0.0,5844399.296606233 
 02/24  07:00:00,,,,,,,,,,369718323.1277807,0.0,3189789.34720611 
 02/24  08:00:00,,,,,,,,,,274725850.40904915,0.0,6091711.359358329 
 02/24  09:00:00,,,,,,,,,,270132211.78181016,0.0,6258179.168363258 
 02/24  10:00:00,,,,,,,,,,260947108.34322417,0.0,6258341.978706671 
 02/24  11:00:00,,,,,,,,,,248477504.86814567,0.0,3189789.34720611 
 02/24  12:00:00,,,,,,,,,,231618292.43908632,0.0,5919629.356603712 
 02/24  13:00:00,,,,,,,,,,214768782.27828997,0.0,3189789.34720611 
 02/24  14:00:00,,,,,,,,,,192023217.76663843,0.0,5919667.286596779 
 02/24  15:00:00,,,,,,,,,,180017629.94224235,0.0,3189789.34720611 
 02/24  16:00:00,,,,,,,,,,174293190.98244616,0.0,5069373.580893658 
 02/24  17:00:00,,,,,,,,,,169674614.54139325,0.0,4039573.1451774566 
