scenario_index,ogc_fid,sub_key,eplus_object_type,eplus_object_name,param_name,param_value,param_min,param_max,picking_method
0,4136730,flat_roof_opq_material_name,,,flat_roof_opq_material_name,flat_roof_OpaqueMat,,,random_uniform
0,4136730,flat_roof_win_material_name,,,flat_roof_win_material_name,flat_roof_WindowMat,,,random_uniform
0,4136730,flat_roof_construction_name,,,flat_roof_construction_name,flat_roof_Construction,,,random_uniform
0,4136730,flat_roof_window_construction_name,,,flat_roof_window_construction_name,flat_roof_WindowConst,,,random_uniform
0,4136730,inter_floor_opq_material_name,,,inter_floor_opq_material_name,inter_floor_OpaqueMat,,,random_uniform
0,4136730,inter_floor_win_material_name,,,inter_floor_win_material_name,inter_floor_WindowMat,,,random_uniform
0,4136730,inter_floor_construction_name,,,inter_floor_construction_name,inter_floor_Construction,,,random_uniform
0,4136730,inter_floor_window_construction_name,,,inter_floor_window_construction_name,inter_floor_WindowConst,,,random_uniform
0,4136730,interior_wall_opq_material_name,,,interior_wall_opq_material_name,interior_wall_OpaqueMat,,,random_uniform
0,4136730,interior_wall_win_material_name,,,interior_wall_win_material_name,interior_wall_WindowMat,,,random_uniform
0,4136730,interior_wall_construction_name,,,interior_wall_construction_name,interior_wall_Construction,,,random_uniform
0,4136730,interior_wall_window_construction_name,,,interior_wall_window_construction_name,interior_wall_WindowConst,,,random_uniform
0,4136730,windows_opq_material_name,,,windows_opq_material_name,windows_OpaqueMat,,,random_uniform
0,4136730,windows_win_material_name,,,windows_win_material_name,windows_WindowMat,,,random_uniform
0,4136730,windows_construction_name,,,windows_construction_name,windows_Construction,,,random_uniform
0,4136730,windows_window_construction_name,,,windows_window_construction_name,windows_WindowConst,,,random_uniform
0,4136730,doors_opq_material_name,,,doors_opq_material_name,doors_OpaqueMat,,,random_uniform
0,4136730,doors_win_material_name,,,doors_win_material_name,doors_WindowMat,,,random_uniform
0,4136730,doors_construction_name,,,doors_construction_name,doors_Construction,,,random_uniform
0,4136730,doors_window_construction_name,,,doors_window_construction_name,doors_WindowConst,,,random_uniform
0,4136730,final_wwr,,,final_wwr,0.02819713399228942,,,random_uniform
0,4136730,fenestration_objects,,,fenestration_objects,"['Zone1_FrontPerimeter_Wall_0 window', 'Zone1_RearPerimeter_Wall_0 window', 'Zone1_LeftPerimeter_Wall_0 window', 'Zone2_FrontPerimeter_Wall_0 window', 'Zone2_RearPerimeter_Wall_0 window', 'Zone2_LeftPerimeter_Wall_0 window', 'Zone3_FrontPerimeter_Wall_0 window', 'Zone3_RearPerimeter_Wall_0 window', 'Zone3_LeftPerimeter_Wall_0 window']",,,random_uniform
1,4136730,roughness,,,roughness,MediumRough,,,random_uniform
1,4136730,wwr_range_used,,,wwr_range_used,"(0.025, 0.03)",,,random_uniform
1,4136730,wwr,,,wwr,0.22,,,random_uniform
1,4136730,top_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Roughness,MediumRough,,,random_uniform
1,4136730,top_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Thermal_Resistance,4.485990463316614,4.0,5.0,random_uniform
1,4136730,top_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,top_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,top_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7695056475619746,0.76,0.78,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.07549803593494944,0.07,0.08,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.0726505662894006,0.07,0.08,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Visible_Transmittance,0.8774486608217051,0.86,0.88,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Visible_Reflectance,0.06423137940200888,0.06,0.07,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Visible_Reflectance,0.06211798205442082,0.06,0.07,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,IR_Transmittance,0.0,,,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Conductivity,0.9701151063389696,0.95,1.05,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Dirt_Correction_Factor,1.0,1.0,1.0,random_uniform
1,4136730,top_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Diffusing,No,,,random_uniform
1,4136730,ground_floor_R_value,,,ground_floor_R_value,2.5,,,random_uniform
1,4136730,ground_floor_R_value_range_used,,,ground_floor_R_value_range_used,"(2.5, 2.5)",,,random_uniform
1,4136730,ground_floor_U_value,,,ground_floor_U_value,0.36,,,random_uniform
1,4136730,ground_floor_U_value_range_used,,,ground_floor_U_value_range_used,"(0.36, 0.36)",,,random_uniform
1,4136730,ground_floor_area_m2,,,ground_floor_area_m2,68.95,,,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Roughness,MediumRough,,,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Thickness,0.2494664292326984,0.14,0.25,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Conductivity,1.594963417291836,1.4,1.7,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Density,643.8100083914504,600.0,700.0,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Specific_Heat,2303.515168207118,2200.0,2400.0,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,ground_floor_opq,MATERIAL,DoorPanel_Range,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7646022946519315,0.76,0.78,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.0722021738445156,0.07,0.08,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.07070993086009034,0.07,0.08,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Visible_Transmittance,0.872622059145402,0.86,0.88,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Visible_Reflectance,0.062289417838111545,0.06,0.07,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Visible_Reflectance,0.06905420013006129,0.06,0.07,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,IR_Transmittance,0.0,,,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Conductivity,0.9738004634368995,0.95,1.05,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Dirt_Correction_Factor,1.0,1.0,1.0,random_uniform
1,4136730,ground_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Diffusing,No,,,random_uniform
1,4136730,exterior_wall_R_value,,,exterior_wall_R_value,2.5,,,random_uniform
1,4136730,exterior_wall_R_value_range_used,,,exterior_wall_R_value_range_used,"(2.5, 2.5)",,,random_uniform
1,4136730,exterior_wall_U_value,,,exterior_wall_U_value,0.37,,,random_uniform
1,4136730,exterior_wall_U_value_range_used,,,exterior_wall_U_value_range_used,"(0.37, 0.37)",,,random_uniform
1,4136730,exterior_wall_area_m2,,,exterior_wall_area_m2,103.3,,,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Roughness,MediumSmooth,,,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Thickness,0.12642710422111314,0.12,0.15,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Conductivity,0.7661559243625125,0.7,1.2,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Density,1987.1028481161343,1800.0,2000.0,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Specific_Heat,857.1043093325285,800.0,900.0,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,exterior_wall_opq,MATERIAL,InternalFloor_Generic,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7619386162845765,0.76,0.78,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.07431051182406379,0.07,0.08,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.07423578623019922,0.07,0.08,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Visible_Transmittance,0.8693404933607335,0.86,0.88,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Visible_Reflectance,0.06729075849459851,0.06,0.07,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Visible_Reflectance,0.06673364547293302,0.06,0.07,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,IR_Transmittance,0.0,,,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Conductivity,0.9902621282102269,0.95,1.05,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Dirt_Correction_Factor,1.0,1.0,1.0,random_uniform
1,4136730,exterior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Diffusing,No,,,random_uniform
1,4136730,flat_roof_R_value,,,flat_roof_R_value,2.5,,,random_uniform
1,4136730,flat_roof_R_value_range_used,,,flat_roof_R_value_range_used,"(2.5, 2.5)",,,random_uniform
1,4136730,flat_roof_U_value,,,flat_roof_U_value,0.37,,,random_uniform
1,4136730,flat_roof_U_value_range_used,,,flat_roof_U_value_range_used,"(0.37, 0.37)",,,random_uniform
1,4136730,flat_roof_area_m2,,,flat_roof_area_m2,84.14,,,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Roughness,MediumSmooth,,,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Thickness,0.14308362681763956,0.1,0.15,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Conductivity,0.4497312667840571,0.4,0.6,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Density,738.0417816881622,700.0,900.0,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Specific_Heat,889.7227095666263,800.0,1000.0,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,flat_roof_opq,MATERIAL,InteriorWall_Generic,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7688626149010691,0.76,0.78,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.0786134910476183,0.07,0.08,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.07550325312449849,0.07,0.08,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Visible_Transmittance,0.8610117665904976,0.86,0.88,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Visible_Reflectance,0.06999282468412728,0.06,0.07,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Visible_Reflectance,0.06836027585079953,0.06,0.07,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,IR_Transmittance,0.0,,,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Conductivity,1.0348695734414306,0.95,1.05,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Dirt_Correction_Factor,1.0,1.0,1.0,random_uniform
1,4136730,flat_roof_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Diffusing,No,,,random_uniform
1,4136730,inter_floor_R_value,,,inter_floor_R_value,2.0,,,random_uniform
1,4136730,inter_floor_R_value_range_used,,,inter_floor_R_value_range_used,"(2.0, 2.0)",,,random_uniform
1,4136730,inter_floor_U_value,,,inter_floor_U_value,0.5,,,random_uniform
1,4136730,inter_floor_U_value_range_used,,,inter_floor_U_value_range_used,"(0.5, 0.5)",,,random_uniform
1,4136730,inter_floor_area_m2,,,inter_floor_area_m2,60.0,,,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Roughness,MediumRough,,,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Thickness,0.19342052379957902,0.14,0.25,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Conductivity,1.4641241897597543,1.4,1.7,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Density,640.1040292549453,600.0,700.0,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Specific_Heat,2211.727079994436,2200.0,2400.0,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,inter_floor_opq,MATERIAL,DoorPanel_Range,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7691001673467829,0.76,0.78,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.07423007485990163,0.07,0.08,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.07957317640859674,0.07,0.08,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Visible_Transmittance,0.8799084537898543,0.86,0.88,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Visible_Reflectance,0.06555768323405618,0.06,0.07,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Visible_Reflectance,0.06718408275296327,0.06,0.07,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,IR_Transmittance,0.0,,,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Conductivity,1.046870936496916,0.95,1.05,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Dirt_Correction_Factor,1.0,1.0,1.0,random_uniform
1,4136730,inter_floor_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Diffusing,No,,,random_uniform
1,4136730,interior_wall_R_value,,,interior_wall_R_value,1.5,,,random_uniform
1,4136730,interior_wall_R_value_range_used,,,interior_wall_R_value_range_used,"(1.5, 1.5)",,,random_uniform
1,4136730,interior_wall_U_value,,,interior_wall_U_value,0.67,,,random_uniform
1,4136730,interior_wall_U_value_range_used,,,interior_wall_U_value_range_used,"(0.67, 0.67)",,,random_uniform
1,4136730,interior_wall_area_m2,,,interior_wall_area_m2,50.0,,,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Roughness,MediumRough,,,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Thickness,0.20042195201374274,0.195,0.205,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Conductivity,1.6495951120758128,1.5,1.7,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Density,2255.716527290748,2250.0,2350.0,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Specific_Heat,908.4177594458971,850.0,950.0,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,interior_wall_opq,MATERIAL,Concrete_200mm,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7616022293048117,0.76,0.78,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.07185824960980723,0.07,0.08,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.07595035106450028,0.07,0.08,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Visible_Transmittance,0.8735042510720818,0.86,0.88,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Visible_Reflectance,0.06235203895000931,0.06,0.07,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Visible_Reflectance,0.06119886613947124,0.06,0.07,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,IR_Transmittance,0.0,,,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Conductivity,1.009451915353344,0.95,1.05,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Dirt_Correction_Factor,1.0,1.0,1.0,random_uniform
1,4136730,interior_wall_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Diffusing,No,,,random_uniform
1,4136730,windows_R_value,,,windows_R_value,,,,random_uniform
1,4136730,windows_R_value_range_used,,,windows_R_value_range_used,"(None, None)",,,random_uniform
1,4136730,windows_U_value,,,windows_U_value,2.9,,,random_uniform
1,4136730,windows_U_value_range_used,,,windows_U_value_range_used,"(2.9, 2.9)",,,random_uniform
1,4136730,windows_area_m2,,,windows_area_m2,27.22,,,random_uniform
1,4136730,windows_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Roughness,MediumRough,,,random_uniform
1,4136730,windows_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Thermal_Resistance,4.419224915335873,4.0,5.0,random_uniform
1,4136730,windows_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,windows_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,windows_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7743238360157884,0.76,0.78,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.07238685952615846,0.07,0.08,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.07395785846791254,0.07,0.08,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Visible_Transmittance,0.8734338044591994,0.86,0.88,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Visible_Reflectance,0.06299997079798762,0.06,0.07,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Visible_Reflectance,0.06316177196271854,0.06,0.07,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,IR_Transmittance,0.0,,,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_IR_Emissivity,0.84,0.84,0.84,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Conductivity,0.9958285522618586,0.95,1.05,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Dirt_Correction_Factor,1.0,1.0,1.0,random_uniform
1,4136730,windows_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Diffusing,No,,,random_uniform
1,4136730,doors_R_value,,,doors_R_value,,,,random_uniform
1,4136730,doors_R_value_range_used,,,doors_R_value_range_used,"(None, None)",,,random_uniform
1,4136730,doors_U_value,,,doors_U_value,3.4,,,random_uniform
1,4136730,doors_U_value_range_used,,,doors_U_value_range_used,"(3.4, 3.4)",,,random_uniform
1,4136730,doors_area_m2,,,doors_area_m2,6.93,,,random_uniform
1,4136730,doors_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Roughness,MediumRough,,,random_uniform
1,4136730,doors_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Thermal_Resistance,4.996096447855095,4.0,5.0,random_uniform
1,4136730,doors_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Thermal_Absorptance,0.9,0.9,0.9,random_uniform
1,4136730,doors_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Solar_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,doors_opq,MATERIAL:NOMASS,Insulated_Roof_R5,Visible_Absorptance,0.7,0.7,0.7,random_uniform
1,4136730,doors_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Optical_Data_Type,SpectralAverage,,,random_uniform
1,4136730,doors_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Thickness,0.003,0.003,0.003,random_uniform
1,4136730,doors_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Solar_Transmittance,0.7776172834737288,0.76,0.78,random_uniform
1,4136730,doors_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Front_Solar_Reflectance,0.07879270242484543,0.07,0.08,random_uniform
1,4136730,doors_win,WINDOWMATERIAL:GLAZING,Glazing_Clear_3mm,Back_Solar_Reflectance,0.07369527088738885,0.07,0.08,random_uniform
