Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 03/14  12:00:00,9090831.028908517,0.0,4566240.878071144 
 03/14  13:00:00,7869705.87891453,0.0,7375790.254635425 
 03/14  14:00:00,5914529.144548805,0.0,7375813.928057831 
 03/14  15:00:00,3464558.7606320954,0.0,4566240.878071144 
 03/14  16:00:00,3173169.5343810725,0.0,7375607.803501513 
 03/14  17:00:00,4494827.665965439,0.0,4566240.878071144 
 03/14  18:00:00,7488146.386257973,0.0,8607567.55230352 
 03/14  19:00:00,9243936.959714457,0.0,10181054.718938218 
 03/14  20:00:00,0.0,0.0,8020377.634690262 
 03/14  21:00:00,0.0,0.0,7844236.11616011 
 03/14  22:00:00,0.0,0.0,7767327.739977375 
 03/14  23:00:00,0.0,0.0,7767382.464523353 
 03/14  24:00:00,0.0,0.0,7768028.600979105 
 03/15  01:00:00,710289.3557799712,0.0,6247400.121615798 
 03/15  02:00:00,874490.3549513444,0.0,5539217.499574425 
 03/15  03:00:00,241236.76602301197,0.0,4566240.878071144 
 03/15  04:00:00,303315.9622888311,0.0,4566240.878071144 
 03/15  05:00:00,485954.64699668705,0.0,7220919.802198 
 03/15  06:00:00,2352824.8640510663,0.0,4566240.878071144 
 03/15  07:00:00,3042080.735675614,0.0,7767465.355890119 
 03/15  08:00:00,21029469.81602413,195831.82116430442,7767505.889273101 
 03/15  09:00:00,17183586.511774518,0.0,9713856.745493477 
 03/15  10:00:00,15853677.605381373,0.0,10327260.277350858 
 03/15  11:00:00,14238353.653293865,0.0,4566240.878071144 
 03/15  12:00:00,13024344.871101176,0.0,7375727.751040563 
 03/15  13:00:00,12141060.510849595,0.0,7375751.520306829 
 03/15  14:00:00,9791886.555885527,0.0,4566240.878071144 
 03/15  15:00:00,5414895.807362884,0.0,7375233.885507607 
 03/15  16:00:00,4916778.127548026,1015058.911734119,4566240.878071144 
 03/15  17:00:00,5218538.581534477,1996189.7390416008,7375798.986776015 
 03/15  18:00:00,5898188.487422409,0.0,7843566.741502519 
 03/15  19:00:00,10930036.348641051,0.0,7844251.020221891 
 03/15  20:00:00,0.0,0.0,7843269.407253716 
 03/15  21:00:00,508342.3633343335,0.0,10030916.940074228 
 03/15  22:00:00,968289.1946538887,0.0,8832249.057069771 
 03/15  23:00:00,1326756.2605819288,0.0,7767494.962161319 
 03/15  24:00:00,2411385.214011488,0.0,7767258.829908855 
 03/16  01:00:00,2218562.683468334,0.0,4566240.878071144 
 03/16  02:00:00,1284443.9279782753,0.0,4566240.878071144 
 03/16  03:00:00,1652381.8493594942,0.0,7220888.081088435 
 03/16  04:00:00,2010531.9998942781,0.0,4566240.878071144 
 03/16  05:00:00,2361652.09944258,0.0,4566240.878071144 
 03/16  06:00:00,2615295.860529817,0.0,4566240.878071144 
 03/16  07:00:00,2544090.845382748,0.0,8368821.8276216425 
 03/16  08:00:00,21544984.091316946,186469.5312768172,9174497.560462158 
 03/16  09:00:00,14789998.554779014,0.0,9560263.077278385 
 03/16  10:00:00,11162830.634773701,0.0,8203096.3933837935 
 03/16  11:00:00,8443848.342504345,0.0,7375791.212161409 
 03/16  12:00:00,6167851.001796615,0.0,7375814.884117197 
 03/16  13:00:00,4384046.016163808,0.0,4566240.878071144 
 03/16  14:00:00,2992904.7259354303,0.0,7375598.924817946 
 03/16  15:00:00,2706288.498221948,0.0,4566240.878071144 
 03/16  16:00:00,3650098.3988312185,0.0,7375405.328976912 
 03/16  17:00:00,4752321.621307121,0.0,5380933.673223629 
 03/16  18:00:00,5973302.296672492,0.0,10173733.379183482 
 03/16  19:00:00,7132239.432731506,0.0,7843488.408240553 
 03/16  20:00:00,0.0,0.0,7843518.34318772 
 03/16  21:00:00,0.0,0.0,7843456.81048247 
 03/16  22:00:00,0.0,0.0,7768015.235306213 
 03/16  23:00:00,0.0,0.0,7767356.998074372 
 03/16  24:00:00,0.0,0.0,7767350.860030992 
 03/17  01:00:00,0.0,0.0,7220578.214283753 
 03/17  02:00:00,9411.651188719065,0.0,4566240.878071144 
 03/17  03:00:00,70790.23728786511,0.0,4566240.878071144 
 03/17  04:00:00,226829.56463326246,0.0,7220939.006117619 
 03/17  05:00:00,856474.7413086835,0.0,4566240.878071144 
 03/17  06:00:00,2920380.9797617504,0.0,4566240.878071144 
 03/17  07:00:00,3234058.03592031,0.0,7767960.375174613 
 03/17  08:00:00,23818913.907828063,183588.1431505005,7767424.458064405 
 03/17  09:00:00,20629025.498243414,0.0,11604389.555256963 
 03/17  10:00:00,18941083.52948095,0.0,8438275.86407169 
 03/17  11:00:00,17595236.622372735,0.0,7375333.192735692 
 03/17  12:00:00,16487999.446134292,0.0,4566240.878071144 
 03/17  13:00:00,15822263.124217799,0.0,7375213.309237577 
 03/17  14:00:00,15347581.29846956,0.0,4566240.878071144 
 03/17  15:00:00,13250740.39557844,0.0,7375143.928362956 
 03/17  16:00:00,11245109.78685449,0.0,6072125.982871631 
 03/17  17:00:00,11273958.714313898,0.0,5869239.989416665 
 03/17  18:00:00,11547769.280841157,0.0,7844294.350633376 
 03/17  19:00:00,14648506.592027767,0.0,7887755.468701526 
 03/17  20:00:00,0.0,0.0,10181041.292621773 
 03/17  21:00:00,732407.2803653548,0.0,8739310.459799929 
 03/17  22:00:00,2142108.2977649323,0.0,7767221.231327104 
 03/17  23:00:00,3061389.6054058895,0.0,7767925.729943489 
 03/17  24:00:00,3618837.1197176874,0.0,7767614.411640955 
 03/18  01:00:00,3015669.210236336,0.0,4566240.878071144 
 03/18  02:00:00,2138725.373216804,0.0,7182140.434432125 
 03/18  03:00:00,2302631.3430430256,0.0,4604955.340566872 
 03/18  04:00:00,2521309.34263683,0.0,4566240.878071144 
 03/18  05:00:00,4732088.296768938,0.0,4566240.878071144 
 03/18  06:00:00,5921665.612401287,0.0,7220725.959535787 
 03/18  07:00:00,6177860.319493104,0.0,7767201.916265694 
 03/18  08:00:00,28295274.36001824,43657.6357902737,7767772.395548901 
 03/18  09:00:00,23186719.84112894,0.0,8202588.324969823 
 03/18  10:00:00,17577552.800743923,0.0,11840153.020724084 
 03/18  11:00:00,11916701.236532826,0.0,4566240.878071144 
 03/18  12:00:00,10277005.497131597,0.0,7375643.350972448 
 03/18  13:00:00,9189719.206775744,0.0,4566240.878071144 
 03/18  14:00:00,6800798.215519781,0.0,7375439.747588341 
 03/18  15:00:00,6926697.844472468,0.0,5325192.9453476155 
 03/18  16:00:00,6114566.676550005,0.0,6616334.53889635 
 03/18  17:00:00,6297784.647426352,0.0,7375183.955654681 
 03/18  18:00:00,9622662.880331513,0.0,7843602.682787187 
 03/18  19:00:00,14679926.067573607,0.0,7843885.076809073 
 03/18  20:00:00,3319.470871885322,0.0,7843278.302563759 
 03/18  21:00:00,91856.46085872164,0.0,7843763.497555438 
 03/18  22:00:00,472943.2950118844,0.0,8216617.8005419215 
 03/18  23:00:00,766967.224733155,0.0,9173726.202652412 
 03/18  24:00:00,3274451.6976596536,0.0,9114122.358390229 
 03/19  01:00:00,4860038.1207255,0.0,4566240.878071144 
 03/19  02:00:00,5718591.492661395,0.0,4566240.878071144 
 03/19  03:00:00,6773900.089664409,0.0,4566240.878071144 
 03/19  04:00:00,6962777.626871409,0.0,7220533.014471244 
 03/19  05:00:00,5666492.721815169,0.0,4566240.878071144 
 03/19  06:00:00,4444399.8798033185,0.0,4566240.878071144 
 03/19  07:00:00,6244697.91093419,0.0,7767771.821674644 
 03/19  08:00:00,28396468.1721679,105719.467400446,7767155.016139973 
 03/19  09:00:00,23002101.83799467,0.0,11840212.39290142 
 03/19  10:00:00,19800346.217141524,0.0,8202915.066743372 
 03/19  11:00:00,17457137.917054344,0.0,7375704.276569733 
 03/19  12:00:00,13532074.632859536,0.0,4566240.878071144 
 03/19  13:00:00,13566425.462426886,0.0,7375728.084252732 
 03/19  14:00:00,9989561.757531328,0.0,4566240.878071144 
 03/19  15:00:00,4090030.6189173553,192879.3169284109,7375751.853007095 
 03/19  16:00:00,4303811.091216935,3312019.008534761,7375775.531780213 
 03/19  17:00:00,5897396.679729471,849211.9814246043,4566240.878071144 
 03/19  18:00:00,6943643.283131604,0.0,7843685.355056282 
 03/19  19:00:00,10089097.7320019,0.0,8835214.754609019 
 03/19  20:00:00,0.0,0.0,10129232.56811303 
 03/19  21:00:00,46038.10807934472,0.0,7843479.818376231 
 03/19  22:00:00,390945.6572716952,0.0,7767710.383645674 
 03/19  23:00:00,610435.5701374768,0.0,7767926.072896986 
 03/19  24:00:00,710359.9575755631,0.0,7767206.075777085 
 03/20  01:00:00,855424.4598599614,0.0,4566240.878071144 
 03/20  02:00:00,1371273.3469270095,0.0,7220911.555267613 
 03/20  03:00:00,1901348.6496996402,0.0,4566240.878071144 
 03/20  04:00:00,2353014.7917995825,0.0,4566240.878071144 
 03/20  05:00:00,2834798.1470652297,0.0,4566240.878071144 
 03/20  06:00:00,3287481.6582041937,0.0,7220387.214703837 
 03/20  07:00:00,5569151.6603243,0.0,7767504.862492087 
 03/20  08:00:00,27524752.865538884,118408.79053758268,7768073.693573851 
 03/20  09:00:00,20212757.017112456,0.0,8203124.801693141 
 03/20  10:00:00,17785751.490376852,0.0,11840023.391385805 
 03/20  11:00:00,15040230.178408585,0.0,4566240.878071144 
 03/20  12:00:00,14423554.045177571,0.0,7375415.50007269 
 03/20  13:00:00,15464638.582819348,0.0,4566240.878071144 
 03/20  14:00:00,13530328.14336053,0.0,7375612.508494799 
 03/20  15:00:00,7121796.81468031,52542.936339939784,7374968.952194757 
 03/20  16:00:00,5953143.984656065,457067.4909924368,4566240.878071144 
 03/20  17:00:00,5802234.62559202,3135000.6198365367,7375736.725414244 
 03/20  18:00:00,6641312.688816776,753909.1109833333,7843469.155602103 
 03/20  19:00:00,12797472.101104083,0.0,7843469.889846565 
 03/20  20:00:00,246959.44389317848,0.0,7843277.1046212735 
 03/20  21:00:00,1039856.9452103513,0.0,7915387.880775389 
 03/20  22:00:00,961160.3361511794,0.0,9173602.090578131 
 03/20  23:00:00,668212.3264690744,0.0,9173658.593910761 
 03/20  24:00:00,869939.2409806643,0.0,8087384.717668641 
 03/21  01:00:00,1125933.7147536087,0.0,4566240.878071144 
 03/21  02:00:00,1480487.3910795848,0.0,4566240.878071144 
 03/21  03:00:00,1918527.8633790766,0.0,4566240.878071144 
 03/21  04:00:00,2470313.4661002522,0.0,7220346.142770167 
 03/21  05:00:00,4870637.039954827,0.0,4566240.878071144 
 03/21  06:00:00,5848499.187586825,0.0,4566240.878071144 
 03/21  07:00:00,6098395.796937379,0.0,7767236.607244592 
 03/21  08:00:00,24914512.043045934,122963.9293700667,7766955.636044267 
 03/21  09:00:00,16173301.443915583,0.0,11840005.875015909 
 03/21  10:00:00,12499847.6484549,0.0,8202478.656584541 
 03/21  11:00:00,10059115.435497781,0.0,7375244.308574679 
 03/21  12:00:00,8334254.5604544,0.0,4566240.878071144 
 03/21  13:00:00,7212245.818350162,0.0,7375159.622991643 
 03/21  14:00:00,6579933.010969283,0.0,5986944.796900332 
 03/21  15:00:00,7720968.474023782,0.0,5954421.547845006 
 03/21  16:00:00,9476950.801586192,0.0,7375141.857502385 
 03/21  17:00:00,11163585.602544742,0.0,4566240.878071144 
 03/21  18:00:00,13150692.545288224,0.0,7843474.8129595 
 03/21  19:00:00,16338413.617861558,0.0,9769706.969497645 
 03/21  20:00:00,14776.604401808356,0.0,9195441.299305484 
 03/21  21:00:00,663460.7437722009,0.0,7843577.39988506 
 03/21  22:00:00,879843.8971814581,0.0,7768054.556267651 
 03/21  23:00:00,930302.1982581802,0.0,7767282.863210636 
 03/21  24:00:00,2251425.5067649777,0.0,7767446.76015647 
 03/22  01:00:00,2070204.5330962085,0.0,4566240.878071144 
 03/22  02:00:00,2097450.6533029145,0.0,7220935.106360324 
 03/22  03:00:00,3578758.255250951,0.0,4566240.878071144 
 03/22  04:00:00,3556123.3372747917,0.0,4566240.878071144 
 03/22  05:00:00,2844879.1781994607,0.0,6208059.73532843 
 03/22  06:00:00,3026482.387432934,0.0,5578550.184294325 
 03/22  07:00:00,4577012.84539384,0.0,7767996.541859558 
 03/22  08:00:00,23361200.828896485,132918.62749051937,7767520.717451593 
 03/22  09:00:00,16839035.866504434,0.0,8833880.520424735 
 03/22  10:00:00,14628264.506183269,0.0,11208541.726526532 
 03/22  11:00:00,14709380.937835287,0.0,4566240.878071144 
 03/22  12:00:00,11933884.169364039,0.0,7375495.144516692 
 03/22  13:00:00,9531783.738507124,0.0,5241525.069731439 
 03/22  14:00:00,7487409.72341132,0.0,6700042.775356244 
 03/22  15:00:00,4333368.335031382,0.0,7375088.60621236 
 03/22  16:00:00,3774350.7566338223,1676830.602458066,4566240.878071144 
 03/22  17:00:00,4345693.847242085,3279262.5259347,7375141.934677774 
 03/22  18:00:00,5028376.640954324,247133.33042031247,7843743.42248854 
 03/22  19:00:00,11275065.591365907,0.0,7843602.513768056 
 03/22  20:00:00,271329.8475824739,0.0,7843271.090951463 
 03/22  21:00:00,1262545.7519508689,0.0,8850178.094399825 
 03/22  22:00:00,2331273.7137791887,0.0,9173589.783840831 
 03/22  23:00:00,3644782.64155938,0.0,8579347.600634765 
 03/22  24:00:00,4624879.312932402,0.0,7767362.2571080625 
 03/23  01:00:00,3990049.406742494,0.0,4566240.878071144 
 03/23  02:00:00,2921300.64970931,0.0,4566240.878071144 
 03/23  03:00:00,2966613.5089220377,0.0,5968851.307915598 
 03/23  04:00:00,3211061.388878622,0.0,5817733.425523439 
 03/23  05:00:00,3552234.1129416656,0.0,4566240.878071144 
 03/23  06:00:00,3744250.7642144053,0.0,4566240.878071144 
 03/23  07:00:00,4308203.974959537,0.0,7767301.43137948 
 03/23  08:00:00,23607418.237126954,136529.37687715254,8629742.134381603 
 03/23  09:00:00,16451790.306804473,0.0,10861244.365646109 
 03/23  10:00:00,13352477.729525864,0.0,8202361.005392458 
 03/23  11:00:00,11583796.548787568,0.0,7375801.382962361 
 03/23  12:00:00,10252665.284808284,0.0,4659558.215618219 
 03/23  13:00:00,9481127.395976933,0.0,7282414.656789923 
 03/23  14:00:00,8049139.807411166,0.0,7375509.601433042 
 03/23  15:00:00,5241609.417697744,0.0,4566240.878071144 
 03/23  16:00:00,4945924.3634851165,763198.397671164,7375393.440335428 
 03/23  17:00:00,5304787.346787776,1884339.184880513,4566240.878071144 
 03/23  18:00:00,7837158.5470581055,299904.3292619218,8782453.416128634 
 03/23  19:00:00,15386404.249443773,0.0,10181033.489378307 
 03/23  20:00:00,968472.5104043494,0.0,7845405.4450181285 
 03/23  21:00:00,2997936.9674888765,0.0,7844274.851299065 
 03/23  22:00:00,4791302.191322246,0.0,7767263.875917149 
 03/23  23:00:00,5984938.536821171,0.0,7767483.056132381 
 03/23  24:00:00,6899206.2732454,0.0,7768066.609555045 
 03/24  01:00:00,5943647.188324692,0.0,7157503.883092459 
 03/24  02:00:00,4444663.347690523,0.0,4629572.010006113 
 03/24  03:00:00,4664785.70991597,0.0,4566240.878071144 
 03/24  04:00:00,4965973.811740098,0.0,4566240.878071144 
 03/24  05:00:00,5144770.551274468,0.0,7220743.536810955 
 03/24  06:00:00,5522886.219328292,0.0,4566240.878071144 
 03/24  07:00:00,5559334.400804853,0.0,7767367.723557124 
 03/24  08:00:00,25943210.10110654,149983.47059992875,7767449.062545216 
 03/24  09:00:00,18985014.728336163,0.0,9844365.796982698 
 03/24  10:00:00,15523381.150601337,0.0,10196675.868153159 
 03/24  11:00:00,12944346.424851231,0.0,4566240.878071144 
 03/24  12:00:00,11225732.870017193,0.0,7375762.390505472 
 03/24  13:00:00,9580935.760981727,0.0,7375786.1225982 
 03/24  14:00:00,7222546.9658328025,0.0,4566240.878071144 
 03/24  15:00:00,4750894.654176754,0.0,7375809.802351112 
 03/24  16:00:00,4223576.562604111,0.0,4566240.878071144 
 03/24  17:00:00,4576740.08566582,0.0,7375647.062362298 
 03/24  18:00:00,5785540.157700847,0.0,7843477.6726048365 
 03/24  19:00:00,10315456.545279125,0.0,7844289.889022409 
 03/24  20:00:00,0.0,0.0,7867399.499844531 
 03/24  21:00:00,79954.38477003245,0.0,10181625.034435716 
 03/24  22:00:00,483619.7359971515,0.0,8661666.111617029 
 03/24  23:00:00,813931.8719761814,0.0,7767401.094759436 
 03/24  24:00:00,1417311.9507638682,0.0,7767313.181299403 
 03/25  01:00:00,2295711.147382719,0.0,4566240.878071144 
 03/25  02:00:00,3064109.7460523574,0.0,4566240.878071144 
 03/25  03:00:00,3567376.134753267,0.0,7220917.616052268 
 03/25  04:00:00,6007796.333843211,0.0,4566240.878071144 
 03/25  05:00:00,5798657.09912565,0.0,4566240.878071144 
 03/25  06:00:00,4744227.060816502,0.0,4566240.878071144 
 03/25  07:00:00,4481235.370717059,0.0,8537936.77423625 
 03/25  08:00:00,23888033.767336592,163941.8821755603,9174469.16263698 
 03/25  09:00:00,17232172.7036994,0.0,9368174.9739908 
 03/25  10:00:00,14418170.357684305,0.0,8297878.003151001 
 03/25  11:00:00,11554852.793742865,0.0,7302143.3157431595 
 03/25  12:00:00,10356499.631805224,0.0,7375523.585711084 
 03/25  13:00:00,10385061.605900792,0.0,4566240.878071144 
 03/25  14:00:00,7596860.387161365,0.0,7375348.124792478 
 03/25  15:00:00,4270595.8447430935,0.0,4566240.878071144 
 03/25  16:00:00,4100534.985442791,1042678.7431673089,7375281.514626615 
 03/25  17:00:00,4870710.8555763615,2945644.6969672767,5763530.602742629 
 03/25  18:00:00,5560913.614328917,1103879.0419131354,9727204.98083653 
 03/25  19:00:00,8940060.273659576,0.0,7843456.404397676 
 03/25  20:00:00,493817.1390151903,0.0,7843492.571679512 
 03/25  21:00:00,1602005.944854618,0.0,7843730.426807424 
 03/25  22:00:00,3118650.7612925298,0.0,7768025.031030603 
 03/25  23:00:00,3129778.144506662,0.0,7767216.9490053505 
 03/25  24:00:00,2591559.7245577676,0.0,7834832.1272167405 
 03/26  01:00:00,2951296.7090084134,0.0,7164920.492761401 
 03/26  02:00:00,3318336.7320877323,0.0,4566240.878071144 
 03/26  03:00:00,4369104.231794769,0.0,4566240.878071144 
 03/26  04:00:00,4818343.198522449,0.0,7220450.975494193 
 03/26  05:00:00,4678771.149909776,0.0,4566240.878071144 
 03/26  06:00:00,4953844.369581951,0.0,4566240.878071144 
 03/26  07:00:00,4904843.474919221,0.0,7768046.841103747 
 03/26  08:00:00,25105966.72101829,137814.48810662294,7767393.913670011 
 03/26  09:00:00,18976567.559042268,0.0,11839745.214508332 
 03/26  10:00:00,15375263.159877753,0.0,8203308.881276256 
 03/26  11:00:00,12714790.054182533,0.0,7375129.419150226 
 03/26  12:00:00,11457985.650194824,0.0,4566240.878071144 
 03/26  13:00:00,10632382.93343817,0.0,7375176.604922071 
 03/26  14:00:00,7983547.594743138,0.0,4566240.878071144 
 03/26  15:00:00,4800981.717472894,0.0,7375274.402277834 
 03/26  16:00:00,4817228.380721171,95825.1730357631,7001583.156755926 
 03/26  17:00:00,5247428.671416502,458713.22656002745,4940080.22402891 
 03/26  18:00:00,5900133.205608377,0.0,7844382.188220846 
 03/26  19:00:00,10138274.832339484,0.0,8282465.620957548 
 03/26  20:00:00,2927.9078496412935,0.0,10181001.334173974 
 03/26  21:00:00,425731.38181952527,0.0,8344246.367968317 
 03/26  22:00:00,836319.7282691454,0.0,7767345.409988412 
 03/26  23:00:00,1036863.8647227301,0.0,7768011.966111906 
 03/26  24:00:00,1221786.149953294,0.0,7767364.2709392775 
 03/27  01:00:00,1575436.56028591,0.0,4566240.878071144 
 03/27  02:00:00,2110021.2094974834,0.0,7220612.583012007 
 03/27  03:00:00,2734083.416826757,0.0,4566240.878071144 
 03/27  04:00:00,2987956.788962114,0.0,4566240.878071144 
 03/27  05:00:00,3340429.513395386,0.0,4566240.878071144 
 03/27  06:00:00,3720581.124602942,0.0,7220648.175414452 
 03/27  07:00:00,3789194.9862431744,0.0,7767247.785454502 
 03/27  08:00:00,23831806.658287257,119475.12004577831,7767952.447672208 
 03/27  09:00:00,17040584.61358833,0.0,8202775.926673379 
 03/27  10:00:00,13160328.776735682,0.0,11840276.430316556 
 03/27  11:00:00,10426252.398000069,0.0,4566240.878071144 
 03/27  12:00:00,8328172.370819151,0.0,7375162.846055794 
 03/27  13:00:00,7301255.347455427,0.0,4566240.878071144 
 03/27  14:00:00,4950419.3061357355,0.0,7375126.00639185 
 03/27  15:00:00,3125459.3805761365,355083.654273047,6252541.258363044 
 03/27  16:00:00,3076311.452369482,4027172.564453965,5688946.347951427 
 03/27  17:00:00,3399614.4689028086,6559136.37561807,7375203.799027914 
 03/27  18:00:00,4141545.5681501604,4865523.914659395,7843819.646344289 
 03/27  19:00:00,5736753.507140487,0.0,7843541.935518559 
 03/27  20:00:00,0.0,0.0,7843322.324218438 
 03/27  21:00:00,0.0,0.0,7843689.813032592 
 03/27  22:00:00,220231.07341713773,0.0,8649658.31112047 
 03/27  23:00:00,551807.0205368396,0.0,9173598.787947409 
 03/27  24:00:00,813895.0402321888,0.0,8681204.055505758 
 03/28  01:00:00,994644.3061576603,0.0,4566240.878071144 
 03/28  02:00:00,1259955.0090678143,0.0,4566240.878071144 
 03/28  03:00:00,1730347.8344294615,0.0,4566240.878071144 
 03/28  04:00:00,2049593.8874592986,0.0,7220887.066287547 
 03/28  05:00:00,2444703.403979002,0.0,4566240.878071144 
 03/28  06:00:00,2995662.022311459,0.0,4566240.878071144 
 03/28  07:00:00,2803249.402128889,0.0,7767467.275299362 
 03/28  08:00:00,21729562.404561576,112731.12499109798,7767039.2099351045 
 03/28  09:00:00,14736215.161670739,0.0,11840242.476957243 
 03/28  10:00:00,11569515.411764983,0.0,8202695.334311195 
 03/28  11:00:00,9492671.394431625,0.0,7375782.507763298 
 03/28  12:00:00,8006747.901794786,0.0,4566240.878071144 
 03/28  13:00:00,6718663.912188083,0.0,7375806.207624575 
 03/28  14:00:00,5674472.960772237,0.0,4716673.074511455 
 03/28  15:00:00,4783913.622800373,0.0,7225250.425376458 
 03/28  16:00:00,4674579.597102931,0.0,7375470.508141646 
 03/28  17:00:00,5598034.4844766,0.0,4566240.878071144 
 03/28  18:00:00,6992359.646666253,0.0,7843653.387298684 
 03/28  19:00:00,8938427.292364482,0.0,9228866.45724612 
 03/28  20:00:00,0.0,0.0,9735946.419934489 
 03/28  21:00:00,0.0,0.0,7843455.912933953 
 03/28  22:00:00,0.0,0.0,7767936.543772778 
 03/28  23:00:00,0.0,0.0,7767576.790008951 
 03/28  24:00:00,11487.632685994788,0.0,7767229.943366701 
 03/29  01:00:00,171112.30441236784,0.0,4566240.878071144 
 03/29  02:00:00,411765.0902239015,0.0,7220355.723679058 
 03/29  03:00:00,485609.5208550431,0.0,4566240.878071144 
 03/29  04:00:00,769504.4468768886,0.0,4566240.878071144 
 03/29  05:00:00,996894.5407247884,0.0,4566240.878071144 
 03/29  06:00:00,1057315.8347639125,0.0,7220901.0671987645 
 03/29  07:00:00,1029467.2230909587,0.0,7767824.310969412 
 03/29  08:00:00,20486434.75361672,189972.8478220675,7767843.899685814 
 03/29  09:00:00,14712589.887331087,0.0,8429958.894937951 
 03/29  10:00:00,11380611.891258776,0.0,11612917.160385204 
 03/29  11:00:00,8935373.570016159,0.0,4566240.878071144 
 03/29  12:00:00,7358683.061388456,0.0,7375743.458332665 
 03/29  13:00:00,6079634.40575481,0.0,4566240.878071144 
 03/29  14:00:00,5167342.926548048,0.0,7375767.20443927 
 03/29  15:00:00,5206340.573408286,0.0,7375790.914113887 
 03/29  16:00:00,9703171.535103723,0.0,4566240.878071144 
 03/29  17:00:00,10145890.402619254,0.0,7375814.584658939 
 03/29  18:00:00,8588443.04346499,0.0,7844287.408079155 
 03/29  19:00:00,9847362.005557995,0.0,7843460.693136657 
 03/29  20:00:00,0.0,0.0,7843304.336177956 
 03/29  21:00:00,0.0,0.0,8308667.293802399 
 03/29  22:00:00,40539.973744951625,0.0,9173723.593417754 
 03/29  23:00:00,0.0,0.0,9108448.285500925 
 03/29  24:00:00,557872.0785996185,0.0,7767745.885062007 
 03/30  01:00:00,789635.7486866572,0.0,4566240.878071144 
 03/30  02:00:00,435015.8020447545,0.0,4566240.878071144 
 03/30  03:00:00,797431.3163250601,0.0,4566240.878071144 
 03/30  04:00:00,1091648.4978948575,0.0,7220903.030925432 
 03/30  05:00:00,1641797.232404255,0.0,4566240.878071144 
 03/30  06:00:00,1895476.573852729,0.0,4566240.878071144 
 03/30  07:00:00,1694532.3198251706,0.0,7767201.939617386 
 03/30  08:00:00,22985940.50529588,198382.76546179244,8103605.34226083 
 03/30  09:00:00,16671845.187351607,0.0,11458183.28541578 
 03/30  10:00:00,14703765.678894915,0.0,8202357.55396342 
 03/30  11:00:00,14205693.213354306,0.0,7375275.594987566 
 03/30  12:00:00,12448308.500622218,0.0,4566240.878071144 
 03/30  13:00:00,11360592.747067435,0.0,7375424.554208025 
 03/30  14:00:00,8747304.885410434,0.0,7286631.702108268 
 03/30  15:00:00,4808576.703699194,0.0,4655233.409860226 
 03/30  16:00:00,3599266.3874490834,1152338.8734896078,7375053.276681768 
 03/30  17:00:00,2915566.2587474626,912442.0749966905,4566240.878071144 
 03/30  18:00:00,6323657.5698867915,0.0,7985667.21375021 
 03/30  19:00:00,8467139.832847223,0.0,10181321.711565364 
 03/30  20:00:00,0.0,0.0,8641845.076175118 
 03/30  21:00:00,0.0,0.0,7843886.398020153 
 03/30  22:00:00,204893.47904305096,0.0,7767738.055263289 
 03/30  23:00:00,496924.7320979019,0.0,7767203.80100397 
 03/30  24:00:00,694490.3002876585,0.0,7767889.52272953 
 03/31  01:00:00,499061.48582863115,0.0,4566240.878071144 
 03/31  02:00:00,166967.0228824343,0.0,7220886.968450066 
 03/31  03:00:00,248684.12376434176,0.0,4566240.878071144 
 03/31  04:00:00,396304.8107931765,0.0,4566240.878071144 
 03/31  05:00:00,471996.7038910355,0.0,7220698.458298389 
 03/31  06:00:00,473228.5742333093,0.0,4566240.878071144 
 03/31  07:00:00,263831.877014537,0.0,7767997.750495134 
 03/31  08:00:00,17156693.81897092,162012.42367412965,7767413.249671072 
 03/31  09:00:00,10886738.490241282,0.0,9248263.639262028 
 03/31  10:00:00,8683229.515337339,0.0,10793370.64143899 
 03/31  11:00:00,7075517.28832448,0.0,4566240.878071144 
 03/31  12:00:00,5658672.1642203955,0.0,7375141.327959566 
 03/31  13:00:00,5211644.502233315,0.0,6545731.670317142 
 03/31  14:00:00,4981623.49534676,0.0,5395716.874662351 
 03/31  15:00:00,5254429.627195337,0.0,7375324.641245445 
 03/31  16:00:00,6130271.256999755,0.0,4566240.878071144 
 03/31  17:00:00,6844671.124362162,0.0,7375492.305272481 
 03/31  18:00:00,7410177.221433441,0.0,7843812.479997447 
 03/31  19:00:00,8054481.407290888,0.0,7843934.599667956 
 03/31  20:00:00,0.0,0.0,7843352.327947185 
 03/31  21:00:00,0.0,0.0,9407796.873884898 
 03/31  22:00:00,0.0,0.0,9173676.766184937 
 03/31  23:00:00,0.0,0.0,8035223.031812366 
 03/31  24:00:00,108478.58851915828,0.0,7767211.053623283 
 04/01  01:00:00,1416116.338295171,0.0,4566240.878071144 
 04/01  02:00:00,2749812.778209828,0.0,4566240.878071144 
 04/01  03:00:00,3349574.3873695107,0.0,7220935.67459977 
 04/01  04:00:00,3698599.8280169237,0.0,4566240.878071144 
 04/01  05:00:00,3880570.1756770136,0.0,4566240.878071144 
 04/01  06:00:00,3974944.077233121,0.0,4566240.878071144 
 04/01  07:00:00,3756404.4375910824,0.0,7767580.777592849 
 04/01  08:00:00,26529839.104045816,192070.06398703362,9170339.011826722 
 04/01  09:00:00,23148959.193347692,0.0,10247586.62599493 
 04/01  10:00:00,20494641.73964872,0.0,8202583.835872427 
