Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 02/09  12:00:00,,,,,,,,,6165837.611432869,0.0,1712339.9184327582 
 02/09  13:00:00,,,,,,,,,5251631.482619969,0.0,4442271.578270212 
 02/09  14:00:00,,,,,,,,,4636218.124413867,0.0,1712339.9184327582 
 02/09  15:00:00,,,,,,,,,4288624.220036536,0.0,4442197.9344844045 
 02/09  16:00:00,,,,,,,,,4532479.338302706,0.0,1712339.9184327582 
 02/09  17:00:00,,,,,,,,,5744035.60642817,0.0,4441644.015201066 
 02/09  18:00:00,,,,,,,,,7436750.8570839595,0.0,1712339.9184327582 
 02/09  19:00:00,,,,,,,,,8396165.925800428,0.0,4645945.106282742 
 02/09  20:00:00,,,,,,,,,288033.69812506076,0.0,4645016.190803579 
 02/09  21:00:00,,,,,,,,,1392285.7176942825,0.0,4645408.135795612 
 02/09  22:00:00,,,,,,,,,1935303.3536898755,0.0,2116283.176200374 
 02/09  23:00:00,,,,,,,,,1483911.2464662497,0.0,4210771.256774447 
 02/09  24:00:00,3.7161458333333344,1.2828125,2.75718539899851,37.864583333333336,53.057291666666664,169.37584471626184,-13.179945264619446,33651225.45147175,1980298.100807771,0.0,4614618.410441768 
 02/10  01:00:00,,,,,,,,,2328818.4625719283,0.0,1712339.9184327582 
 02/10  02:00:00,,,,,,,,,2621514.68336837,0.0,1712339.9184327582 
 02/10  03:00:00,,,,,,,,,3149101.9762744615,0.0,4366832.334802443 
 02/10  04:00:00,,,,,,,,,3505193.2944542216,0.0,1712339.9184327582 
 02/10  05:00:00,,,,,,,,,3642811.9902099622,0.0,1712339.9184327582 
 02/10  06:00:00,,,,,,,,,3822105.813658136,0.0,4366945.70397666 
 02/10  07:00:00,,,,,,,,,5367653.13072293,0.0,1712339.9184327582 
 02/10  08:00:00,,,,,,,,,15016176.066741152,0.0,4614259.980556166 
 02/10  09:00:00,,,,,,,,,12869349.767637184,0.0,4780729.872770222 
 02/10  10:00:00,,,,,,,,,9955957.885932893,0.0,4780891.949651651 
 02/10  11:00:00,,,,,,,,,7036749.1603672365,0.0,1712339.9184327582 
 02/10  12:00:00,,,,,,,,,4092101.6013767566,0.0,4442177.247764469 
 02/10  13:00:00,,,,,,,,,2511824.331369717,0.0,1712339.9184327582 
 02/10  14:00:00,,,,,,,,,2355938.4482829873,0.0,4442218.04982804 
 02/10  15:00:00,,,,,,,,,3399371.791128096,0.0,1712339.9184327582 
 02/10  16:00:00,,,,,,,,,5116078.25711175,0.0,3595131.4302629577 
 02/10  17:00:00,,,,,,,,,6737654.6056335755,0.0,2558917.394195311 
 02/10  18:00:00,,,,,,,,,7818138.81498158,0.0,4645324.508255945 
 02/10  19:00:00,,,,,,,,,8444466.908020638,0.0,3039865.381020561 
 02/10  20:00:00,,,,,,,,,123480.59193584824,0.0,3317471.560194336 
 02/10  21:00:00,,,,,,,,,1003872.2849031584,0.0,4645585.852956423 
 02/10  22:00:00,,,,,,,,,2270758.3632058646,0.0,4614966.2360667875 
 02/10  23:00:00,,,,,,,,,2667151.751806076,0.0,3027975.620139035 
 02/10  24:00:00,2.3859375000000003,0.45208333333333334,1.608284905396468,30.471354166666668,130.17447916666666,169.36594008824986,-12.89811892846666,33426490.09531976,1828129.8844074996,0.0,3298690.1228384143 
 02/11  01:00:00,,,,,,,,,1532753.0894271643,0.0,4034061.608429379 
 02/11  02:00:00,,,,,,,,,1632287.7153935903,0.0,2045020.6704521535 
 02/11  03:00:00,,,,,,,,,1636149.7630734735,0.0,1712339.9184327582 
 02/11  04:00:00,,,,,,,,,1591791.0542956816,0.0,1712339.9184327582 
 02/11  05:00:00,,,,,,,,,1530416.6214270783,0.0,4367042.056871089 
 02/11  06:00:00,,,,,,,,,1466515.8179700412,0.0,1712339.9184327582 
 02/11  07:00:00,,,,,,,,,2053066.933500892,0.0,4614875.024693178 
 02/11  08:00:00,,,,,,,,,12642410.029312722,0.0,1712339.9184327582 
 02/11  09:00:00,,,,,,,,,10098498.681957982,0.0,4781175.735163728 
 02/11  10:00:00,,,,,,,,,9102033.710869715,0.0,4780750.159697164 
 02/11  11:00:00,,,,,,,,,8196125.17035201,0.0,4441899.827367023 
 02/11  12:00:00,,,,,,,,,7101366.439412652,0.0,1712339.9184327582 
 02/11  13:00:00,,,,,,,,,6191431.709794668,0.0,4442241.5057496065 
 02/11  14:00:00,,,,,,,,,5854455.814104626,0.0,1712339.9184327582 
 02/11  15:00:00,,,,,,,,,5841947.707245511,0.0,1712339.9184327582 
 02/11  16:00:00,,,,,,,,,5971015.609696863,0.0,4441876.466601239 
 02/11  17:00:00,,,,,,,,,6250909.140411832,0.0,1712339.9184327582 
 02/11  18:00:00,,,,,,,,,6427537.204276783,0.0,4645663.56607498 
 02/11  19:00:00,,,,,,,,,6467817.907514992,0.0,4645957.537304062 
 02/11  20:00:00,,,,,,,,,0.0,0.0,4645418.997281416 
 02/11  21:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 02/11  22:00:00,,,,,,,,,0.0,0.0,4614473.8756976025 
 02/11  23:00:00,,,,,,,,,0.0,0.0,4614928.84557332 
 02/11  24:00:00,9.319270833333333,8.273437500000002,8.770682128840425,21.760416666666668,1.3333333333333333,169.35897707222531,-12.612599255969664,35451587.401641764,0.0,0.0,3960365.568026278 
 02/12  01:00:00,,,,,,,,,0.0,0.0,2309605.5764032784 
 02/12  02:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 02/12  03:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 02/12  04:00:00,,,,,,,,,24148.25169079905,0.0,4367032.477972025 
 02/12  05:00:00,,,,,,,,,90770.73199324547,0.0,1712339.9184327582 
 02/12  06:00:00,,,,,,,,,185714.17124278384,0.0,1712339.9184327582 
 02/12  07:00:00,,,,,,,,,551074.2021961607,0.0,4614322.551802286 
 02/12  08:00:00,,,,,,,,,10784269.284493538,0.0,4615011.923291375 
 02/12  09:00:00,,,,,,,,,8182891.59727386,0.0,4551176.710637219 
 02/12  10:00:00,,,,,,,,,7239850.498291542,0.0,3877707.5708364425 
 02/12  11:00:00,,,,,,,,,6415222.3801236,0.0,2718345.2182840565 
 02/12  12:00:00,,,,,,,,,5813112.236850897,0.0,1712339.9184327582 
 02/12  13:00:00,,,,,,,,,5426325.837924693,0.0,4441913.054068697 
 02/12  14:00:00,,,,,,,,,5258681.2505268315,0.0,1712339.9184327582 
 02/12  15:00:00,,,,,,,,,5573290.423543094,0.0,4442240.1605954785 
 02/12  16:00:00,,,,,,,,,7329451.576442821,0.0,1712339.9184327582 
 02/12  17:00:00,,,,,,,,,8127514.652714212,0.0,3964569.762398716 
 02/12  18:00:00,,,,,,,,,7230309.739326487,0.0,2225968.613392237 
 02/12  19:00:00,,,,,,,,,7523259.709080614,0.0,4645243.795492628 
 02/12  20:00:00,,,,,,,,,0.0,0.0,4645200.274070279 
 02/12  21:00:00,,,,,,,,,196177.47698443045,0.0,4645825.579400979 
 02/12  22:00:00,,,,,,,,,600899.5016644084,0.0,1712339.9184327582 
 02/12  23:00:00,,,,,,,,,504163.83152173145,0.0,4614539.064027718 
 02/12  24:00:00,9.856770833333334,8.734895833333333,9.253916670333405,20.763020833333332,1.4270833333333333,169.3549337060084,-12.323487591745144,34106473.15835549,882583.6702691383,0.0,4614817.649312367 
 02/13  01:00:00,,,,,,,,,1417193.3307717291,0.0,1712339.9184327582 
 02/13  02:00:00,,,,,,,,,1745642.6613261574,0.0,1712339.9184327582 
 02/13  03:00:00,,,,,,,,,1792825.6360574162,0.0,4366892.426660889 
 02/13  04:00:00,,,,,,,,,1885085.9258371426,0.0,1712339.9184327582 
 02/13  05:00:00,,,,,,,,,2023961.106657907,0.0,1712339.9184327582 
 02/13  06:00:00,,,,,,,,,2002619.5597306662,0.0,1712339.9184327582 
 02/13  07:00:00,,,,,,,,,2829579.5614764467,0.0,4614972.229528829 
 02/13  08:00:00,,,,,,,,,13825850.195162173,0.0,4614432.057266801 
 02/13  09:00:00,,,,,,,,,10142454.432355473,0.0,4781266.569146359 
 02/13  10:00:00,,,,,,,,,7021025.8800361855,0.0,4780776.202116353 
 02/13  11:00:00,,,,,,,,,4505668.596878319,0.0,1712339.9184327582 
 02/13  12:00:00,,,,,,,,,2933181.5790066808,0.0,4441700.100884373 
 02/13  13:00:00,,,,,,,,,2321242.8887926266,0.0,1712339.9184327582 
 02/13  14:00:00,,,,,,,,,1340965.7514005234,0.0,1712339.9184327582 
 02/13  15:00:00,,,,,,,,,522513.6994762606,0.0,4442269.1728184465 
 02/13  16:00:00,,,,,,,,,1229330.3590457197,0.0,1712339.9184327582 
 02/13  17:00:00,,,,,,,,,3180612.644046805,0.0,4442195.5356736975 
 02/13  18:00:00,,,,,,,,,5454034.114329102,0.0,4068736.612819995 
 02/13  19:00:00,,,,,,,,,6706992.086891063,0.0,2289047.5311503434 
 02/13  20:00:00,,,,,,,,,0.0,0.0,4645034.966015236 
 02/13  21:00:00,,,,,,,,,53229.47105699042,0.0,4645385.153147459 
 02/13  22:00:00,,,,,,,,,639540.1199958643,0.0,4614965.692139736 
 02/13  23:00:00,,,,,,,,,631012.3558046852,0.0,1712339.9184327582 
 02/13  24:00:00,5.625,4.756770833333333,5.229393869972142,29.924479166666668,160.64322916666666,169.35378474800333,-12.030885730285165,33650317.695373386,970099.0893533994,0.0,4614326.492438297 
 02/14  01:00:00,,,,,,,,,1413977.4934241083,0.0,1712339.9184327582 
 02/14  02:00:00,,,,,,,,,1640970.0864102966,0.0,4366989.088689445 
 02/14  03:00:00,,,,,,,,,1761967.2183788149,0.0,1712339.9184327582 
 02/14  04:00:00,,,,,,,,,1821288.1026302464,0.0,1712339.9184327582 
 02/14  05:00:00,,,,,,,,,1926219.418015516,0.0,1712339.9184327582 
 02/14  06:00:00,,,,,,,,,2138990.4242211035,0.0,4366742.112181496 
 02/14  07:00:00,,,,,,,,,3443506.023996253,0.0,1892699.517840629 
 02/14  08:00:00,,,,,,,,,14199122.249937538,0.0,4433604.491674337 
 02/14  09:00:00,,,,,,,,,11352543.37401321,0.0,4781516.0765720215 
 02/14  10:00:00,,,,,,,,,9941282.937256508,0.0,4781369.368882537 
 02/14  11:00:00,,,,,,,,,8413019.939725665,0.0,3054109.017925427 
 02/14  12:00:00,,,,,,,,,6825311.4055184545,0.0,3099871.041736695 
 02/14  13:00:00,,,,,,,,,5589546.566703682,0.0,1712339.9184327582 
 02/14  14:00:00,,,,,,,,,4770067.223776868,0.0,4442187.4226187365 
 02/14  15:00:00,,,,,,,,,3982392.3830732303,0.0,1712339.9184327582 
 02/14  16:00:00,,,,,,,,,3838976.2106066877,0.0,4442217.3233956015 
 02/14  17:00:00,,,,,,,,,5005489.059247522,0.0,1712339.9184327582 
 02/14  18:00:00,,,,,,,,,6869850.591622351,0.0,4645484.810009321 
 02/14  19:00:00,,,,,,,,,7880128.02536067,0.0,4645991.252405558 
 02/14  20:00:00,,,,,,,,,85494.49295147708,0.0,1712339.9184327582 
 02/14  21:00:00,,,,,,,,,1244921.3680648226,0.0,4645373.795874833 
 02/14  22:00:00,,,,,,,,,1958127.98893457,0.0,4614466.727962437 
 02/14  23:00:00,,,,,,,,,1365511.2784140485,0.0,4614943.059443803 
 02/14  24:00:00,2.9552083333333337,2.5783382187269392,2.7733808359709755,42.635416666666664,40.205729166666664,169.3555017622922,-11.734895856623579,33428219.69764936,1720864.7362845084,0.0,1712339.9184327582 
 02/15  01:00:00,,,,,,,,,2135239.7994049694,0.0,4366986.233517389 
 02/15  02:00:00,,,,,,,,,2557184.3240853343,0.0,1712339.9184327582 
 02/15  03:00:00,,,,,,,,,2859943.272937438,0.0,1712339.9184327582 
 02/15  04:00:00,,,,,,,,,2988103.599959776,0.0,2032570.8656285938 
 02/15  05:00:00,,,,,,,,,3276972.348314375,0.0,4046562.2917249696 
 02/15  06:00:00,,,,,,,,,3511585.82465338,0.0,1712339.9184327582 
 02/15  07:00:00,,,,,,,,,5018317.587623662,0.0,4614944.773522858 
 02/15  08:00:00,,,,,,,,,14469051.328710392,0.0,2837474.1947419057 
 02/15  09:00:00,,,,,,,,,11995538.549282145,0.0,3876598.5082341637 
 02/15  10:00:00,,,,,,,,,9186062.606770765,0.0,4496847.2999258395 
 02/15  11:00:00,,,,,,,,,5918468.825970916,0.0,4442155.52515597 
 02/15  12:00:00,,,,,,,,,3058476.5553043745,0.0,1712339.9184327582 
 02/15  13:00:00,,,,,,,,,737386.302417271,0.0,4441638.846546038 
 02/15  14:00:00,,,,,,,,,5370.208936742802,0.0,1712339.9184327582 
 02/15  15:00:00,,,,,,,,,0.0,0.0,4442098.767817281 
 02/15  16:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 02/15  17:00:00,,,,,,,,,555141.0164833884,0.0,1712339.9184327582 
 02/15  18:00:00,,,,,,,,,3582011.6376776397,0.0,4645936.602195862 
 02/15  19:00:00,,,,,,,,,5273176.241949238,0.0,4645845.804413221 
 02/15  20:00:00,,,,,,,,,0.0,0.0,4645231.012322899 
 02/15  21:00:00,,,,,,,,,0.0,0.0,3181493.981350073 
 02/15  22:00:00,,,,,,,,,158990.9268418918,0.0,3160460.509982506 
 02/15  23:00:00,,,,,,,,,283302.5615860848,0.0,4614981.948461733 
 02/15  24:00:00,4.0484374999999995,2.2995915386040706,3.2591266090222413,28.03125,175.234375,169.36005320771713,-11.435620488814811,35996725.370596156,725850.65178366,0.0,4614312.970700197 
 02/16  01:00:00,,,,,,,,,791650.0407907096,0.0,1712339.9184327582 
 02/16  02:00:00,,,,,,,,,988925.28262633,0.0,1712339.9184327582 
 02/16  03:00:00,,,,,,,,,1519997.2416383128,0.0,1712339.9184327582 
 02/16  04:00:00,,,,,,,,,2022630.3138543745,0.0,4367037.924286652 
 02/16  05:00:00,,,,,,,,,1963248.643533065,0.0,1712339.9184327582 
 02/16  06:00:00,,,,,,,,,2227384.931239856,0.0,1712339.9184327582 
 02/16  07:00:00,,,,,,,,,3733696.9015687704,0.0,4614674.129715755 
 02/16  08:00:00,,,,,,,,,14339920.305222025,0.0,4614655.168487247 
 02/16  09:00:00,,,,,,,,,11237378.695618037,0.0,4780955.355269346 
 02/16  10:00:00,,,,,,,,,9569713.355014637,0.0,4781531.27122878 
 02/16  11:00:00,,,,,,,,,8054335.427920882,0.0,1712339.9184327582 
 02/16  12:00:00,,,,,,,,,7137673.494472874,0.0,1712339.9184327582 
 02/16  13:00:00,,,,,,,,,6657016.481964473,0.0,4442271.412812447 
 02/16  14:00:00,,,,,,,,,7106919.637160599,0.0,1712339.9184327582 
 02/16  15:00:00,,,,,,,,,7642078.67097703,0.0,4442197.765837715 
 02/16  16:00:00,,,,,,,,,7820287.074112808,0.0,1712339.9184327582 
 02/16  17:00:00,,,,,,,,,8283299.599504443,0.0,4441643.778475633 
 02/16  18:00:00,,,,,,,,,8463611.624148566,0.0,1712339.9184327582 
 02/16  19:00:00,,,,,,,,,8642436.483743057,0.0,4645944.916700875 
 02/16  20:00:00,,,,,,,,,61163.838679615146,0.0,4645016.200691847 
 02/16  21:00:00,,,,,,,,,824477.5112003703,0.0,4645407.565844569 
 02/16  22:00:00,,,,,,,,,1268952.0369216686,0.0,2114955.121591472 
 02/16  23:00:00,,,,,,,,,936440.8758090036,0.0,4212100.268054773 
 02/16  24:00:00,3.027604166666667,2.6546875,2.8794051600349255,33.6796875,16.1484375,169.3674045305459,-11.1331624222801,33651224.64301628,1323105.8828821497,0.0,4614617.582412925 
 02/17  01:00:00,,,,,,,,,1682153.33565188,0.0,1712339.9184327582 
 02/17  02:00:00,,,,,,,,,2000599.4776773704,0.0,1712339.9184327582 
 02/17  03:00:00,,,,,,,,,2210488.9877256677,0.0,4366829.603737638 
 02/17  04:00:00,,,,,,,,,2270609.2748525827,0.0,1712339.9184327582 
 02/17  05:00:00,,,,,,,,,2322102.781807024,0.0,1712339.9184327582 
 02/17  06:00:00,,,,,,,,,2345398.6019267365,0.0,4366948.817840163 
 02/17  07:00:00,,,,,,,,,3254404.9384891526,0.0,1712339.9184327582 
 02/17  08:00:00,,,,,,,,,14051496.668149792,0.0,4614260.4423691705 
 02/17  09:00:00,,,,,,,,,11333449.945447614,0.0,4780729.846765749 
 02/17  10:00:00,,,,,,,,,9742389.415951174,0.0,4780892.053244864 
 02/17  11:00:00,,,,,,,,,8572986.704982312,0.0,1712339.9184327582 
 02/17  12:00:00,,,,,,,,,7807546.719646964,0.0,4442177.758601196 
 02/17  13:00:00,,,,,,,,,6865101.639689609,0.0,1712339.9184327582 
 02/17  14:00:00,,,,,,,,,6072792.511855919,0.0,4442218.004403992 
 02/17  15:00:00,,,,,,,,,5541428.1271300195,0.0,1712339.9184327582 
 02/17  16:00:00,,,,,,,,,5184068.148398288,0.0,3594519.5872395756 
 02/17  17:00:00,,,,,,,,,6114567.960453471,0.0,2559529.060294726 
 02/17  18:00:00,,,,,,,,,7855498.714629972,0.0,4645324.406577318 
 02/17  19:00:00,,,,,,,,,8823897.543042688,0.0,3039547.817223199 
 02/17  20:00:00,,,,,,,,,280843.86657897715,0.0,3317789.0480941236 
 02/17  21:00:00,,,,,,,,,1571093.7630028785,0.0,4645586.018589977 
 02/17  22:00:00,,,,,,,,,2296397.985589361,0.0,4614966.187648816 
 02/17  23:00:00,,,,,,,,,1639499.2306871214,0.0,3027634.9454704756 
 02/17  24:00:00,3.9760416666666667,2.941145833333333,3.511906070886853,38.682291666666664,44.950520833333336,169.37751826031527,-10.827624676069997,33426491.176419012,1900458.0436932417,0.0,3299030.8483998235 
 02/18  01:00:00,,,,,,,,,2250327.43122485,0.0,4033073.140437249 
 02/18  02:00:00,,,,,,,,,2533380.753037679,0.0,2046008.5191016467 
 02/18  03:00:00,,,,,,,,,2608632.774718667,0.0,1712339.9184327582 
 02/18  04:00:00,,,,,,,,,2569315.1919779372,0.0,1712339.9184327582 
 02/18  05:00:00,,,,,,,,,2617875.209248949,0.0,4367042.021077436 
 02/18  06:00:00,,,,,,,,,2750771.7529325658,0.0,1712339.9184327582 
 02/18  07:00:00,,,,,,,,,3768500.6111663748,0.0,4614875.314318104 
 02/18  08:00:00,,,,,,,,,14236221.404883023,0.0,1712339.9184327582 
 02/18  09:00:00,,,,,,,,,10633295.022959273,0.0,4781175.559365149 
 02/18  10:00:00,,,,,,,,,8030852.748294234,0.0,4780750.112706879 
 02/18  11:00:00,,,,,,,,,6214094.522668813,0.0,4441900.176110616 
 02/18  12:00:00,,,,,,,,,5618944.841430096,0.0,1712339.9184327582 
 02/18  13:00:00,,,,,,,,,5234524.148837073,0.0,4442241.468949865 
 02/18  14:00:00,,,,,,,,,5192664.3440441135,0.0,1712339.9184327582 
 02/18  15:00:00,,,,,,,,,5500224.926034231,0.0,1712339.9184327582 
 02/18  16:00:00,,,,,,,,,5654281.719986614,0.0,4441876.130318075 
 02/18  17:00:00,,,,,,,,,5918908.78674039,0.0,1712339.9184327582 
 02/18  18:00:00,,,,,,,,,7155581.152706847,0.0,4645663.7979171965 
 02/18  19:00:00,,,,,,,,,7752915.207531336,0.0,4645957.48823927 
 02/18  20:00:00,,,,,,,,,0.0,0.0,4645419.09127159 
 02/18  21:00:00,,,,,,,,,695499.4927096032,0.0,1712339.9184327582 
 02/18  22:00:00,,,,,,,,,1193171.291748859,0.0,4614473.68433438 
 02/18  23:00:00,,,,,,,,,1020268.1363624274,0.0,4614929.207118807 
 02/18  24:00:00,4.677604166666666,3.4395833333333345,4.101797503457677,40.263020833333336,64.99479166666667,169.3903541084497,-10.519110441084042,35451225.50891559,1315353.7731674206,0.0,3959963.6306868736 
 02/19  01:00:00,,,,,,,,,1577765.7859039758,0.0,2309972.580769958 
 02/19  02:00:00,,,,,,,,,1795949.1346998774,0.0,1712339.9184327582 
 02/19  03:00:00,,,,,,,,,1815391.8527756184,0.0,1712339.9184327582 
 02/19  04:00:00,,,,,,,,,1986085.5284921015,0.0,4367032.4615898095 
 02/19  05:00:00,,,,,,,,,2203359.3456938127,0.0,1712339.9184327582 
 02/19  06:00:00,,,,,,,,,2338308.517305984,0.0,1712339.9184327582 
 02/19  07:00:00,,,,,,,,,3225770.0565673104,0.0,4614322.534378901 
 02/19  08:00:00,,,,,,,,,14000244.689637052,0.0,4615011.909022442 
 02/19  09:00:00,,,,,,,,,10682594.858732237,0.0,4551084.962482784 
 02/19  10:00:00,,,,,,,,,8553628.413295157,0.0,3877707.4549345756 
 02/19  11:00:00,,,,,,,,,6975288.668692523,0.0,2718426.7848118367 
 02/19  12:00:00,,,,,,,,,5654936.625103631,0.0,1712339.9184327582 
 02/19  13:00:00,,,,,,,,,4573858.888854426,0.0,4441913.102460543 
 02/19  14:00:00,,,,,,,,,4638188.285785638,0.0,1712339.9184327582 
 02/19  15:00:00,,,,,,,,,5571034.3075592,0.0,4442240.154542509 
 02/19  16:00:00,,,,,,,,,6786133.225609068,0.0,1712339.9184327582 
 02/19  17:00:00,,,,,,,,,7723194.427497437,0.0,3964488.1706171697 
 02/19  18:00:00,,,,,,,,,8172730.923376294,0.0,2226056.3419449204 
 02/19  19:00:00,,,,,,,,,8250720.4612776125,0.0,4645243.786861641 
 02/19  20:00:00,,,,,,,,,0.0,0.0,4645200.289173919 
 02/19  21:00:00,,,,,,,,,493905.11670611077,0.0,4645825.65509075 
 02/19  22:00:00,,,,,,,,,841837.5197395254,0.0,1712339.9184327582 
 02/19  23:00:00,,,,,,,,,605055.705833581,0.0,4614539.011057487 
 02/19  24:00:00,4.858854166666666,3.896874999999999,4.492632256832342,36.934895833333336,65.05208333333333,169.4058690692548,-10.207723030282876,34106799.8067393,957456.2391031731,0.0,4614817.724895221 
 02/20  01:00:00,,,,,,,,,1318439.6755103176,0.0,1712339.9184327582 
 02/20  02:00:00,,,,,,,,,1578172.4323952456,0.0,1712339.9184327582 
 02/20  03:00:00,,,,,,,,,1847603.2166223386,0.0,4366892.635172067 
 02/20  04:00:00,,,,,,,,,2013528.1338973218,0.0,1712339.9184327582 
 02/20  05:00:00,,,,,,,,,2273900.6509244894,0.0,1712339.9184327582 
 02/20  06:00:00,,,,,,,,,2506267.1297349962,0.0,1712339.9184327582 
 02/20  07:00:00,,,,,,,,,3484863.0675781094,0.0,4614972.216195022 
 02/20  08:00:00,,,,,,,,,14145719.817034926,0.0,4614432.057967979 
 02/20  09:00:00,,,,,,,,,10514856.589436205,0.0,4781266.5101679275 
 02/20  10:00:00,,,,,,,,,8444339.316867061,0.0,4780776.182247687 
 02/20  11:00:00,,,,,,,,,7037422.21525562,0.0,1712339.9184327582 
 02/20  12:00:00,,,,,,,,,5820751.979109905,0.0,4441700.147578275 
 02/20  13:00:00,,,,,,,,,5012578.834408632,0.0,1712339.9184327582 
 02/20  14:00:00,,,,,,,,,4655855.075141739,0.0,1712339.9184327582 
 02/20  15:00:00,,,,,,,,,4394456.768398099,0.0,4442269.171214952 
 02/20  16:00:00,,,,,,,,,4950041.291244131,0.0,1712339.9184327582 
 02/20  17:00:00,,,,,,,,,6314336.753159151,0.0,4442195.523170997 
 02/20  18:00:00,,,,,,,,,7215577.626330759,0.0,4068649.2638199916 
 02/20  19:00:00,,,,,,,,,7660672.510280652,0.0,2289134.833410046 
 02/20  20:00:00,,,,,,,,,0.0,0.0,4645034.965916225 
 02/20  21:00:00,,,,,,,,,623495.3110336039,0.0,4645385.204854343 
 02/20  22:00:00,,,,,,,,,1186426.4129080768,0.0,4614965.689230101 
 02/20  23:00:00,,,,,,,,,816414.4940386601,0.0,1712339.9184327582 
 02/20  24:00:00,5.528645833333332,4.298958333333334,4.94913360066598,43.591145833333336,54.622395833333336,169.4240175228916,-9.893565830920625,33650317.847090386,1135304.0272505642,0.0,4614326.509435644 
 02/21  01:00:00,,,,,,,,,1408236.9148446575,0.0,1712339.9184327582 
 02/21  02:00:00,,,,,,,,,1535380.300742874,0.0,4366989.071297662 
 02/21  03:00:00,,,,,,,,,1589822.1274704589,0.0,1712339.9184327582 
 02/21  04:00:00,,,,,,,,,1568201.8510349588,0.0,1712339.9184327582 
 02/21  05:00:00,,,,,,,,,1505321.2406165486,0.0,1712339.9184327582 
 02/21  06:00:00,,,,,,,,,1490080.915544991,0.0,4366742.35458932 
 02/21  07:00:00,,,,,,,,,2239581.9920620825,0.0,1892564.61086473 
 02/21  08:00:00,,,,,,,,,12865441.106721725,0.0,4433739.416472223 
 02/21  09:00:00,,,,,,,,,10489814.634542326,0.0,4781516.056337269 
 02/21  10:00:00,,,,,,,,,9422861.029495925,0.0,4781369.348615586 
 02/21  11:00:00,,,,,,,,,8123480.5006414335,0.0,3053867.240069248 
 02/21  12:00:00,,,,,,,,,6936165.130681833,0.0,3100112.8310263744 
 02/21  13:00:00,,,,,,,,,6037653.287420713,0.0,1712339.9184327582 
 02/21  14:00:00,,,,,,,,,5035241.312715721,0.0,4442187.626166365 
 02/21  15:00:00,,,,,,,,,4805854.212875412,0.0,1712339.9184327582 
 02/21  16:00:00,,,,,,,,,5112265.892940367,0.0,4442217.308923814 
 02/21  17:00:00,,,,,,,,,5514494.567406708,0.0,1712339.9184327582 
 02/21  18:00:00,,,,,,,,,6961345.913300623,0.0,4645484.87907446 
 02/21  19:00:00,,,,,,,,,7587096.171817556,0.0,4645991.233125204 
 02/21  20:00:00,,,,,,,,,0.0,0.0,1712339.9184327582 
 02/21  21:00:00,,,,,,,,,469173.2044412917,0.0,4645373.80277995 
 02/21  22:00:00,,,,,,,,,928797.4593059826,0.0,4614466.672504183 
 02/21  23:00:00,,,,,,,,,803583.0014581309,0.0,4614943.166427912 
 02/21  24:00:00,6.438541666666666,5.322916666666665,5.899016977662138,26.0625,36.296875,169.44475133994356,-9.576742258819673,33428220.157604642,1289875.70982815,0.0,1712339.9184327582 
 02/22  01:00:00,,,,,,,,,1655675.6898353593,0.0,4366986.218085432 
 02/22  02:00:00,,,,,,,,,1925807.8227594332,0.0,1712339.9184327582 
 02/22  03:00:00,,,,,,,,,2111440.4502500263,0.0,1712339.9184327582 
 02/22  04:00:00,,,,,,,,,2188157.8623166718,0.0,2032225.6369525034 
 02/22  05:00:00,,,,,,,,,2210856.7442817525,0.0,4046907.749854737 
 02/22  06:00:00,,,,,,,,,2219555.832166076,0.0,1712339.9184327582 
 02/22  07:00:00,,,,,,,,,3061688.4076425633,0.0,4614944.756576752 
 02/22  08:00:00,,,,,,,,,13715306.65972319,0.0,2837146.3964384347 
 02/22  09:00:00,,,,,,,,,10116067.966435397,0.0,3876598.4900723402 
 02/22  10:00:00,,,,,,,,,7638996.570036806,0.0,4497194.192395204 
 02/22  11:00:00,,,,,,,,,5382490.8329081405,0.0,4442154.827140439 
 02/22  12:00:00,,,,,,,,,3467484.458905131,0.0,1712339.9184327582 
 02/22  13:00:00,,,,,,,,,2227713.062190652,0.0,4441638.822875456 
 02/22  14:00:00,,,,,,,,,1691521.5111859655,0.0,1712339.9184327582 
 02/22  15:00:00,,,,,,,,,1403309.2561379948,0.0,4442099.432996255 
 02/22  16:00:00,,,,,,,,,1823601.1124107905,0.0,1712339.9184327582 
 02/22  17:00:00,,,,,,,,,3663199.060999687,0.0,1712339.9184327582 
 02/22  18:00:00,,,,,,,,,5888934.649401637,0.0,4645936.582061216 
